"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2022-02-16","'3132DWAW3'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"32768341032.13",,,,,,""
"2022-02-16","'31418DV74'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"30555231650.88",,,,,,""
"2022-02-16","'3132DWCB7'","MBS","UMBS MORTPASS 2% 09/51","30yr",,,,,"29672896768.23",,,,,,""
"2022-02-16","'3132DWBP7'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"27810607130.23",,,,,,""
"2022-02-16","'3132DWCH4'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"26947462757.19",,,,,,""
"2022-02-16","'3132DWAN3'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"26770544726.88",,,,,,""
"2022-02-16","'31418DYX4'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"25896364053.47",,,,,,""
"2022-02-16","'31418DWR9'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"25554420317.02",,,,,,""
"2022-02-16","'3132DWBB8'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"24071821800.29",,,,,,""
"2022-02-16","'3132DWA52'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"23814284597.04",,,,,,""
"2022-02-16","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"23295198190.78",,,,,,"Y"
"2022-02-16","'3132DWB51'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"23293055170.7",,,,,,""
"2022-02-16","'36179WBX5'","MBS","GNMA II MORTPASS 2% 03/51","30yr",,,,,"20897158732.97",,,,,,""
"2022-02-16","'3132DWAF0'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"20410927606.01",,,,,,""
"2022-02-16","'3132DWBH5'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"19971767520.17",,,,,,""
"2022-02-16","'31418DVA7'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"19693800310.78",,,,,,""
"2022-02-16","'31418DZV7'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"19577508003.91",,,,,,""
"2022-02-16","'3132DV7K5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"19298435166.28",,,,,,""
"2022-02-16","'36179WDQ8'","MBS","GNMA II MORTPASS 2% 04/51","30yr",,,,,"19187837087.99",,,,,,""
"2022-02-16","'31418DZW5'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"19147518026.24",,,,,,""
"2022-02-16","'31418D6B3'","MBS","UMBS MORTPASS 2% 11/51","30yr",,,,,"18677825729.28",,,,,,""
"2022-02-16","'3132DWCC5'","MBS","UMBS MORTPASS 2.5% 09/51","30yr",,,,,"18487506295",,,,,,""
"2022-02-16","'31418DTQ5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"18418795602.1",,,,,,""
"2022-02-16","'31418DQH8'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"18262810591.3",,,,,,""
"2022-02-16","'36179WG36'","MBS","GNMA II 2.5% 06/51","30yr",,,,,"17922215849.68",,,,,,""
"2022-02-16","'3132DWCN1'","MBS","UMBS MORTPASS 2% 11/51","30yr",,,,,"17263389923.75",,,,,,""
"2022-02-16","'36179WFG8'","MBS","GNMA II 2.5% 05/51","30yr",,,,,"17172347118.89",,,,,,""
"2022-02-16","'31418D4X7'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"17030231643.39",,,,,,""
"2022-02-16","'36179V7D6'","MBS","GNMA II MORTPASS 2% 02/51","30yr",,,,,"16896024680.94",,,,,,""
"2022-02-16","'31418D2M3'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"16657501017.97",,,,,,""
"2022-02-16","'31418DYB2'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"16387594873.23",,,,,,""
"2022-02-16","'36179VTW0'","MBS","GNMA II 2.5% 09/50","30yr",,,,,"16245853182.89",,,,,,""
"2022-02-16","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"16184299831.86",,,,,,"Y"
"2022-02-16","'31418D2L5'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"15923876112.19",,,,,,""
"2022-02-16","'3132DWCT8'","MBS","UMBS MORTPASS 2% 12/51","30yr",,,,,"15444161829.9",,,,,,""
"2022-02-16","'3132DWBZ5'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"15275338966.67",,,,,,""
"2022-02-16","'36179VZQ6'","MBS","GNMA II MORTPASS 2% 12/50","30yr",,,,,"15122509574.4",,,,,,""
"2022-02-16","'36179V4U1'","MBS","GNMA II MORTPASS 2% 01/51","30yr",,,,,"15085482828.33",,,,,,""
"2022-02-16","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"14872206435.63",,,,,,"Y"
"2022-02-16","'3132DWBU6'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"14736317613.14",,,,,,""
"2022-02-16","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"14212089749.99",,,,,,"Y"
"2022-02-16","'3132DWBY8'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"14180031543.25",,,,,,""
"2022-02-16","'31418DQ88'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"14072472714.09",,,,,,""
"2022-02-16","'31418D7E6'","MBS","UMBS MORTPASS 2% 12/51","30yr",,,,,"13785126361.72",,,,,,""
"2022-02-16","'36179VSG6'","MBS","GNMA II 2.5% 08/50","30yr",,,,,"13598037911.02",,,,,,""
"2022-02-16","'3132DV6U4'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"13534544476.72",,,,,,""
"2022-02-16","'31418EBS8'","MBS","UMBS MORTPASS 2.5% 02/52","30yr",,,,,"13337452976.54",,,,,,""
"2022-02-16","'31418DXK3'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"13162346645.55",,,,,,""
"2022-02-16","'3132DWCZ4'","MBS","UMBS MORTPASS 2% 01/52","30yr",,,,,"12926213581.64",,,,,,""
"2022-02-16","'31418DPD8'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"12911626490.72",,,,,,""
"2022-02-16","'31418D3X8'","MBS","UMBS MORTPASS 2% 09/51","30yr",,,,,"12897168625.53",,,,,,""
"2022-02-16","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"12759399615.34",,,,,,"Y"
"2022-02-16","'36179WND6'","MBS","GNMA II MORTPASS 2% 09/51","30yr",,,,,"12703100252.19",,,,,,""
"2022-02-16","'3132DWB69'","MBS","UMBS MORTPASS 2.5% 08/51","30yr",,,,,"12549274128.62",,,,,,""
