"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2012-09-19","'3138EHBH4'","MBS","FNMA MORTPASS 4.5% 10/39","30yr",,,,,"19974704917.55",,,,,,"Y"
"2012-09-19","'3128M8WR1'","MBS","FHLMCGLD 4.5% 11/39","30yr",,,,,"14574811653.42",,,,,,"Y"
"2012-09-19","'3138EGVV3'","MBS","FNMA MORTPASS 4% 08/39","30yr",,,,,"14566296727.38",,,,,,"Y"
"2012-09-19","'3138EHBL5'","MBS","FNMA MORTPASS 4.5% 08/39","30yr",,,,,"14233929912.09",,,,,,"Y"
"2012-09-19","'3138EGW75'","MBS","FNMA MORTPASS 4.5% 03/40","30yr",,,,,"13966858026.89",,,,,,"Y"
"2012-09-19","'3128M8WB6'","MBS","FHLMCGLD 5% 03/40","30yr",,,,,"12929799653.21",,,,,,"Y"
"2012-09-19","'3138EGNT7'","MBS","FED NATL MORT 4.5% 06/40","30yr",,,,,"12927609155.17",,,,,,"Y"
"2012-09-19","'3128M8XK5'","MBS","FHLMCGLD 4.5% 11/39","30yr",,,,,"12667725094.47",,,,,,"Y"
"2012-09-19","'3138EHCX8'","MBS","FNMS 04.500 CLAL0985","30yr",,,,,"12197605098.17",,,,,,"Y"
"2012-09-19","'3128M8RL0'","MBS","FHLMCGLD 5% 02/40","30yr",,,,,"11930232033.88",,,,,,"Y"
"2012-09-19","'3138EGW34'","MBS","FNMA MORTPASS 4.5% 11/39","30yr",,,,,"11680815560.68",,,,,,"Y"
"2012-09-19","'3138EGV35'","MBS","FNMA MORTPASS 4% 08/39","30yr",,,,,"11502647457.24",,,,,,"Y"
"2012-09-19","'3138EGF25'","MBS","FNMA MORTPASS 4.5% 07/40","30yr",,,,,"11159994753.39",,,,,,"Y"
"2012-09-19","'3138EGPA6'","MBS","FNMA MORTPASS 4% 01/40","30yr",,,,,"10907081135.79",,,,,,"Y"
"2012-09-19","'3128M8X82'","MBS","FHLMCGLD 4.5% 09/39","30yr",,,,,"10601738047.49",,,,,,"Y"
"2012-09-19","'3138EGPC2'","MBS","FNMA MORTPASS 5% 04/40","30yr",,,,,"10545604304.5",,,,,,"Y"
"2012-09-19","'3128M8V35'","MBS","FHLMCGLD 4.5% 04/40","30yr",,,,,"10027069398.61",,,,,,"Y"
"2012-09-19","'3128M8X58'","MBS","FHLMCGLD 4.5% 06/39","30yr",,,,,"10014723893.72",,,,,,"Y"
"2012-09-19","'3138EGF33'","MBS","FED NATL MORT 5% 06/40","30yr",,,,,"9735729425.24",,,,,,"Y"
"2012-09-19","'3138EGVW1'","MBS","FNMA MORTPASS 4.5% 03/40","30yr",,,,,"9672284336.2",,,,,,"Y"
"2012-09-19","'3138EGWB6'","MBS","FNMA MORTPASS 5% 07/40","30yr",,,,,"9119028519.26",,,,,,"Y"
"2012-09-19","'3138EHBR2'","MBS","FNMA MORTPASS 4.5% 08/39","30yr",,,,,"8654660798.58",,,,,,"Y"
"2012-09-19","'3138EHCZ3'","MBS","FNMA MORTPASS 4.5% 04/39","30yr",,,,,"8261655764.65",,,,,,"Y"
"2012-09-19","'3128M8QT4'","MBS","FED HOME LOAN 4.5% 07/40","30yr",,,,,"8221456587.22",,,,,,"Y"
"2012-09-19","'3138EGQG2'","MBS","FNMA MORTPASS 4.5% 05/40","30yr",,,,,"7509456477.17",,,,,,"Y"
"2012-09-19","'36179MAX8'","MBS","GNMA II GTD 3.5% 04/42","30yr",,,,,"7472675977.76",,,,,,""
"2012-09-19","'3128M8V27'","MBS","FHLMCGLD 4.5% 03/40","30yr",,,,,"7412267526.75",,,,,,"Y"
"2012-09-19","'3128M8QZ0'","MBS","FHLMCGLD 5% 05/40","30yr",,,,,"7334061084.58",,,,,,"Y"
"2012-09-19","'3138EGWJ9'","MBS","FNMA MORTPASS 4.5% 01/40","30yr",,,,,"6977956044.03",,,,,,"Y"
"2012-09-19","'3138EGXS8'","MBS","FNMA MORTPASS 4% 06/39","30yr",,,,,"6876052739.5",,,,,,"Y"
"2012-09-19","'3138EGXN9'","MBS","FNMA MORTPASS 4% 08/39","30yr",,,,,"6799531394.82",,,,,,"Y"
"2012-09-19","'3128M8WL4'","MBS","FHLMCGLD 4.5% 10/39","30yr",,,,,"6672176345.64",,,,,,"Y"
"2012-09-19","'3138EGW59'","MBS","FNMA MORTPASS 5.5% 06/39","30yr",,,,,"6503068179.46",,,,,,"Y"
"2012-09-19","'3128M8WU4'","MBS","FHLMCGLD 4% 05/39","30yr",,,,,"6318362075.62",,,,,,"Y"
"2012-09-19","'3128M8RK2'","MBS","FHLMCGLD 4.5% 06/40","30yr",,,,,"6048154885.19",,,,,,"Y"
"2012-09-19","'36202E7G8'","MBS","GNMA II 4.5% 07/39","30yr",,,,,"5840028762.53",,,,,,""
"2012-09-19","'3128M8V76'","MBS","FHLMCGLD 4% 08/39","30yr",,,,,"5792497632.95",,,,,,"Y"
"2012-09-19","'3128M8X33'","MBS","FHLMCGLD 4.5% 03/40","30yr",,,,,"5781011108.89",,,,,,"Y"
"2012-09-19","'3128M8WA8'","MBS","FHLMCGLD 4% 07/39","30yr",,,,,"5761373738.04",,,,,,"Y"
"2012-09-19","'3128M8XJ8'","MBS","FHLMCGLD 5% 05/39","30yr",,,,,"5554357393.6",,,,,,"Y"
"2012-09-19","'3128M8WE0'","MBS","FHLMCGLD 4% 06/39","30yr",,,,,"5533226025.2",,,,,,"Y"
"2012-09-19","'3138EHBV3'","MBS","FNMA MORTPASS 5% 07/39","30yr",,,,,"5445877253.78",,,,,,"Y"
"2012-09-19","'3138EGWE0'","MBS","FNMA MORTPASS 4% 07/39","30yr",,,,,"5288639245.32",,,,,,"Y"
"2012-09-19","'3138EGWH3'","MBS","FNMA MORTPASS 5.5% 09/39","30yr",,,,,"5176509993.13",,,,,,"Y"
"2012-09-19","'3128M8QR8'","MBS","FHLMCGLD 5% 07/40","30yr",,,,,"5042345814.75",,,,,,"Y"
"2012-09-19","'3128M8YC2'","MBS","FHLMCGLD 4.5% 05/39","30yr",,,,,"4778061561.79",,,,,,"Y"
"2012-09-19","'3138EGXR0'","MBS","FNMA MORTPASS 5.5% 07/39","30yr",,,,,"4751267868.79",,,,,,"Y"
"2012-09-19","'3138EHBS0'","MBS","FNMA MORTPASS 5% 08/39","30yr",,,,,"4707720219.01",,,,,,"Y"
"2012-09-19","'3138EHA77'","MBS","FNMA MORTPASS 5.5% 01/40","30yr",,,,,"4407296077.31",,,,,,"Y"
"2012-09-19","'3138EGFQ2'","MBS","FNMA MORTPASS 5% 07/40","30yr",,,,,"4278575963.47",,,,,,"Y"
"2012-09-19","'3138EHBT8'","MBS","FNMA MORTPASS 5.5% 01/40","30yr",,,,,"3900815354.44",,,,,,"Y"
"2012-09-19","'3128M8RJ5'","MBS","FHLMCGLD 4% 02/40","30yr",,,,,"3769812548.81",,,,,,"Y"
"2012-09-19","'36179MCZ1'","MBS","GOVT NATL MTG 3.5% 05/42","30yr",,,,,"3617987835.93",,,,,,""
