"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2019-08-07","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"67215302686.96",,,,,,"Y"
"2019-08-07","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"47108810371.04",,,,,,"Y"
"2019-08-07","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"32855360279.69",,,,,,"Y"
"2019-08-07","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"32575970453.1",,,,,,"Y"
"2019-08-07","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"30426142287.41",,,,,,"Y"
"2019-08-07","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"29046715513.24",,,,,,"Y"
"2019-08-07","'3140J8GW7'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"26173297301.03",,,,,,"Y"
"2019-08-07","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"22930592926.7",,,,,,"Y"
"2019-08-07","'3140J8BU6'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"20796265390.29",,,,,,"Y"
"2019-08-07","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"20389424126.83",,,,,,"Y"
"2019-08-07","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"20249552660.08",,,,,,"Y"
"2019-08-07","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"18034654266.6",,,,,,"Y"
"2019-08-07","'3138ETKG0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"15887239247.74",,,,,,"Y"
"2019-08-07","'3138ETP75'","MBS","UMBS MORTPASS 3.5% 12/45","30yr",,,,,"15407952395.31",,,,,,"Y"
"2019-08-07","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"14654708452.75",,,,,,"Y"
"2019-08-07","'3138ETKK1'","MBS","UMBS MORTPASS 3.5% 01/44","30yr",,,,,"14416148803.71",,,,,,"Y"
"2019-08-07","'3138ETE44'","MBS","UMBS MORTPASS 3.5% 05/43","30yr",,,,,"13616573968.93",,,,,,"Y"
"2019-08-07","'3138ETP26'","MBS","UMBS MORTPASS 3.5% 09/45","30yr",,,,,"11723446827.58",,,,,,"Y"
"2019-08-07","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"10459164570.75",,,,,,""
"2019-08-07","'3140J8BW2'","MBS","UMBS MORTPASS 2.5% 02/32","15yr",,,,,"9822297437.79",,,,,,"Y"
"2019-08-07","'3138ETKL9'","MBS","UMBS MORTPASS 4% 03/44","30yr",,,,,"9797919665.54",,,,,,"Y"
"2019-08-07","'3138ETP34'","MBS","UMBS MORTPASS 3.5% 07/45","30yr",,,,,"9274340991.84",,,,,,"Y"
"2019-08-07","'3138ETE51'","MBS","UMBS MORTPASS 3.5% 06/43","30yr",,,,,"9202836325.43",,,,,,"Y"
"2019-08-07","'3138ETK39'","MBS","UMBS MORTPASS 3.5% 05/45","30yr",,,,,"8874411389.99",,,,,,"Y"
"2019-08-07","'3138ETKH8'","MBS","UMBS MORTPASS 3.5% 01/43","30yr",,,,,"8773689110.41",,,,,,"Y"
"2019-08-07","'31335AVP0'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"8554435844.01",,,,,,"Y"
"2019-08-07","'3138ETKM7'","MBS","UMBS MORTPASS 4% 09/44","30yr",,,,,"8394875817.1",,,,,,"Y"
"2019-08-07","'3138ETP83'","MBS","UMBS MORTPASS 3% 01/46","30yr",,,,,"8245407228.96",,,,,,"Y"
"2019-08-07","'3138ETK54'","MBS","UMBS MORTPASS 4% 06/44","30yr",,,,,"8044825093.33",,,,,,"Y"
"2019-08-07","'3138ETQA7'","MBS","UMBS MORTPASS 3% 05/45","30yr",,,,,"8034087416.22",,,,,,"Y"
"2019-08-07","'31335AT65'","MBS","FHLMCGLD 3% 01/43","30yr",,,,,"7999167873.25",,,,,,"Y"
"2019-08-07","'31335ASY5'","MBS","FHLMCGLD 3.5% 12/43","30yr",,,,,"7924305448.29",,,,,,"Y"
"2019-08-07","'3138ETK88'","MBS","UMBS MORTPASS 4% 04/44","30yr",,,,,"7736084134.43",,,,,,"Y"
"2019-08-07","'3138ETKJ4'","MBS","UMBS MORTPASS 3.5% 04/45","30yr",,,,,"7534350075.59",,,,,,"Y"
"2019-08-07","'36179SJS7'","MBS","GNMA II MORTPASS 3% 08/46","30yr",,,,,"7485276769.46",,,,,,""
"2019-08-07","'36179TCX1'","MBS","GNMA II 3.5% 07/47","30yr",,,,,"7344801152.34",,,,,,""
"2019-08-07","'31335ARV2'","MBS","FHLMCGLD 3.5% 01/44","30yr",,,,,"7081369643.92",,,,,,"Y"
"2019-08-07","'3140J57J2'","MBS","UMBS MORTPASS 4% 02/47","30yr",,,,,"7065601967.8",,,,,,"Y"
"2019-08-07","'3138EQWB4'","MBS","UMBS MORTPASS 4% 06/42","30yr",,,,,"7006197001.05",,,,,,"Y"
"2019-08-07","'36179SSP3'","MBS","GNMA II MORTPASS 3% 12/46","30yr",,,,,"6936922947.59",,,,,,""
"2019-08-07","'3622AAEY6'","MBS","GNMA I MORTPASS 3% 08/43","30yr",,,,,"6859152315.38",,,,,,"Y"
"2019-08-07","'3138ETK21'","MBS","UMBS MORTPASS 4% 02/45","30yr",,,,,"6592043281.06",,,,,,"Y"
"2019-08-07","'31335AT57'","MBS","FHLMCGLD 4% 05/45","30yr",,,,,"6533804254.43",,,,,,"Y"
"2019-08-07","'3138EQ7C0'","MBS","UMBS MORTPASS 3.5% 05/43","30yr",,,,,"6396339337.3",,,,,,"Y"
"2019-08-07","'36179M2P4'","MBS","GNMA II MORTPASS 3% 02/43","30yr",,,,,"6226659085.34",,,,,,""
"2019-08-07","'31335AVT2'","MBS","FHLMCGLD 3.5% 02/45","30yr",,,,,"6096814199.01",,,,,,"Y"
"2019-08-07","'31335AT40'","MBS","FHLMCGLD 4% 05/44","30yr",,,,,"5976482545.41",,,,,,"Y"
