"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2017-10-04","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"40023283020.08",,,,,,"Y"
"2017-10-04","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"39704260118.35",,,,,,"Y"
"2017-10-04","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"35709308830.74",,,,,,"Y"
"2017-10-04","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"24849974782.24",,,,,,"Y"
"2017-10-04","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"24698535148.61",,,,,,"Y"
"2017-10-04","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"21845898016.02",,,,,,"Y"
"2017-10-04","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"19887064196.43",,,,,,"Y"
"2017-10-04","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"19359856170.01",,,,,,"Y"
"2017-10-04","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"18363125379.4",,,,,,"Y"
"2017-10-04","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"17971529122.78",,,,,,"Y"
"2017-10-04","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"17190778496.81",,,,,,"Y"
"2017-10-04","'3138ETP26'","MBS","FNMA MORTPASS 3.5% 09/45","30yr",,,,,"15187893396.99",,,,,,"Y"
"2017-10-04","'3138ETKL9'","MBS","FNMA MORTPASS 4% 03/44","30yr",,,,,"13144709298.24",,,,,,"Y"
"2017-10-04","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"12999868587.61",,,,,,""
"2017-10-04","'3138ETP34'","MBS","FNMA MORTPASS 3.5% 07/45","30yr",,,,,"12209254064.42",,,,,,"Y"
"2017-10-04","'3138ETK39'","MBS","FNMA MORTPASS 3.5% 05/45","30yr",,,,,"11581064050.89",,,,,,"Y"
"2017-10-04","'3138ETE51'","MBS","FNMA MORTPASS 3.5% 06/43","30yr",,,,,"11483819146.19",,,,,,"Y"
"2017-10-04","'3138ETKM7'","MBS","FNMA MORTPASS 4% 09/44","30yr",,,,,"11454426532.89",,,,,,"Y"
"2017-10-04","'3138ETKH8'","MBS","FNMA MORTPASS 3.5% 01/43","30yr",,,,,"11074776030.57",,,,,,"Y"
"2017-10-04","'31335AVP0'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"10992877931.48",,,,,,"Y"
"2017-10-04","'3138ETK54'","MBS","FNMA MORTPASS 4% 06/44","30yr",,,,,"10834969122.33",,,,,,"Y"
"2017-10-04","'3138ETK88'","MBS","FNMA MORTPASS 4% 04/44","30yr",,,,,"10385917972.36",,,,,,"Y"
"2017-10-04","'3140J57J2'","MBS","FNMA MORTPASS 4% 02/47","30yr",,,,,"10121241524",,,,,,"Y"
"2017-10-04","'3138ETP83'","MBS","FNMA MORTPASS 3% 01/46","30yr",,,,,"10084780421.71",,,,,,"Y"
"2017-10-04","'31335ASY5'","MBS","FHLMCGLD 3.5% 12/43","30yr",,,,,"10026615510.74",,,,,,"Y"
"2017-10-04","'3138ETQA7'","MBS","FNMA MORTPASS 3% 05/45","30yr",,,,,"9913877896.83",,,,,,"Y"
"2017-10-04","'3138ETKJ4'","MBS","FNMA MORTPASS 3.5% 04/45","30yr",,,,,"9727762436",,,,,,"Y"
"2017-10-04","'31335AT65'","MBS","FHLMCGLD 3% 01/43","30yr",,,,,"9722742718.41",,,,,,"Y"
"2017-10-04","'36179SJS7'","MBS","GNMA II MORTPASS 3% 08/46","30yr",,,,,"9368562345.7",,,,,,""
"2017-10-04","'3138EQWB4'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"9123230162.68",,,,,,"Y"
"2017-10-04","'3138ETK21'","MBS","FNMA MORTPASS 4% 02/45","30yr",,,,,"9073021722.84",,,,,,"Y"
"2017-10-04","'31335ARV2'","MBS","FHLMCGLD 3.5% 01/44","30yr",,,,,"8842228714.36",,,,,,"Y"
"2017-10-04","'31335AT57'","MBS","FHLMCGLD 4% 05/45","30yr",,,,,"8835462720.68",,,,,,"Y"
"2017-10-04","'36179SSP3'","MBS","GNMA II MORTPASS 3% 12/46","30yr",,,,,"8718082571.09",,,,,,""
"2017-10-04","'36179M2P4'","MBS","GNMA II MORTPASS 3% 02/43","30yr",,,,,"8232364338.12",,,,,,""
"2017-10-04","'31335AVQ8'","MBS","FHLMCGLD 4% 12/44","30yr",,,,,"8054813045.87",,,,,,"Y"
"2017-10-04","'3138EQE65'","MBS","FNMA MORTPASS 4.5% 08/40","30yr",,,,,"8040492446.44",,,,,,"Y"
"2017-10-04","'3138EQ7C0'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"7992661176.6",,,,,,"Y"
"2017-10-04","'31335AT40'","MBS","FHLMCGLD 4% 05/44","30yr",,,,,"7966707502.89",,,,,,"Y"
"2017-10-04","'31335AVT2'","MBS","FHLMCGLD 3.5% 02/45","30yr",,,,,"7896874535.56",,,,,,"Y"
"2017-10-04","'3138EQGA4'","MBS","FNMA MORTPASS 4.5% 09/42","30yr",,,,,"7886685161.22",,,,,,"Y"
"2017-10-04","'3138ETKZ8'","MBS","FNMA MORTPASS 2.5% 02/28","15yr",,,,,"7559822313.03",,,,,,"Y"
"2017-10-04","'3138ETK47'","MBS","FNMA MORTPASS 2.5% 03/29","15yr",,,,,"7533139581.06",,,,,,"Y"
"2017-10-04","'3128MJY61'","MBS","FHLMCGLD 3% 11/46","30yr",,,,,"7315183221.45",,,,,,""
"2017-10-04","'36179SEG8'","MBS","GNMA II MORTPASS 3% 06/46","30yr",,,,,"7248915053.96",,,,,,""
"2017-10-04","'3138EQE57'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"7126862840.68",,,,,,"Y"
"2017-10-04","'3140J52N8'","MBS","FNMA MORTPASS 3% 09/31","15yr",,,,,"6839280659.66",,,,,,"Y"
"2017-10-04","'36179SGK7'","MBS","GNMA II MORTPASS 3% 07/46","30yr",,,,,"6784389151.26",,,,,,""
"2017-10-04","'31335ASZ2'","MBS","FHLMCGLD 4% 04/44","30yr",,,,,"6739163521.65",,,,,,"Y"
"2017-10-04","'3140J5G29'","MBS","FNMA MORTPASS 3% 03/46","30yr",,,,,"6732634089.91",,,,,,"Y"
"2017-10-04","'3138ETK62'","MBS","FNMA MORTPASS 2.5% 01/28","15yr",,,,,"6673545284.96",,,,,,"Y"
"2017-10-04","'3128MJZB9'","MBS","FHLMCGLD 3% 12/46","30yr",,,,,"6397753602.6",,,,,,""
"2017-10-04","'36179RLP2'","MBS","GNMA II 3.5% 08/45","30yr",,,,,"6258936667.71",,,,,,""
"2017-10-04","'36179NF60'","MBS","GNMA II MORTPASS 3% 06/43","30yr",,,,,"6214027903.9",,,,,,""
"2017-10-04","'3138ETP42'","MBS","FNMA MORTPASS 3.5% 09/43","30yr",,,,,"6072651173.53",,,,,,"Y"
"2017-10-04","'36179MX39'","MBS","GNMA II MORTPASS 3% 01/43","30yr",,,,,"6066496159.04",,,,,,""
"2017-10-04","'31335APU6'","MBS","FHLMCGLD 3.5% 08/43","30yr",,,,,"5979138718.81",,,,,,"Y"
"2017-10-04","'36179SB71'","MBS","GNMA II MORTPASS 3% 05/46","30yr",,,,,"5946868693.32",,,,,,""
"2017-10-04","'36179M5L0'","MBS","GNMA II MORTPASS 3% 03/43","30yr",,,,,"5925799397.28",,,,,,""
