"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2016-12-28","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"43693442470.09",,,,,,"Y"
"2016-12-28","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"43304652456.88",,,,,,"Y"
"2016-12-28","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"39210881530.91",,,,,,"Y"
"2016-12-28","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"27147590181.27",,,,,,"Y"
"2016-12-28","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"26986616137.96",,,,,,"Y"
"2016-12-28","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"22197202429.63",,,,,,"Y"
"2016-12-28","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"21147155057.3",,,,,,"Y"
"2016-12-28","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"20575034190.97",,,,,,"Y"
"2016-12-28","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"19647388023.39",,,,,,"Y"
"2016-12-28","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"19336497753.08",,,,,,"Y"
"2016-12-28","'3138ETP26'","MBS","FNMA MORTPASS 3.5% 09/45","30yr",,,,,"16977668850.75",,,,,,"Y"
"2016-12-28","'3138ETKL9'","MBS","FNMA MORTPASS 4% 03/44","30yr",,,,,"15495886506.42",,,,,,"Y"
"2016-12-28","'3138ETP34'","MBS","FNMA MORTPASS 3.5% 07/45","30yr",,,,,"13921872861.88",,,,,,"Y"
"2016-12-28","'3138ETKM7'","MBS","FNMA MORTPASS 4% 09/44","30yr",,,,,"13635413724.13",,,,,,"Y"
"2016-12-28","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"13547046242.32",,,,,,""
"2016-12-28","'3138ETK39'","MBS","FNMA MORTPASS 3.5% 05/45","30yr",,,,,"13215932604.97",,,,,,"Y"
"2016-12-28","'3138ETE51'","MBS","FNMA MORTPASS 3.5% 06/43","30yr",,,,,"12839677036.71",,,,,,"Y"
"2016-12-28","'3138ETK54'","MBS","FNMA MORTPASS 4% 06/44","30yr",,,,,"12823130691.97",,,,,,"Y"
"2016-12-28","'31335AVP0'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"12485122397.99",,,,,,"Y"
"2016-12-28","'3138ETKH8'","MBS","FNMA MORTPASS 3.5% 01/43","30yr",,,,,"12426179635.49",,,,,,"Y"
"2016-12-28","'3138ETK88'","MBS","FNMA MORTPASS 4% 04/44","30yr",,,,,"12229489224.08",,,,,,"Y"
"2016-12-28","'31335ASY5'","MBS","FHLMCGLD 3.5% 12/43","30yr",,,,,"11215097403.07",,,,,,"Y"
"2016-12-28","'3138ETKJ4'","MBS","FNMA MORTPASS 3.5% 04/45","30yr",,,,,"11132159895.25",,,,,,"Y"
"2016-12-28","'3138ETP83'","MBS","FNMA MORTPASS 3% 01/46","30yr",,,,,"10953900817.13",,,,,,"Y"
"2016-12-28","'3138ETQA7'","MBS","FNMA MORTPASS 3% 05/45","30yr",,,,,"10886994923.34",,,,,,"Y"
