"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2016-09-14","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"46382642125.14",,,,,,"Y"
"2016-09-14","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"45711756527.37",,,,,,"Y"
"2016-09-14","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"41687567475.64",,,,,,"Y"
"2016-09-14","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"28885793606.14",,,,,,"Y"
"2016-09-14","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"28522709467.98",,,,,,"Y"
"2016-09-14","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"24822384754.96",,,,,,"Y"
"2016-09-14","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"22653133767.24",,,,,,"Y"
"2016-09-14","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"22615520784.04",,,,,,"Y"
"2016-09-14","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"21245132401.19",,,,,,"Y"
"2016-09-14","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"20795554770.17",,,,,,"Y"
"2016-09-14","'3138ETP26'","MBS","FNMA MORTPASS 3.5% 09/45","30yr",,,,,"18694595876.92",,,,,,"Y"
"2016-09-14","'3138ETKL9'","MBS","FNMA MORTPASS 4% 03/44","30yr",,,,,"17800822674.62",,,,,,"Y"
"2016-09-14","'3138ETKM7'","MBS","FNMA MORTPASS 4% 09/44","30yr",,,,,"15787311030.92",,,,,,"Y"
"2016-09-14","'3138ETP34'","MBS","FNMA MORTPASS 3.5% 07/45","30yr",,,,,"15691208555.91",,,,,,"Y"
"2016-09-14","'3138ETK39'","MBS","FNMA MORTPASS 3.5% 05/45","30yr",,,,,"15065474935.85",,,,,,"Y"
"2016-09-14","'3138ETK54'","MBS","FNMA MORTPASS 4% 06/44","30yr",,,,,"14687267049.36",,,,,,"Y"
"2016-09-14","'31335AVP0'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"14305544027.41",,,,,,"Y"
"2016-09-14","'3138ETE51'","MBS","FNMA MORTPASS 3.5% 06/43","30yr",,,,,"14084250045.78",,,,,,"Y"
"2016-09-14","'3138ETK88'","MBS","FNMA MORTPASS 4% 04/44","30yr",,,,,"14073043933.84",,,,,,"Y"
"2016-09-14","'3138ETKH8'","MBS","FNMA MORTPASS 3.5% 01/43","30yr",,,,,"13642108605.65",,,,,,"Y"
"2016-09-14","'3138ETKJ4'","MBS","FNMA MORTPASS 3.5% 04/45","30yr",,,,,"12855128107.77",,,,,,"Y"
"2016-09-14","'3138ETK21'","MBS","FNMA MORTPASS 4% 02/45","30yr",,,,,"12509908393.65",,,,,,"Y"
"2016-09-14","'31335ASY5'","MBS","FHLMCGLD 3.5% 12/43","30yr",,,,,"12261574702.16",,,,,,"Y"
"2016-09-14","'31335AT57'","MBS","FHLMCGLD 4% 05/45","30yr",,,,,"12009977410.69",,,,,,"Y"
"2016-09-14","'3138ETQA7'","MBS","FNMA MORTPASS 3% 05/45","30yr",,,,,"11960210326.27",,,,,,"Y"
"2016-09-14","'3138ETP83'","MBS","FNMA MORTPASS 3% 01/46","30yr",,,,,"11777568632.71",,,,,,"Y"
"2016-09-14","'3138EQWB4'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"11686766025.37",,,,,,"Y"
"2016-09-14","'31335AT65'","MBS","FHLMCGLD 3% 01/43","30yr",,,,,"11309411940.83",,,,,,"Y"
"2016-09-14","'31335AVQ8'","MBS","FHLMCGLD 4% 12/44","30yr",,,,,"10968393809.6",,,,,,"Y"
"2016-09-14","'3138EQE65'","MBS","FNMA MORTPASS 4.5% 08/40","30yr",,,,,"10940189548.24",,,,,,"Y"
"2016-09-14","'31335ARV2'","MBS","FHLMCGLD 3.5% 01/44","30yr",,,,,"10820429705.78",,,,,,"Y"
"2016-09-14","'31335AT40'","MBS","FHLMCGLD 4% 05/44","30yr",,,,,"10645220852.81",,,,,,"Y"
"2016-09-14","'3138EQGA4'","MBS","FNMA MORTPASS 4.5% 09/42","30yr",,,,,"10545477899.99",,,,,,"Y"
"2016-09-14","'31335AVT2'","MBS","FHLMCGLD 3.5% 02/45","30yr",,,,,"10267130802.97",,,,,,"Y"
"2016-09-14","'36179M2P4'","MBS","GNMA II MORTPASS 3% 02/43","30yr",,,,,"10111828238.93",,,,,,""
"2016-09-14","'3138EQ7C0'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"9878790915.53",,,,,,"Y"
"2016-09-14","'3138EQE57'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"9410677841.88",,,,,,"Y"
"2016-09-14","'3138ETKZ8'","MBS","FNMA MORTPASS 2.5% 02/28","15yr",,,,,"9338564102.24",,,,,,"Y"
"2016-09-14","'3138ETK47'","MBS","FNMA MORTPASS 2.5% 03/29","15yr",,,,,"9237578286.88",,,,,,"Y"
"2016-09-14","'31335ASZ2'","MBS","FHLMCGLD 4% 04/44","30yr",,,,,"9017969636.81",,,,,,"Y"
"2016-09-14","'3138ETK62'","MBS","FNMA MORTPASS 2.5% 01/28","15yr",,,,,"8342508501.19",,,,,,"Y"
"2016-09-14","'36179RLP2'","MBS","GNMA II 3.5% 08/45","30yr",,,,,"7923947101.35",,,,,,""
"2016-09-14","'3138ETP59'","MBS","FNMA MORTPASS 4% 03/45","30yr",,,,,"7714536015.64",,,,,,"Y"
"2016-09-14","'36179NF60'","MBS","GNMA II MORTPASS 3% 06/43","30yr",,,,,"7666971780.53",,,,,,""
"2016-09-14","'36179MX39'","MBS","GNMA II MORTPASS 3% 01/43","30yr",,,,,"7475048967.25",,,,,,""
"2016-09-14","'3138ETP42'","MBS","FNMA MORTPASS 3.5% 09/43","30yr",,,,,"7434105513.38",,,,,,"Y"
"2016-09-14","'31335APU6'","MBS","FHLMCGLD 3.5% 08/43","30yr",,,,,"7328908699.81",,,,,,"Y"
"2016-09-14","'36179M5L0'","MBS","GNMA II MORTPASS 3% 03/43","30yr",,,,,"7313905337.19",,,,,,""
"2016-09-14","'31335ASV1'","MBS","FHLMCGLD 4% 12/43","30yr",,,,,"7274359794.1",,,,,,"Y"
"2016-09-14","'3138ETRH1'","MBS","FNMA MORTPASS 2.5% 10/28","15yr",,,,,"7198591220",,,,,,"Y"
"2016-09-14","'3138ETAD8'","MBS","FNMA MORTPASS 4% 02/43","30yr",,,,,"6912853648.59",,,,,,"Y"
"2016-09-14","'31335ASU3'","MBS","FHLMCGLD 3.5% 10/43","30yr",,,,,"6781444095.7",,,,,,"Y"
"2016-09-14","'3128MEVJ7'","MBS","FHLMCGLD 2.5% 11/28","15yr",,,,,"6536235478.17",,,,,,"Y"
"2016-09-14","'3128MEVK4'","MBS","FHLMCGLD 2.5% 07/29","15yr",,,,,"6513513600.22",,,,,,"Y"
"2016-09-14","'36179MVR8'","MBS","GNMA II MORTPASS 3% 12/42","30yr",,,,,"6491925705.12",,,,,,""
"2016-09-14","'36179RF87'","MBS","GNMA II MORTPASS 3% 06/45","30yr",,,,,"6392207024.78",,,,,,""
"2016-09-14","'36179Q6P1'","MBS","GNMA II 3.5% 03/45","30yr",,,,,"6369867751.01",,,,,,""
"2016-09-14","'3138EQRP9'","MBS","FNMA MORTPASS 4% 06/43","30yr",,,,,"6310376926.16",,,,,,"Y"
"2016-09-14","'31335AL89'","MBS","FHLMCGLD 3.5% 10/42","30yr",,,,,"6242152208.86",,,,,,"Y"
"2016-09-14","'36179RBX6'","MBS","GNMA II 3.5% 04/45","30yr",,,,,"6171309362.68",,,,,,""
"2016-09-14","'36179RJE0'","MBS","GNMA II 3.5% 07/45","30yr",,,,,"6122636737.7",,,,,,""
"2016-09-14","'36179RNW5'","MBS","GNMA II 3.5% 09/45","30yr",,,,,"6090792416.01",,,,,,""
"2016-09-14","'3138ETRD0'","MBS","FNMA MORTPASS 3% 10/44","30yr",,,,,"5656909623.06",,,,,,"Y"
"2016-09-14","'36179QT43'","MBS","GNMA II 3.5% 11/44","30yr",,,,,"5647179607.76",,,,,,""
"2016-09-14","'36179RD71'","MBS","GNMA II 3.5% 05/45","30yr",,,,,"5612909993.66",,,,,,""
"2016-09-14","'36179RF95'","MBS","GNMA II 3.5% 06/45","30yr",,,,,"5591664792.57",,,,,,""
"2016-09-14","'36179SJS7'","MBS","GNMA II MORTPASS 3% 08/46","30yr",,,,,"5576295494",,,,,,""
"2016-09-14","'3138ETRF5'","MBS","FNMA MORTPASS 3.5% 10/45","30yr",,,,,"5542994545.5",,,,,,"Y"
"2016-09-14","'36179SB71'","MBS","GNMA II MORTPASS 3% 05/46","30yr",,,,,"5523181740.43",,,,,,""
"2016-09-14","'3138EQGC0'","MBS","FNMA MORTPASS 4.5% 01/41","30yr",,,,,"5478536670.77",,,,,,"Y"
"2016-09-14","'36179MSW1'","MBS","GNMA II MORTPASS 3% 11/42","30yr",,,,,"5403839917.28",,,,,,""
"2016-09-14","'3138ETRJ7'","MBS","FNMA MORTPASS 2.5% 03/29","15yr",,,,,"5243288828.26",,,,,,"Y"
"2016-09-14","'3138EQF98'","MBS","FNMA MORTPASS 4% 01/41","30yr",,,,,"5220816229.49",,,,,,"Y"
"2016-09-14","'36179NDQ8'","MBS","GNMA II MORTPASS 3% 05/43","30yr",,,,,"5203596648.28",,,,,,""
"2016-09-14","'3138EQV90'","MBS","FNMA MORTPASS 4% 09/42","30yr",,,,,"5184781988.58",,,,,,"Y"
"2016-09-14","'3138ETRL2'","MBS","FNMA MORTPASS 3% 07/29","15yr",,,,,"5132356837.13",,,,,,"Y"
"2016-09-14","'36179QYS4'","MBS","GNMA II 3.5% 01/45","30yr",,,,,"5130490100.36",,,,,,""
"2016-09-14","'3128MJW55'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"5104945277.67",,,,,,""
"2016-09-14","'3138EQQ62'","MBS","FNMA MORTPASS 4.5% 01/42","30yr",,,,,"5103689129.35",,,,,,"Y"
"2016-09-14","'36179NBA5'","MBS","GNMA II MORTPASS 3% 04/43","30yr",,,,,"4936188697.29",,,,,,""
"2016-09-14","'3128MJYM6'","MBS","FHLMCGLD 3% 08/46","30yr",,,,,"4917461002.85",,,,,,""
