"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2016-12-21","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"44287832787.02",,,,,,"Y"
"2016-12-21","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"43854963449.92",,,,,,"Y"
"2016-12-21","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"39756483026.28",,,,,,"Y"
"2016-12-21","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"27147590181.27",,,,,,"Y"
"2016-12-21","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"26986616137.96",,,,,,"Y"
"2016-12-21","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"22746138295.08",,,,,,"Y"
"2016-12-21","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"21477377001.31",,,,,,"Y"
"2016-12-21","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"21026053041.74",,,,,,"Y"
"2016-12-21","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"19766619458.79",,,,,,"Y"
"2016-12-21","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"19647388023.39",,,,,,"Y"
"2016-12-21","'3138ETP26'","MBS","FNMA MORTPASS 3.5% 09/45","30yr",,,,,"17358391346.58",,,,,,"Y"
"2016-12-21","'3138ETKL9'","MBS","FNMA MORTPASS 4% 03/44","30yr",,,,,"16038400508.44",,,,,,"Y"
"2016-12-21","'3138ETP34'","MBS","FNMA MORTPASS 3.5% 07/45","30yr",,,,,"14303759163.7",,,,,,"Y"
"2016-12-21","'3138ETKM7'","MBS","FNMA MORTPASS 4% 09/44","30yr",,,,,"14093568256.71",,,,,,"Y"
"2016-12-21","'3138ETK39'","MBS","FNMA MORTPASS 3.5% 05/45","30yr",,,,,"13624462284.18",,,,,,"Y"
"2016-12-21","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"13547046242.32",,,,,,""
"2016-12-21","'3138ETK54'","MBS","FNMA MORTPASS 4% 06/44","30yr",,,,,"13232557246.71",,,,,,"Y"
"2016-12-21","'3138ETE51'","MBS","FNMA MORTPASS 3.5% 06/43","30yr",,,,,"13119213208.7",,,,,,"Y"
"2016-12-21","'3138ETKH8'","MBS","FNMA MORTPASS 3.5% 01/43","30yr",,,,,"12696686581.61",,,,,,"Y"
"2016-12-21","'3138ETK88'","MBS","FNMA MORTPASS 4% 04/44","30yr",,,,,"12629336416.3",,,,,,"Y"
"2016-12-21","'31335AVP0'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"12485122397.99",,,,,,"Y"
"2016-12-21","'3138ETKJ4'","MBS","FNMA MORTPASS 3.5% 04/45","30yr",,,,,"11505756227.1",,,,,,"Y"
