"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2018-01-17","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"38890751604.71",,,,,,"Y"
"2018-01-17","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"38587090134.53",,,,,,"Y"
"2018-01-17","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"37080338524.4",,,,,,"Y"
"2018-01-17","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"34635487271.99",,,,,,"Y"
"2018-01-17","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"23906542475.06",,,,,,"Y"
"2018-01-17","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"23774873525.32",,,,,,"Y"
"2018-01-17","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"21080579185.16",,,,,,"Y"
"2018-01-17","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"19052220921.12",,,,,,"Y"
"2018-01-17","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"18801669241.98",,,,,,"Y"
"2018-01-17","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"17686993548.65",,,,,,"Y"
"2018-01-17","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"17291557924.49",,,,,,"Y"
"2018-01-17","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"16588436298.01",,,,,,"Y"
"2018-01-17","'3138ETP26'","MBS","FNMA MORTPASS 3.5% 09/45","30yr",,,,,"14542060648.65",,,,,,"Y"
"2018-01-17","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"12881137155.55",,,,,,""
"2018-01-17","'3138ETKL9'","MBS","FNMA MORTPASS 4% 03/44","30yr",,,,,"12469978581.4",,,,,,"Y"
"2018-01-17","'3138ETP34'","MBS","FNMA MORTPASS 3.5% 07/45","30yr",,,,,"11651265138.78",,,,,,"Y"
"2018-01-17","'3138ETE51'","MBS","FNMA MORTPASS 3.5% 06/43","30yr",,,,,"11080159496.58",,,,,,"Y"
"2018-01-17","'3138ETK39'","MBS","FNMA MORTPASS 3.5% 05/45","30yr",,,,,"11051513725.49",,,,,,"Y"
"2018-01-17","'3138ETKM7'","MBS","FNMA MORTPASS 4% 09/44","30yr",,,,,"10839471153.03",,,,,,"Y"
"2018-01-17","'3138ETKH8'","MBS","FNMA MORTPASS 3.5% 01/43","30yr",,,,,"10674680260.87",,,,,,"Y"
"2018-01-17","'31335AVP0'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"10412754177.89",,,,,,"Y"
"2018-01-17","'3138ETK54'","MBS","FNMA MORTPASS 4% 06/44","30yr",,,,,"10281889362.6",,,,,,"Y"
"2018-01-17","'3138ETK88'","MBS","FNMA MORTPASS 4% 04/44","30yr",,,,,"9860872993.25",,,,,,"Y"
"2018-01-17","'3138ETP83'","MBS","FNMA MORTPASS 3% 01/46","30yr",,,,,"9791274900.94",,,,,,"Y"
"2018-01-17","'3138ETQA7'","MBS","FNMA MORTPASS 3% 05/45","30yr",,,,,"9599721354.4",,,,,,"Y"
"2018-01-17","'31335ASY5'","MBS","FHLMCGLD 3.5% 12/43","30yr",,,,,"9563188906.14",,,,,,"Y"
"2018-01-17","'3140J57J2'","MBS","FNMA MORTPASS 4% 02/47","30yr",,,,,"9441664526.77",,,,,,"Y"
"2018-01-17","'36179SJS7'","MBS","GNMA II MORTPASS 3% 08/46","30yr",,,,,"9377735319",,,,,,""
"2018-01-17","'31335AT65'","MBS","FHLMCGLD 3% 01/43","30yr",,,,,"9370815525.15",,,,,,"Y"
"2018-01-17","'3138ETKJ4'","MBS","FNMA MORTPASS 3.5% 04/45","30yr",,,,,"9331754011.51",,,,,,"Y"
"2018-01-17","'3138EQWB4'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"8730724735.89",,,,,,"Y"
"2018-01-17","'3138ETK21'","MBS","FNMA MORTPASS 4% 02/45","30yr",,,,,"8587638682.58",,,,,,"Y"
"2018-01-17","'36179SSP3'","MBS","GNMA II MORTPASS 3% 12/46","30yr",,,,,"8579914689.13",,,,,,""
"2018-01-17","'31335ARV2'","MBS","FHLMCGLD 3.5% 01/44","30yr",,,,,"8447236473.03",,,,,,"Y"
"2018-01-17","'31335AT57'","MBS","FHLMCGLD 4% 05/45","30yr",,,,,"8260822138.44",,,,,,"Y"
"2018-01-17","'36179M2P4'","MBS","GNMA II MORTPASS 3% 02/43","30yr",,,,,"7878414391.97",,,,,,""
"2018-01-17","'3138EQ7C0'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"7719265341.83",,,,,,"Y"
"2018-01-17","'3138EQE65'","MBS","FNMA MORTPASS 4.5% 08/40","30yr",,,,,"7608788382.98",,,,,,"Y"
"2018-01-17","'31335AVQ8'","MBS","FHLMCGLD 4% 12/44","30yr",,,,,"7500836293.28",,,,,,"Y"
"2018-01-17","'3138EQGA4'","MBS","FNMA MORTPASS 4.5% 09/42","30yr",,,,,"7474871738.22",,,,,,"Y"
"2018-01-17","'31335AT40'","MBS","FHLMCGLD 4% 05/44","30yr",,,,,"7469276381.88",,,,,,"Y"
"2018-01-17","'31335AVT2'","MBS","FHLMCGLD 3.5% 02/45","30yr",,,,,"7437805656.57",,,,,,"Y"
"2018-01-17","'3128MJY61'","MBS","FHLMCGLD 3% 11/46","30yr",,,,,"7272573978.06",,,,,,""
"2018-01-17","'3138ETKZ8'","MBS","FNMA MORTPASS 2.5% 02/28","15yr",,,,,"7206009990.81",,,,,,"Y"
"2018-01-17","'3138ETK47'","MBS","FNMA MORTPASS 2.5% 03/29","15yr",,,,,"7189837142.68",,,,,,"Y"
"2018-01-17","'36179SEG8'","MBS","GNMA II MORTPASS 3% 06/46","30yr",,,,,"7014025185.69",,,,,,""
"2018-01-17","'3138EQE57'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"6794391431.46",,,,,,"Y"
"2018-01-17","'36179SGK7'","MBS","GNMA II MORTPASS 3% 07/46","30yr",,,,,"6602396090.12",,,,,,""
"2018-01-17","'3140J5G29'","MBS","FNMA MORTPASS 3% 03/46","30yr",,,,,"6556427044.08",,,,,,"Y"
"2018-01-17","'3140J52N8'","MBS","FNMA MORTPASS 3% 09/31","15yr",,,,,"6512194643.82",,,,,,"Y"
"2018-01-17","'3138ETK62'","MBS","FNMA MORTPASS 2.5% 01/28","15yr",,,,,"6357398786.73",,,,,,"Y"
"2018-01-17","'3128MJZB9'","MBS","FHLMCGLD 3% 12/46","30yr",,,,,"6343958844.61",,,,,,""
"2018-01-17","'31335ASZ2'","MBS","FHLMCGLD 4% 04/44","30yr",,,,,"6281362850.76",,,,,,"Y"
"2018-01-17","'31335BKE5'","MBS","FHLMCGLD 4% 08/46","30yr",,,,,"6232050284.65",,,,,,"Y"
"2018-01-17","'36179TCX1'","MBS","GNMA II 3.5% 07/47","30yr",,,,,"6126291032.76",,,,,,""
"2018-01-17","'36179SB71'","MBS","GNMA II MORTPASS 3% 05/46","30yr",,,,,"5972030087.1",,,,,,""
"2018-01-17","'36179NF60'","MBS","GNMA II MORTPASS 3% 06/43","30yr",,,,,"5935866890.41",,,,,,""
"2018-01-17","'36179RLP2'","MBS","GNMA II 3.5% 08/45","30yr",,,,,"5920767539.89",,,,,,""
"2018-01-17","'3138ETP42'","MBS","FNMA MORTPASS 3.5% 09/43","30yr",,,,,"5843245945.81",,,,,,"Y"
"2018-01-17","'36179MX39'","MBS","GNMA II MORTPASS 3% 01/43","30yr",,,,,"5810781909.36",,,,,,""
"2018-01-17","'31335APU6'","MBS","FHLMCGLD 3.5% 08/43","30yr",,,,,"5727914009.32",,,,,,"Y"
"2018-01-17","'3128MJZF0'","MBS","FHLMCGLD 3% 01/47","30yr",,,,,"5715377521.56",,,,,,""
"2018-01-17","'36179M5L0'","MBS","GNMA II MORTPASS 3% 03/43","30yr",,,,,"5672446020.19",,,,,,""
"2018-01-17","'3138ETRH1'","MBS","FNMA MORTPASS 2.5% 10/28","15yr",,,,,"5634147105.19",,,,,,"Y"
"2018-01-17","'3140J6GK7'","MBS","FNMA MORTPASS 3.5% 12/46","30yr",,,,,"5568711099.48",,,,,,""
"2018-01-17","'36179S5L7'","MBS","GNMA II 3.5% 05/47","30yr",,,,,"5521843295.16",,,,,,""
"2018-01-17","'31335ASU3'","MBS","FHLMCGLD 3.5% 10/43","30yr",,,,,"5336710137.83",,,,,,"Y"
"2018-01-17","'36179SNU7'","MBS","GNMA II MORTPASS 3% 10/46","30yr",,,,,"5280587889.74",,,,,,""
"2018-01-17","'3138ETP59'","MBS","FNMA MORTPASS 4% 03/45","30yr",,,,,"5227404772.57",,,,,,"Y"
"2018-01-17","'36179TAK1'","MBS","GNMA II 3.5% 06/47","30yr",,,,,"5223669314.64",,,,,,""
"2018-01-17","'3138ETAD8'","MBS","FNMA MORTPASS 4% 02/43","30yr",,,,,"5125960557.36",,,,,,"Y"
"2018-01-17","'3128MFDA3'","MBS","FHLMCGLD 2.5% 02/31","15yr",,,,,"5077078053.07",,,,,,"Y"
"2018-01-17","'31335ASV1'","MBS","FHLMCGLD 4% 12/43","30yr",,,,,"5066661284.43",,,,,,"Y"
"2018-01-17","'36179RF87'","MBS","GNMA II MORTPASS 3% 06/45","30yr",,,,,"5057541965.41",,,,,,""
"2018-01-17","'36179MVR8'","MBS","GNMA II MORTPASS 3% 12/42","30yr",,,,,"5031859143.08",,,,,,""
"2018-01-17","'3128MFGD4'","MBS","FEDERAL HOME 3% 05/31","15yr",,,,,"5028796932.76",,,,,,"Y"
"2018-01-17","'3128MEVK4'","MBS","FHLMCGLD 2.5% 07/29","15yr",,,,,"4988068947.91",,,,,,"Y"
"2018-01-17","'3128MEVJ7'","MBS","FHLMCGLD 2.5% 11/28","15yr",,,,,"4927007251.68",,,,,,"Y"
"2018-01-17","'36179RBX6'","MBS","GNMA II 3.5% 04/45","30yr",,,,,"4902070365.81",,,,,,""
"2018-01-17","'36179SGL5'","MBS","GNMA II 3.5% 07/46","30yr",,,,,"4892936288.37",,,,,,""
"2018-01-17","'36179SLS4'","MBS","GNMA II 3.5% 09/46","30yr",,,,,"4820517805.02",,,,,,""
"2018-01-17","'31335AL89'","MBS","FHLMCGLD 3.5% 10/42","30yr",,,,,"4808793531.67",,,,,,"Y"
"2018-01-17","'3138ETRD0'","MBS","FNMA MORTPASS 3% 10/44","30yr",,,,,"4762293218.38",,,,,,"Y"
"2018-01-17","'3138EQRP9'","MBS","FNMA MORTPASS 4% 06/43","30yr",,,,,"4752919301.51",,,,,,"Y"
"2018-01-17","'36179RNW5'","MBS","GNMA II 3.5% 09/45","30yr",,,,,"4719874068.01",,,,,,""
"2018-01-17","'36179S2P1'","MBS","GNMA II 3.5% 04/47","30yr",,,,,"4713655572.43",,,,,,""
"2018-01-17","'36179RJE0'","MBS","GNMA II 3.5% 07/45","30yr",,,,,"4583103394.81",,,,,,""
"2018-01-17","'36179RXD6'","MBS","GNMA II 3.5% 01/46","30yr",,,,,"4519705832.18",,,,,,""
"2018-01-17","'31418CEF7'","MBS","FNMA MORTPASS 3% 12/46","30yr",,,,,"4513145580.07",,,,,,""
"2018-01-17","'36179Q6P1'","MBS","GNMA II 3.5% 03/45","30yr",,,,,"4476174779.48",,,,,,""
"2018-01-17","'3128MJYM6'","MBS","FHLMCGLD 3% 08/46","30yr",,,,,"4471342130.63",,,,,,""
"2018-01-17","'36179RZT9'","MBS","GNMA II 3.5% 02/46","30yr",,,,,"4424863079.21",,,,,,""
"2018-01-17","'36179SNV5'","MBS","GNMA II 3.5% 10/46","30yr",,,,,"4324225173.52",,,,,,""
"2018-01-17","'3128MEY39'","MBS","FHLMCGLD 2.5% 11/28","15yr",,,,,"4240363640.07",,,,,,"Y"
"2018-01-17","'36179RD71'","MBS","GNMA II 3.5% 05/45","30yr",,,,,"4182381523.15",,,,,,""
"2018-01-17","'36179MSW1'","MBS","GNMA II MORTPASS 3% 11/42","30yr",,,,,"4165667798.6",,,,,,""
"2018-01-17","'3138ETRJ7'","MBS","FNMA MORTPASS 2.5% 03/29","15yr",,,,,"4117464765.97",,,,,,"Y"
"2018-01-17","'3138ETRF5'","MBS","FNMA MORTPASS 3.5% 10/45","30yr",,,,,"4115316486.2",,,,,,"Y"
"2018-01-17","'36179SUU9'","MBS","GNMA II MORTPASS 3% 01/47","30yr",,,,,"4084933175.62",,,,,,""
"2018-01-17","'36179NDQ8'","MBS","GNMA II MORTPASS 3% 05/43","30yr",,,,,"4043595849.21",,,,,,""
"2018-01-17","'31418B6G6'","MBS","FNMA MORTPASS 3% 07/46","30yr",,,,,"4027507861.41",,,,,,""
"2018-01-17","'36179RF95'","MBS","GNMA II 3.5% 06/45","30yr",,,,,"4022037845.36",,,,,,""
"2018-01-17","'36179QT43'","MBS","GNMA II 3.5% 11/44","30yr",,,,,"3985271953.57",,,,,,""
"2018-01-17","'3138EQGC0'","MBS","FNMA MORTPASS 4.5% 01/41","30yr",,,,,"3904724575.73",,,,,,"Y"
"2018-01-17","'3128MJYT1'","MBS","FHLMCGLD 3% 09/46","30yr",,,,,"3866851822.01",,,,,,""
"2018-01-17","'36179RJD2'","MBS","GNMA II MORTPASS 3% 07/45","30yr",,,,,"3852282988.32",,,,,,""
"2018-01-17","'3138EQF98'","MBS","FNMA MORTPASS 4% 01/41","30yr",,,,,"3826858087.98",,,,,,"Y"
"2018-01-17","'36179NBA5'","MBS","GNMA II MORTPASS 3% 04/43","30yr",,,,,"3826313948.03",,,,,,""
"2018-01-17","'3138EQV90'","MBS","FNMA MORTPASS 4% 09/42","30yr",,,,,"3806808785.42",,,,,,"Y"
"2018-01-17","'3138ETRL2'","MBS","FNMA MORTPASS 3% 07/29","15yr",,,,,"3793089947.6",,,,,,"Y"
"2018-01-17","'3128MJYG9'","MBS","FHLMCGLD 3% 06/46","30yr",,,,,"3754395599.32",,,,,,""
"2018-01-17","'36179SQW0'","MBS","GNMA II 3.5% 11/46","30yr",,,,,"3705113691.44",,,,,,""
"2018-01-17","'31335AT24'","MBS","FHLMCGLD 3.5% 10/43","30yr",,,,,"3678428887.12",,,,,,"Y"
"2018-01-17","'3138EQQ62'","MBS","FNMA MORTPASS 4.5% 01/42","30yr",,,,,"3642154139.73",,,,,,"Y"
"2018-01-17","'36179QYS4'","MBS","GNMA II 3.5% 01/45","30yr",,,,,"3609097684.6",,,,,,""
"2018-01-17","'31418CAF1'","MBS","FNMA MORTPASS 3% 08/46","30yr",,,,,"3537152298.04",,,,,,""
"2018-01-17","'36179SQV2'","MBS","GNMA II MORTPASS 3% 11/46","30yr",,,,,"3524141034.65",,,,,,""
"2018-01-17","'3128MJXX3'","MBS","FHLMCGLD 3.5% 03/46","30yr",,,,,"3462499921.07",,,,,,""
"2018-01-17","'36179MAX8'","MBS","GNMA II 3.5% 04/42","30yr",,,,,"3458106306",,,,,,""
"2018-01-17","'3138ETK70'","MBS","FNMA MORTPASS 3.5% 08/44","30yr",,,,,"3430092749.36",,,,,,"Y"
"2018-01-17","'3128M8WR1'","MBS","FHLMCGLD 4.5% 11/39","30yr",,,,,"3417036621.71",,,,,,"Y"
"2018-01-17","'3128MJXR6'","MBS","FHLMCGLD 3.5% 01/46","30yr",,,,,"3416105555.04",,,,,,""
"2018-01-17","'3138EQ2N1'","MBS","FNMA MORTPASS 2.5% 03/43","30yr",,,,,"3379967996.42",,,,,,"Y"
"2018-01-17","'3138EQ7B2'","MBS","FNMA MORTPASS 4% 04/43","30yr",,,,,"3368328619.38",,,,,,"Y"
"2018-01-17","'36179Q6N6'","MBS","GNMA II MORTPASS 3% 03/45","30yr",,,,,"3356120996.16",,,,,,""
"2018-01-17","'36179NLD8'","MBS","GNMA II 3.5% 08/43","30yr",,,,,"3350938033.44",,,,,,""
"2018-01-17","'3138ETRK4'","MBS","FNMA MORTPASS 2.5% 09/27","15yr",,,,,"3328625713.75",,,,,,"Y"
"2018-01-17","'3138EQE40'","MBS","FNMA MORTPASS 4.5% 11/42","30yr",,,,,"3316114648.3",,,,,,"Y"
"2018-01-17","'3138ETRG3'","MBS","FNMA MORTPASS 3.5% 09/44","30yr",,,,,"3279161789.05",,,,,,"Y"
"2018-01-17","'36179SUV7'","MBS","GNMA II 3.5% 01/47","30yr",,,,,"3274672343.44",,,,,,""
"2018-01-17","'36179QRY9'","MBS","GNMA II 3.5% 10/44","30yr",,,,,"3230299807.36",,,,,,""
"2018-01-17","'3138EQWA6'","MBS","FNMA MORTPASS 3.5% 10/41","30yr",,,,,"3224901251.43",,,,,,"Y"
"2018-01-17","'36179SJT5'","MBS","GNMA II 3.5% 08/46","30yr",,,,,"3194065239.99",,,,,,""
"2018-01-17","'3138ETU38'","MBS","FNMA MORTPASS 3% 10/29","15yr",,,,,"3151721690.76",,,,,,"Y"
"2018-01-17","'31335AVX3'","MBS","FHLMCGLD 3.5% 08/45","30yr",,,,,"3125415302.62",,,,,,"Y"
"2018-01-17","'36179QWE7'","MBS","GNMA II 3.5% 12/44","30yr",,,,,"3094689627.86",,,,,,""
"2018-01-17","'36179NH92'","MBS","GNMA II MORTPASS 3% 07/43","30yr",,,,,"3082064738.52",,,,,,""
"2018-01-17","'3138ETRM0'","MBS","FNMA MORTPASS 2.5% 09/30","15yr",,,,,"3042670337.62",,,,,,"Y"
"2018-01-17","'36179RQ28'","MBS","GNMA II 3.5% 10/45","30yr",,,,,"3035321534.37",,,,,,""
"2018-01-17","'36179SYS0'","MBS","GNMA II 3.5% 03/47","30yr",,,,,"3025389316.3",,,,,,""
"2018-01-17","'31335AVW5'","MBS","FHLMCGLD 3.5% 04/45","30yr",,,,,"2969384200.44",,,,,,"Y"
"2018-01-17","'3138WH5S7'","MBS","FNMA MORTPASS 3% 10/46","30yr",,,,,"2964630100.09",,,,,,""
