"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2016-06-22","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"48156915828.54",,,,,,"Y"
"2016-06-22","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"47361902317.86",,,,,,"Y"
"2016-06-22","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"43325017712.91",,,,,,"Y"
"2016-06-22","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"29656867289.13",,,,,,"Y"
"2016-06-22","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"29217880532.75",,,,,,"Y"
"2016-06-22","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"26071693920",,,,,,"Y"
"2016-06-22","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"23844528782.47",,,,,,"Y"
"2016-06-22","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"23563701947.77",,,,,,"Y"
"2016-06-22","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"22400408043.68",,,,,,"Y"
"2016-06-22","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"21326410890.45",,,,,,"Y"
"2016-06-22","'3138ETP26'","MBS","FNMA MORTPASS 3.5% 09/45","30yr",,,,,"19602671399",,,,,,"Y"
"2016-06-22","'3138ETKL9'","MBS","FNMA MORTPASS 4% 03/44","30yr",,,,,"19258877324.31",,,,,,"Y"
"2016-06-22","'3138ETKM7'","MBS","FNMA MORTPASS 4% 09/44","30yr",,,,,"17210248214.35",,,,,,"Y"
"2016-06-22","'3138ETP34'","MBS","FNMA MORTPASS 3.5% 07/45","30yr",,,,,"16658558911.18",,,,,,"Y"
"2016-06-22","'3138ETK39'","MBS","FNMA MORTPASS 3.5% 05/45","30yr",,,,,"16063331085.12",,,,,,"Y"
"2016-06-22","'3138ETK54'","MBS","FNMA MORTPASS 4% 06/44","30yr",,,,,"15968815336.74",,,,,,"Y"
"2016-06-22","'3138ETK88'","MBS","FNMA MORTPASS 4% 04/44","30yr",,,,,"15251171052.75",,,,,,"Y"
"2016-06-22","'3138ETE51'","MBS","FNMA MORTPASS 3.5% 06/43","30yr",,,,,"14804078448.65",,,,,,"Y"
"2016-06-22","'3138ETKH8'","MBS","FNMA MORTPASS 3.5% 01/43","30yr",,,,,"14343986864.95",,,,,,"Y"
"2016-06-22","'3138ETKJ4'","MBS","FNMA MORTPASS 3.5% 04/45","30yr",,,,,"13761561533.14",,,,,,"Y"
"2016-06-22","'3138ETK21'","MBS","FNMA MORTPASS 4% 02/45","30yr",,,,,"13545433096.79",,,,,,"Y"
"2016-06-22","'31335ASY5'","MBS","FHLMCGLD 3.5% 12/43","30yr",,,,,"12695832916.09",,,,,,"Y"
"2016-06-22","'31335AT57'","MBS","FHLMCGLD 4% 05/45","30yr",,,,,"12672468739.8",,,,,,"Y"
"2016-06-22","'3138ETQA7'","MBS","FNMA MORTPASS 3% 05/45","30yr",,,,,"12493385282.72",,,,,,"Y"
"2016-06-22","'3138EQWB4'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"12429311728.39",,,,,,"Y"
"2016-06-22","'3138ETP83'","MBS","FNMA MORTPASS 3% 01/46","30yr",,,,,"12162397093.17",,,,,,"Y"
"2016-06-22","'3138EQE65'","MBS","FNMA MORTPASS 4.5% 08/40","30yr",,,,,"11874492221.76",,,,,,"Y"
"2016-06-22","'31335AT65'","MBS","FHLMCGLD 3% 01/43","30yr",,,,,"11622123245.44",,,,,,"Y"
"2016-06-22","'3138EQGA4'","MBS","FNMA MORTPASS 4.5% 09/42","30yr",,,,,"11329726558.5",,,,,,"Y"
"2016-06-22","'31335ARV2'","MBS","FHLMCGLD 3.5% 01/44","30yr",,,,,"11195920348.37",,,,,,"Y"
