"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2013-05-15","'36179M2P4'","MBS","GNMA II GTD 3% 02/43","30yr",,,,,"15231381738.26",,,,,,""
"2013-05-15","'3138EHBH4'","MBS","FED NATL MORT 4.5% 10/39","30yr",,,,,"14653361355.63",,,,,,"Y"
"2013-05-15","'36179MX39'","MBS","GNMA II SINGLE 3% 01/43","30yr",,,,,"11305162570.07",,,,,,""
"2013-05-15","'3128M8WR1'","MBS","FHLMCGLD 4.5% 11/39","30yr",,,,,"10750591921.09",,,,,,"Y"
"2013-05-15","'36179M5L0'","MBS","GOVT NATL MTG 3% 03/43","30yr",,,,,"10716315718.33",,,,,,""
"2013-05-15","'3138EGVV3'","MBS","FNMA MORTPASS 4% 08/39","30yr",,,,,"10491919339.86",,,,,,"Y"
"2013-05-15","'3138EGW75'","MBS","FNMA MORTPASS 4.5% 03/40","30yr",,,,,"10426314643.21",,,,,,"Y"
"2013-05-15","'3128M8WB6'","MBS","FHLMCGLD 5% 03/40","30yr",,,,,"9854520835.83",,,,,,"Y"
"2013-05-15","'36179MVR8'","MBS","GNMA II GTD 3% 12/42","30yr",,,,,"9637874404.21",,,,,,""
"2013-05-15","'3138EGNT7'","MBS","FED NATL MORT 4.5% 06/40","30yr",,,,,"9518563511.5",,,,,,"Y"
"2013-05-15","'3138EHBL5'","MBS","FED NATL MORT 4.5% 08/39","30yr",,,,,"9394006232.94",,,,,,"Y"
"2013-05-15","'3128M8RL0'","MBS","FHLMCGLD 5% 02/40","30yr",,,,,"9318093384.12",,,,,,"Y"
"2013-05-15","'3128M8XK5'","MBS","FHLMCGLD 4.5% 11/39","30yr",,,,,"9045411128.21",,,,,,"Y"
"2013-05-15","'3138EGW34'","MBS","FNMA MORTPASS 4.5% 11/39","30yr",,,,,"8667807108.65",,,,,,"Y"
"2013-05-15","'3138EGPC2'","MBS","FNMA MORTPASS 5% 04/40","30yr",,,,,"8380689099.8",,,,,,"Y"
"2013-05-15","'36179MSW1'","MBS","GOVT NATIONAL 3% 11/42","30yr",,,,,"8232460512.69",,,,,,""
"2013-05-15","'3138EGPA6'","MBS","FNMA MORTPASS 4% 01/40","30yr",,,,,"8124985196.47",,,,,,"Y"
"2013-05-15","'3138EGF25'","MBS","FNMA MORTPASS 4.5% 07/40","30yr",,,,,"8038639722.2",,,,,,"Y"
"2013-05-15","'3138EGF33'","MBS","FED NATL MORT 5% 06/40","30yr",,,,,"8009090140.32",,,,,,"Y"
"2013-05-15","'36179MAX8'","MBS","GNMA II GTD 3.5% 04/42","30yr",,,,,"7750087716.38",,,,,,""
"2013-05-15","'3138EGV35'","MBS","FNMA MORTPASS 4% 08/39","30yr",,,,,"7552298726.3",,,,,,"Y"
"2013-05-15","'3138EHCX8'","MBS","FNMS 04.500 CLAL0985","30yr",,,,,"7433902790.58",,,,,,"Y"
"2013-05-15","'3128M8V35'","MBS","FHLMCGLD 4.5% 04/40","30yr",,,,,"7237570573.51",,,,,,"Y"
"2013-05-15","'3138EGVW1'","MBS","FNMA MORTPASS 4.5% 03/40","30yr",,,,,"7169539143.57",,,,,,"Y"
"2013-05-15","'3138EGWB6'","MBS","FED NATL MORT 5% 07/40","30yr",,,,,"7123335632.99",,,,,,"Y"
"2013-05-15","'3128M8X82'","MBS","FHLMCGLD 4.5% 09/39","30yr",,,,,"6603685380.55",,,,,,"Y"
"2013-05-15","'3128M8X58'","MBS","FHLMCGLD 4.5% 06/39","30yr",,,,,"6366252638.77",,,,,,"Y"
