"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2021-04-21","'3132DWAW3'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"36345929391.02",,,,,,""
"2021-04-21","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"34819585746.84",,,,,,"Y"
"2021-04-21","'31418DV74'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"32984143155.86",,,,,,""
"2021-04-21","'3132DWAN3'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"29381282123.04",,,,,,""
"2021-04-21","'31418DWR9'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"27544825875.23",,,,,,""
"2021-04-21","'3132DWA52'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"25972891085.58",,,,,,""
"2021-04-21","'3132DWBB8'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"25865048074.5",,,,,,""
"2021-04-21","'31418DQH8'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"25648767044.1",,,,,,""
"2021-04-21","'3132DWBP7'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"24429616037",,,,,,""
"2021-04-21","'3132DWAF0'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"23360644906.68",,,,,,""
"2021-04-21","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"23305571232.67",,,,,,"Y"
"2021-04-21","'36179VTW0'","MBS","GNMA II 2.5% 09/50","30yr",,,,,"22079311598.05",,,,,,""
"2021-04-21","'3132DV7K5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"21613841958.27",,,,,,""
"2021-04-21","'31418DVA7'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"21248608351.51",,,,,,""
"2021-04-21","'31418DTQ5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"20977411426.85",,,,,,""
"2021-04-21","'3132DWBH5'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"20563790245.65",,,,,,""
"2021-04-21","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"20216376417.9",,,,,,"Y"
"2021-04-21","'36179VSG6'","MBS","GNMA II 2.5% 08/50","30yr",,,,,"20129265547.45",,,,,,""
"2021-04-21","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"19635324839",,,,,,"Y"
"2021-04-21","'31418DQ88'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"19205610673.12",,,,,,""
"2021-04-21","'31418DPD8'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"18480276360.3",,,,,,""
"2021-04-21","'36179V7D6'","MBS","GNMA II MORTPASS 2% 02/51","30yr",,,,,"18165396557.57",,,,,,""
"2021-04-21","'3132DV6U4'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"17880173286.82",,,,,,""
"2021-04-21","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"17686525989.04",,,,,,"Y"
"2021-04-21","'3132DV5W1'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"17622890210.08",,,,,,""
"2021-04-21","'3132DV7A7'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"17345172853.55",,,,,,""
"2021-04-21","'36179VMC1'","MBS","GNMA II 2.5% 05/50","30yr",,,,,"16443907028.7",,,,,,""
"2021-04-21","'36179VZQ6'","MBS","GNMA II MORTPASS 2% 12/50","30yr",,,,,"16213404586.87",,,,,,""
"2021-04-21","'36179V4U1'","MBS","GNMA II MORTPASS 2% 01/51","30yr",,,,,"15976438285.6",,,,,,""
"2021-04-21","'31418DYB2'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"14812225927.51",,,,,,""
"2021-04-21","'36179WBX5'","MBS","GNMA II MORTPASS 2% 03/51","30yr",,,,,"14758615103.87",,,,,,""
"2021-04-21","'31418DSJ2'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"14592344659.64",,,,,,""
"2021-04-21","'3132DV6C4'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"14094571070.82",,,,,,""
"2021-04-21","'31418DXK3'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"13741086814.16",,,,,,""
"2021-04-21","'36179VQS2'","MBS","GNMA II 2.5% 07/50","30yr",,,,,"13646032758.61",,,,,,""
"2021-04-21","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"13606513245.59",,,,,,"Y"
"2021-04-21","'36179VN22'","MBS","GNMA II 2.5% 06/50","30yr",,,,,"12854150553.07",,,,,,""
"2021-04-21","'36179VXX3'","MBS","GNMA II MORTPASS 2% 11/50","30yr",,,,,"12802840265.87",,,,,,""
"2021-04-21","'3140J8GW7'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"12138921532.58",,,,,,"Y"
"2021-04-21","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"12012029350.93",,,,,,"Y"
"2021-04-21","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"11601830745.99",,,,,,"Y"
"2021-04-21","'31418DYX4'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"11402246182",,,,,,""
"2021-04-21","'3132DWBA0'","MBS","UMBS MORTPASS 1.5% 03/51","30yr",,,,,"10772891332.57",,,,,,""
"2021-04-21","'36179VZR4'","MBS","GNMA II 2.5% 12/50","30yr",,,,,"10627596285.33",,,,,,""
"2021-04-21","'3132DWBG7'","MBS","UMBS MORTPASS 1.5% 04/51","30yr",,,,,"10540068970.46",,,,,,""
"2021-04-21","'3132DV7C3'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"10532835900.57",,,,,,""
"2021-04-21","'36179WDQ8'","MBS","GNMA II MORTPASS 2% 04/51","30yr",,,,,"10527516680",,,,,,""
"2021-04-21","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"10360505413.84",,,,,,"Y"
"2021-04-21","'36179VKL3'","MBS","GNMA II MORTPASS 3% 04/50","30yr",,,,,"10272139744.84",,,,,,""
"2021-04-21","'36179VVY3'","MBS","GNMA II 2.5% 10/50","30yr",,,,,"10270967240.3",,,,,,""
"2021-04-21","'3140J8BU6'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"9698078399.81",,,,,,"Y"
"2021-04-21","'31418DSH6'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"9592286226.3",,,,,,""
"2021-04-21","'36179VXY1'","MBS","GNMA II 2.5% 11/50","30yr",,,,,"9332295804.05",,,,,,""
"2021-04-21","'31418DUG5'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"9219569533.99",,,,,,""
"2021-04-21","'3132DV7B5'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"9218227452.25",,,,,,""
"2021-04-21","'3138ETKG0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"9092915156.85",,,,,,"Y"
"2021-04-21","'36179VKK5'","MBS","GNMA II 2.5% 04/50","30yr",,,,,"9068853962.89",,,,,,""
"2021-04-21","'31335CJN5'","MBS","FHLMCGLD 3.5% 01/48","30yr",,,,,"8970161132.01",,,,,,"Y"
"2021-04-21","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"8655469522.19",,,,,,"Y"
"2021-04-21","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"8648468530.83",,,,,,"Y"
"2021-04-21","'3138ETKK1'","MBS","UMBS MORTPASS 3.5% 01/44","30yr",,,,,"8343980645.31",,,,,,"Y"
"2021-04-21","'3140X5R70'","MBS","UMBS MORTPASS 3.5% 03/49","30yr",,,,,"8209408997.36",,,,,,"Y"
"2021-04-21","'36179VMD9'","MBS","GNMA II MORTPASS 3% 05/50","30yr",,,,,"7876227438.71",,,,,,""
"2021-04-21","'3138ETE44'","MBS","UMBS MORTPASS 3.5% 05/43","30yr",,,,,"7679131200.97",,,,,,"Y"
"2021-04-21","'3132DV7L3'","MBS","UMBS MORTPASS 2.5% 10/50","30yr",,,,,"7429001014.67",,,,,,""
"2021-04-21","'31418DRS3'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"7291745245.09",,,,,,""
"2021-04-21","'3138ETP75'","MBS","UMBS MORTPASS 3.5% 12/45","30yr",,,,,"7142028210.5",,,,,,"Y"
"2021-04-21","'3132DV7J8'","MBS","UMBS MORTPASS 2% 08/50","30yr",,,,,"6822284867.71",,,,,,""
"2021-04-21","'3140X5EA7'","MBS","UMBS MORTPASS 4% 02/48","30yr",,,,,"6688360545.18",,,,,,"Y"
"2021-04-21","'31418DSM5'","MBS","UMBS MORTPASS 2% 09/35","15yr",,,,,"6563907283.98",,,,,,""
"2021-04-21","'31418DTR3'","MBS","UMBS MORTPASS 2.5% 10/50","30yr",,,,,"6431065166.95",,,,,,""
"2021-04-21","'31418DPE6'","MBS","UMBS MORTPASS 3% 05/50","30yr",,,,,"6412397085.83",,,,,,""
"2021-04-21","'3140J8BW2'","MBS","UMBS MORTPASS 2.5% 02/32","15yr",,,,,"6174535415.84",,,,,,"Y"
"2021-04-21","'31335CJP0'","MBS","FHLMCGLD 4% 02/48","30yr",,,,,"5811957245.43",,,,,,"Y"
"2021-04-21","'3138ETP26'","MBS","UMBS MORTPASS 3.5% 09/45","30yr",,,,,"5701231148.31",,,,,,"Y"
"2021-04-21","'3132DWAV5'","MBS","UMBS MORTPASS 1.5% 01/51","30yr",,,,,"5685497934.24",,,,,,""
"2021-04-21","'36179VFP0'","MBS","GNMA II MORTPASS 3% 02/50","30yr",,,,,"5595104742.79",,,,,,""
"2021-04-21","'36179VVX5'","MBS","GNMA II MORTPASS 2% 10/50","30yr",,,,,"5509965644.75",,,,,,""
"2021-04-21","'36179VHS2'","MBS","GNMA II MORTPASS 3% 03/50","30yr",,,,,"5494823407.4",,,,,,""
"2021-04-21","'31418DVC3'","MBS","UMBS MORTPASS 2.5% 12/50","30yr",,,,,"5476533865.95",,,,,,""
"2021-04-21","'3132DWBN2'","MBS","UMBS MORTPASS 1.5% 05/51","30yr",,,,,"5408049522",,,,,,""
"2021-04-21","'3132D55W8'","MBS","UMBS MORTPASS 2% 09/35","15yr",,,,,"5223900635.87",,,,,,""
"2021-04-21","'3138ETKL9'","MBS","UMBS MORTPASS 4% 03/44","30yr",,,,,"5221674858.23",,,,,,"Y"
"2021-04-21","'36179V4V9'","MBS","GNMA II 2.5% 01/51","30yr",,,,,"5203614490.68",,,,,,""
