"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2021-09-29","'3132DWAW3'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"34697276241.58",,,,,,""
"2021-09-29","'31418DV74'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"32416248601.02",,,,,,""
"2021-09-29","'3132DWCB7'","MBS","UMBS MORTPASS 2% 09/51","30yr",,,,,"29894715051.17",,,,,,""
"2021-09-29","'3132DWBP7'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"28912249297.32",,,,,,""
"2021-09-29","'3132DWAN3'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"28434292858.53",,,,,,""
"2021-09-29","'31418DWR9'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"27024504918.06",,,,,,""
"2021-09-29","'31418DYX4'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"26839255868.69",,,,,,""
"2021-09-29","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"26688012978.88",,,,,,"Y"
"2021-09-29","'3132DWBB8'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"25286593834.03",,,,,,""
"2021-09-29","'3132DWA52'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"25192444986.63",,,,,,""
"2021-09-29","'3132DWB51'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"23780637220.81",,,,,,""
"2021-09-29","'3132DWAF0'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"21777590593.19",,,,,,""
"2021-09-29","'31418DVA7'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"21002989386.83",,,,,,""
"2021-09-29","'36179WBX5'","MBS","GNMA II MORTPASS 2% 03/51","30yr",,,,,"20929433552.24",,,,,,""
"2021-09-29","'3132DWBH5'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"20880135214.16",,,,,,""
"2021-09-29","'31418DQH8'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"20868540829.97",,,,,,""
"2021-09-29","'3132DV7K5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"20621096524.67",,,,,,""
"2021-09-29","'31418DZV7'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"20224620507.61",,,,,,""
"2021-09-29","'31418DTQ5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"19779532674.17",,,,,,""
"2021-09-29","'3132DWCH4'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"19513624785",,,,,,""
"2021-09-29","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"19016810810.94",,,,,,"Y"
"2021-09-29","'36179VTW0'","MBS","GNMA II 2.5% 09/50","30yr",,,,,"18878773989.94",,,,,,""
"2021-09-29","'36179V7D6'","MBS","GNMA II MORTPASS 2% 02/51","30yr",,,,,"17880580953.04",,,,,,""
"2021-09-29","'36179WDQ8'","MBS","GNMA II MORTPASS 2% 04/51","30yr",,,,,"17772946676.59",,,,,,""
"2021-09-29","'3132DWCC5'","MBS","UMBS MORTPASS 2.5% 09/51","30yr",,,,,"17291780901.63",,,,,,""
"2021-09-29","'31418D2M3'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"17113303940.03",,,,,,""
"2021-09-29","'31418DZW5'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"16808305504.57",,,,,,""
"2021-09-29","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"16475064286.96",,,,,,"Y"
"2021-09-29","'31418D2L5'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"16342612302.9",,,,,,""
"2021-09-29","'36179VZQ6'","MBS","GNMA II MORTPASS 2% 12/50","30yr",,,,,"16321396768",,,,,,""
"2021-09-29","'36179V4U1'","MBS","GNMA II MORTPASS 2% 01/51","30yr",,,,,"16208165573.89",,,,,,""
"2021-09-29","'31418DQ88'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"16128514432.82",,,,,,""
"2021-09-29","'31418DYB2'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"15950692682.66",,,,,,""
"2021-09-29","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"15857101287.88",,,,,,"Y"
"2021-09-29","'36179VSG6'","MBS","GNMA II 2.5% 08/50","30yr",,,,,"15836410214.58",,,,,,""
"2021-09-29","'3132DWBZ5'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"15770663978.63",,,,,,""
"2021-09-29","'36179WG36'","MBS","GNMA II 2.5% 06/51","30yr",,,,,"15708161619.59",,,,,,""
"2021-09-29","'3132DWBU6'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"15571179341.39",,,,,,""
"2021-09-29","'3132DV6U4'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"15339228518.96",,,,,,""
"2021-09-29","'31418DPD8'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"14852163003.48",,,,,,""
"2021-09-29","'36179WFG8'","MBS","GNMA II 2.5% 05/51","30yr",,,,,"14562843240.94",,,,,,""
"2021-09-29","'3132DWBY8'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"14543810803.65",,,,,,""
"2021-09-29","'3132DV7A7'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"14269412298.53",,,,,,""
"2021-09-29","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"14253079378.59",,,,,,"Y"
"2021-09-29","'3132DV5W1'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"14078314172.81",,,,,,""
"2021-09-29","'36179VZR4'","MBS","GNMA II 2.5% 12/50","30yr",,,,,"14039435594.03",,,,,,""
"2021-09-29","'31418DXK3'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"13679413307.75",,,,,,""
"2021-09-29","'36179VMC1'","MBS","GNMA II 2.5% 05/50","30yr",,,,,"13668714530.69",,,,,,""
"2021-09-29","'31418D3X8'","MBS","UMBS MORTPASS 2% 09/51","30yr",,,,,"12903976902.69",,,,,,""
"2021-09-29","'31418D4X7'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"12799693675",,,,,,""
"2021-09-29","'36179WND6'","MBS","GNMA II MORTPASS 2% 09/51","30yr",,,,,"12781145437",,,,,,""
"2021-09-29","'3132DWB69'","MBS","UMBS MORTPASS 2.5% 08/51","30yr",,,,,"12660920649.56",,,,,,""
"2021-09-29","'36179VXX3'","MBS","GNMA II MORTPASS 2% 11/50","30yr",,,,,"12653360636.96",,,,,,""
"2021-09-29","'31418D3Y6'","MBS","UMBS MORTPASS 2.5% 09/51","30yr",,,,,"12628532496.93",,,,,,""
"2021-09-29","'36179V4V9'","MBS","GNMA II 2.5% 01/51","30yr",,,,,"12315104405.21",,,,,,""
"2021-09-29","'31418DSJ2'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"12245953206.77",,,,,,""
"2021-09-29","'3132DWBT9'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"11561031596.19",,,,,,""
"2021-09-29","'36179VQS2'","MBS","GNMA II 2.5% 07/50","30yr",,,,,"11553132939.54",,,,,,""
"2021-09-29","'3132DV6C4'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"11445755602.15",,,,,,""
"2021-09-29","'31418D3H3'","MBS","UMBS MORTPASS 2.5% 08/51","30yr",,,,,"11060437882.87",,,,,,""
"2021-09-29","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"10793695517.09",,,,,,"Y"
"2021-09-29","'36179VN22'","MBS","GNMA II 2.5% 06/50","30yr",,,,,"10713554425.74",,,,,,""
"2021-09-29","'3132DWBA0'","MBS","UMBS MORTPASS 1.5% 03/51","30yr",,,,,"10423413583.9",,,,,,""
"2021-09-29","'31418D3G5'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"10390528989.43",,,,,,""
"2021-09-29","'36179WJQ2'","MBS","GNMA II MORTPASS 2% 07/51","30yr",,,,,"10313331880.21",,,,,,""
"2021-09-29","'3132DWBG7'","MBS","UMBS MORTPASS 1.5% 04/51","30yr",,,,,"10256203159.42",,,,,,""
"2021-09-29","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"10254836525.37",,,,,,"Y"
"2021-09-29","'36179VXY1'","MBS","GNMA II 2.5% 11/50","30yr",,,,,"10032967018.14",,,,,,""
"2021-09-29","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"9862353836.04",,,,,,"Y"
"2021-09-29","'36179VVY3'","MBS","GNMA II 2.5% 10/50","30yr",,,,,"9552232225.32",,,,,,""
"2021-09-29","'31418DSH6'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"9526376029.25",,,,,,""
"2021-09-29","'3132DV7B5'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"9058576901.46",,,,,,""
"2021-09-29","'31418DUG5'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"9001752767.31",,,,,,""
"2021-09-29","'3140J8GW7'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"8917384628.12",,,,,,"Y"
"2021-09-29","'3132DV7C3'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"8861816920.5",,,,,,""
"2021-09-29","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"8208750505.4",,,,,,"Y"
"2021-09-29","'36179WDR6'","MBS","GNMA II 2.5% 04/51","30yr",,,,,"7907136157.67",,,,,,""
"2021-09-29","'36179VKL3'","MBS","GNMA II MORTPASS 3% 04/50","30yr",,,,,"7814387122.1",,,,,,""
