"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2020-10-21","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"48712870830.99",,,,,,"Y"
"2020-10-21","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"32464577064.75",,,,,,"Y"
"2020-10-21","'31418DQH8'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"31674951056.1",,,,,,""
"2020-10-21","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"25832429627.22",,,,,,"Y"
"2020-10-21","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"25649007309.04",,,,,,"Y"
"2020-10-21","'31418DPD8'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"23914779485.82",,,,,,""
"2020-10-21","'3132DV5W1'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"23374689891.2",,,,,,""
"2020-10-21","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"22708826888.63",,,,,,"Y"
"2020-10-21","'3132DV7K5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"22175566407.66",,,,,,""
"2020-10-21","'31418DQ88'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"21106581001.99",,,,,,""
"2020-10-21","'36179VMC1'","MBS","GNMA II 2.5% 05/50","30yr",,,,,"19889398461.34",,,,,,""
"2020-10-21","'31418DTQ5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"19733026325.4",,,,,,""
"2020-10-21","'3132DV6U4'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"19553435579.88",,,,,,""
"2020-10-21","'36179VSG6'","MBS","GNMA II 2.5% 08/50","30yr",,,,,"19532482531.64",,,,,,""
"2020-10-21","'3132DV7A7'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"19482421334.46",,,,,,""
"2020-10-21","'36179VTW0'","MBS","GNMA II 2.5% 09/50","30yr",,,,,"19244535000.63",,,,,,""
"2020-10-21","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"19179343236.3",,,,,,"Y"
"2020-10-21","'3132DWAF0'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"19091162351",,,,,,""
"2020-10-21","'3132DV6C4'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"17479368220.75",,,,,,""
"2020-10-21","'3140J8GW7'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"17047656669.44",,,,,,"Y"
"2020-10-21","'36179VKL3'","MBS","GNMA II MORTPASS 3% 04/50","30yr",,,,,"15511105316.19",,,,,,""
"2020-10-21","'36179VQS2'","MBS","GNMA II 2.5% 07/50","30yr",,,,,"15483709061.12",,,,,,""
"2020-10-21","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"15481211996.62",,,,,,"Y"
"2020-10-21","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"15178530002.93",,,,,,"Y"
"2020-10-21","'36179VN22'","MBS","GNMA II 2.5% 06/50","30yr",,,,,"14710048847.03",,,,,,""
"2020-10-21","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"14458311087.22",,,,,,"Y"
"2020-10-21","'31418DSJ2'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"14283533587.19",,,,,,""
"2020-10-21","'3140J8BU6'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"13705095111.53",,,,,,"Y"
"2020-10-21","'31335CJN5'","MBS","FHLMCGLD 3.5% 01/48","30yr",,,,,"13379838384.11",,,,,,"Y"
"2020-10-21","'3140X5R70'","MBS","UMBS MORTPASS 3.5% 03/49","30yr",,,,,"12247388307.78",,,,,,"Y"
"2020-10-21","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"12206480247.14",,,,,,"Y"
"2020-10-21","'3138ETKG0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"12086794187.55",,,,,,"Y"
"2020-10-21","'3132DV7C3'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"11357975708.12",,,,,,""
"2020-10-21","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"11076041170.46",,,,,,"Y"
"2020-10-21","'36179VMD9'","MBS","GNMA II MORTPASS 3% 05/50","30yr",,,,,"10991983074.89",,,,,,""
"2020-10-21","'3138ETKK1'","MBS","UMBS MORTPASS 3.5% 01/44","30yr",,,,,"10743425076.35",,,,,,"Y"
"2020-10-21","'36179VKK5'","MBS","GNMA II 2.5% 04/50","30yr",,,,,"10411240672.62",,,,,,""
"2020-10-21","'3138ETP75'","MBS","UMBS MORTPASS 3.5% 12/45","30yr",,,,,"10140080341.47",,,,,,"Y"
"2020-10-21","'3138ETE44'","MBS","UMBS MORTPASS 3.5% 05/43","30yr",,,,,"10069888235.52",,,,,,"Y"
"2020-10-21","'36179VHS2'","MBS","GNMA II MORTPASS 3% 03/50","30yr",,,,,"9803214401.07",,,,,,""
"2020-10-21","'36179VFP0'","MBS","GNMA II MORTPASS 3% 02/50","30yr",,,,,"9711399682.45",,,,,,""
"2020-10-21","'3140X5EA7'","MBS","UMBS MORTPASS 4% 02/48","30yr",,,,,"9519108683.67",,,,,,"Y"
"2020-10-21","'3132DV7B5'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"9151255221.39",,,,,,""
"2020-10-21","'31418DPE6'","MBS","UMBS MORTPASS 3% 05/50","30yr",,,,,"8728252593.44",,,,,,""
"2020-10-21","'31335CJP0'","MBS","FHLMCGLD 4% 02/48","30yr",,,,,"8242625280.35",,,,,,"Y"
"2020-10-21","'3138ETP26'","MBS","UMBS MORTPASS 3.5% 09/45","30yr",,,,,"7961713592.74",,,,,,"Y"
"2020-10-21","'31418DNH1'","MBS","UMBS MORTPASS 3% 04/50","30yr",,,,,"7617270294.47",,,,,,""
"2020-10-21","'3140J8BW2'","MBS","UMBS MORTPASS 2.5% 02/32","15yr",,,,,"7555464434.16",,,,,,"Y"
"2020-10-21","'3132DV5D3'","MBS","UMBS MORTPASS 3% 02/50","30yr",,,,,"7529918134.23",,,,,,""
"2020-10-21","'31418DRS3'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"7410440310.62",,,,,,""
