"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2022-03-30","'3132DWAW3'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"32131417685.95",,,,,,""
"2022-03-30","'31418DV74'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"29953195541.19",,,,,,""
"2022-03-30","'3132DWCB7'","MBS","UMBS MORTPASS 2% 09/51","30yr",,,,,"29322667802.74",,,,,,""
"2022-03-30","'3132DWBP7'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"27374108253.77",,,,,,""
"2022-03-30","'3132DWCH4'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"26683539371.1",,,,,,""
"2022-03-30","'3132DWAN3'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"26235358000.82",,,,,,""
"2022-03-30","'31418DYX4'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"25512138072.03",,,,,,""
"2022-03-30","'31418DWR9'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"25025881415.56",,,,,,""
"2022-03-30","'3132DWBB8'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"23608095275.2",,,,,,""
"2022-03-30","'3132DWA52'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"23343314361.91",,,,,,""
"2022-03-30","'3132DWB51'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"22968130854.35",,,,,,""
"2022-03-30","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"22295744377.27",,,,,,"Y"
"2022-03-30","'36179WBX5'","MBS","GNMA II MORTPASS 2% 03/51","30yr",,,,,"20252633290.09",,,,,,""
"2022-03-30","'3132DWAF0'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"20012376412.01",,,,,,""
"2022-03-30","'3132DWBH5'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"19627866374.29",,,,,,""
"2022-03-30","'31418DZV7'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"19303274118.24",,,,,,""
"2022-03-30","'31418DVA7'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"19295506857.94",,,,,,""
"2022-03-30","'3132DV7K5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"18926683316.53",,,,,,""
"2022-03-30","'31418DZW5'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"18642808834.06",,,,,,""
"2022-03-30","'36179WDQ8'","MBS","GNMA II MORTPASS 2% 04/51","30yr",,,,,"18616249771.23",,,,,,""
"2022-03-30","'31418D6B3'","MBS","UMBS MORTPASS 2% 11/51","30yr",,,,,"18514679166.67",,,,,,""
"2022-03-30","'3132DWCC5'","MBS","UMBS MORTPASS 2.5% 09/51","30yr",,,,,"18147646688.64",,,,,,""
"2022-03-30","'31418DTQ5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"18044598689.84",,,,,,""
