"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2019-03-20","'3140J8GV9'","MBS","FNMA MORTPASS 3% 07/47","30yr",,,,,"70427187694.12",,,,,,"Y"
"2019-03-20","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"49080989490.71",,,,,,"Y"
"2019-03-20","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"34395990919.68",,,,,,"Y"
"2019-03-20","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"34111442252.05",,,,,,"Y"
"2019-03-20","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"31996570209.67",,,,,,"Y"
"2019-03-20","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"30468004164.6",,,,,,"Y"
"2019-03-20","'3140J8GW7'","MBS","FNMA MORTPASS 3.5% 10/47","30yr",,,,,"27917223453.59",,,,,,"Y"
"2019-03-20","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"24149913805.39",,,,,,"Y"
"2019-03-20","'3140J8BU6'","MBS","FNMA MORTPASS 3.5% 12/46","30yr",,,,,"22067398633.94",,,,,,"Y"
"2019-03-20","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"21208460289.72",,,,,,"Y"
"2019-03-20","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"21060611197.14",,,,,,"Y"
"2019-03-20","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"18776821884.69",,,,,,"Y"
"2019-03-20","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"16626385729.32",,,,,,"Y"
"2019-03-20","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"16349347294.36",,,,,,"Y"
