"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2019-08-21","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"67215302686.96",,,,,,"Y"
"2019-08-21","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"46491069768.91",,,,,,"Y"
"2019-08-21","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"32855360279.69",,,,,,"Y"
"2019-08-21","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"32575970453.1",,,,,,"Y"
"2019-08-21","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"29937248643.68",,,,,,"Y"
"2019-08-21","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"29046715513.24",,,,,,"Y"
"2019-08-21","'3140J8GW7'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"26173297301.03",,,,,,"Y"
"2019-08-21","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"22540617708.78",,,,,,"Y"
"2019-08-21","'3140J8BU6'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"20796265390.29",,,,,,"Y"
"2019-08-21","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"20147669359.34",,,,,,"Y"
"2019-08-21","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"20020003633.5",,,,,,"Y"
"2019-08-21","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"17795003637.7",,,,,,"Y"
"2019-08-21","'3138ETKG0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"15887239247.74",,,,,,"Y"
"2019-08-21","'3138ETP75'","MBS","UMBS MORTPASS 3.5% 12/45","30yr",,,,,"15407952395.31",,,,,,"Y"
"2019-08-21","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"14479938373.32",,,,,,"Y"
"2019-08-21","'3138ETKK1'","MBS","UMBS MORTPASS 3.5% 01/44","30yr",,,,,"14416148803.71",,,,,,"Y"
"2019-08-21","'3138ETE44'","MBS","UMBS MORTPASS 3.5% 05/43","30yr",,,,,"13616573968.93",,,,,,"Y"
"2019-08-21","'3138ETP26'","MBS","UMBS MORTPASS 3.5% 09/45","30yr",,,,,"11723446827.58",,,,,,"Y"
"2019-08-21","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"10261524756.31",,,,,,""
"2019-08-21","'3140J8BW2'","MBS","UMBS MORTPASS 2.5% 02/32","15yr",,,,,"9822297437.79",,,,,,"Y"
"2019-08-21","'3138ETKL9'","MBS","UMBS MORTPASS 4% 03/44","30yr",,,,,"9797919665.54",,,,,,"Y"
"2019-08-21","'3138ETP34'","MBS","UMBS MORTPASS 3.5% 07/45","30yr",,,,,"9274340991.84",,,,,,"Y"
"2019-08-21","'3138ETE51'","MBS","UMBS MORTPASS 3.5% 06/43","30yr",,,,,"9202836325.43",,,,,,"Y"
