"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2020-06-24","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"57396342215.27",,,,,,"Y"
"2020-06-24","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"39054390757.2",,,,,,"Y"
"2020-06-24","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"28962471131.14",,,,,,"Y"
"2020-06-24","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"28778085966.66",,,,,,"Y"
"2020-06-24","'31418DQH8'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"28336147557.82",,,,,,""
"2020-06-24","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"25531758471.25",,,,,,"Y"
"2020-06-24","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"23527735500.15",,,,,,"Y"
"2020-06-24","'3132DV5W1'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"23513123242.93",,,,,,""
"2020-06-24","'31418DPD8'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"22644808099.96",,,,,,""
"2020-06-24","'3140J8GW7'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"20686029935.05",,,,,,"Y"
"2020-06-24","'36179VMC1'","MBS","GNMA II 2.5% 05/50","30yr",,,,,"19808135653.74",,,,,,""
"2020-06-24","'3132DV6C4'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"17742032202.72",,,,,,""
"2020-06-24","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"17563517838.66",,,,,,"Y"
"2020-06-24","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"17553890122.56",,,,,,"Y"
"2020-06-24","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"17473097830.9",,,,,,"Y"
"2020-06-24","'31335CJN5'","MBS","FHLMCGLD 3.5% 01/48","30yr",,,,,"17180542298.55",,,,,,"Y"
"2020-06-24","'3140J8BU6'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"16721167689.01",,,,,,"Y"
"2020-06-24","'3140X5R70'","MBS","UMBS MORTPASS 3.5% 03/49","30yr",,,,,"15590911211.59",,,,,,"Y"
"2020-06-24","'3132DV7A7'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"14861322787",,,,,,""
"2020-06-24","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"14816832908.79",,,,,,"Y"
"2020-06-24","'3138ETKG0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"13871443631.1",,,,,,"Y"
"2020-06-24","'36179VN22'","MBS","GNMA II 2.5% 06/50","30yr",,,,,"13826661501",,,,,,""
"2020-06-24","'36179VKL3'","MBS","GNMA II MORTPASS 3% 04/50","30yr",,,,,"13634491079.49",,,,,,""
"2020-06-24","'31418DQ88'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"12699554415",,,,,,""
"2020-06-24","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"12616556540.11",,,,,,"Y"
"2020-06-24","'3138ETP75'","MBS","UMBS MORTPASS 3.5% 12/45","30yr",,,,,"12401391506.31",,,,,,"Y"
"2020-06-24","'3138ETKK1'","MBS","UMBS MORTPASS 3.5% 01/44","30yr",,,,,"12312979302.98",,,,,,"Y"
"2020-06-24","'3140X5EA7'","MBS","UMBS MORTPASS 4% 02/48","30yr",,,,,"11927981453.15",,,,,,"Y"
"2020-06-24","'3138ETE44'","MBS","UMBS MORTPASS 3.5% 05/43","30yr",,,,,"11629956869.51",,,,,,"Y"
"2020-06-24","'31335CJP0'","MBS","FHLMCGLD 4% 02/48","30yr",,,,,"10262110920.87",,,,,,"Y"
"2020-06-24","'36179VHS2'","MBS","GNMA II MORTPASS 3% 03/50","30yr",,,,,"9805993265.38",,,,,,""
"2020-06-24","'36179VMD9'","MBS","GNMA II MORTPASS 3% 05/50","30yr",,,,,"9562300362.62",,,,,,""
"2020-06-24","'3138ETP26'","MBS","UMBS MORTPASS 3.5% 09/45","30yr",,,,,"9552976713.78",,,,,,"Y"
"2020-06-24","'3132DV5D3'","MBS","UMBS MORTPASS 3% 02/50","30yr",,,,,"8737294568.56",,,,,,""
"2020-06-24","'3140J8BW2'","MBS","UMBS MORTPASS 2.5% 02/32","15yr",,,,,"8378653208.41",,,,,,"Y"
"2020-06-24","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"8300370671.87",,,,,,""
"2020-06-24","'3138ETKL9'","MBS","UMBS MORTPASS 4% 03/44","30yr",,,,,"7947532641.63",,,,,,"Y"
"2020-06-24","'3138ETE51'","MBS","UMBS MORTPASS 3.5% 06/43","30yr",,,,,"7879537126.94",,,,,,"Y"
"2020-06-24","'31418DNH1'","MBS","UMBS MORTPASS 3% 04/50","30yr",,,,,"7660124314.59",,,,,,""
"2020-06-24","'3138ETKH8'","MBS","UMBS MORTPASS 3.5% 01/43","30yr",,,,,"7516350376.92",,,,,,"Y"
"2020-06-24","'3138ETP34'","MBS","UMBS MORTPASS 3.5% 07/45","30yr",,,,,"7469688319.99",,,,,,"Y"
"2020-06-24","'31418DJR4'","MBS","UMBS MORTPASS 3% 12/49","30yr",,,,,"7263234775.12",,,,,,""
"2020-06-24","'36179VKK5'","MBS","GNMA II 2.5% 04/50","30yr",,,,,"7229292989.79",,,,,,""
"2020-06-24","'3138ETK39'","MBS","UMBS MORTPASS 3.5% 05/45","30yr",,,,,"7133448106.73",,,,,,"Y"
"2020-06-24","'3140X5KQ5'","MBS","UMBS MORTPASS 3% 06/33","15yr",,,,,"7063068483.71",,,,,,"Y"
"2020-06-24","'3138ETP83'","MBS","UMBS MORTPASS 3% 01/46","30yr",,,,,"7021669766.63",,,,,,"Y"
"2020-06-24","'31418DPE6'","MBS","UMBS MORTPASS 3% 05/50","30yr",,,,,"6947882350.34",,,,,,""
"2020-06-24","'36179VFP0'","MBS","GNMA II MORTPASS 3% 02/50","30yr",,,,,"6918957677.28",,,,,,""
"2020-06-24","'31335AT65'","MBS","FHLMCGLD 3% 01/43","30yr",,,,,"6839381497.91",,,,,,"Y"
"2020-06-24","'3138ETQA7'","MBS","UMBS MORTPASS 3% 05/45","30yr",,,,,"6720900318.13",,,,,,"Y"
"2020-06-24","'31418DKT8'","MBS","UMBS MORTPASS 3% 01/50","30yr",,,,,"6707778283.54",,,,,,""
"2020-06-24","'3138ETKM7'","MBS","UMBS MORTPASS 4% 09/44","30yr",,,,,"6689755252.99",,,,,,"Y"
