"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2013-02-27","'3138EHBH4'","MBS","FED NATL MORT 4.5% 10/39","30yr",,,,,"15776701037.29",,,,,,"Y"
"2013-02-27","'36179M2P4'","MBS","GOVT NATL MTG 3% 02/43","30yr",,,,,"13460765073",,,,,,""
"2013-02-27","'3128M8WR1'","MBS","FHLMCGLD 4.5% 11/39","30yr",,,,,"12020167882.47",,,,,,"Y"
"2013-02-27","'3138EGVV3'","MBS","FNMA MORTPASS 4% 08/39","30yr",,,,,"11366540109.17",,,,,,"Y"
"2013-02-27","'3138EGW75'","MBS","FNMA MORTPASS 4.5% 03/40","30yr",,,,,"11191473980.86",,,,,,"Y"
"2013-02-27","'3128M8WB6'","MBS","FHLMCGLD 5% 03/40","30yr",,,,,"10922465677.62",,,,,,"Y"
"2013-02-27","'36179MX39'","MBS","GNMA II SINGLE 3% 01/43","30yr",,,,,"10796183940.91",,,,,,""
"2013-02-27","'3138EHBL5'","MBS","FED NATL MORT 4.5% 08/39","30yr",,,,,"10374484794.42",,,,,,"Y"
"2013-02-27","'3138EGNT7'","MBS","FED NATL MORT 4.5% 06/40","30yr",,,,,"10287489977.85",,,,,,"Y"
"2013-02-27","'3128M8XK5'","MBS","FHLMCGLD 4.5% 11/39","30yr",,,,,"10250651648.75",,,,,,"Y"
"2013-02-27","'3128M8RL0'","MBS","FHLMCGLD 5% 02/40","30yr",,,,,"10244784695.62",,,,,,"Y"
"2013-02-27","'3138EGW34'","MBS","FNMA MORTPASS 4.5% 11/39","30yr",,,,,"9331387057.72",,,,,,"Y"
"2013-02-27","'3138EGPC2'","MBS","FNMA MORTPASS 5% 04/40","30yr",,,,,"8897096478.01",,,,,,"Y"
"2013-02-27","'3138EGPA6'","MBS","FNMA MORTPASS 4% 01/40","30yr",,,,,"8737799908.31",,,,,,"Y"
"2013-02-27","'3138EGF25'","MBS","FNMA MORTPASS 4.5% 07/40","30yr",,,,,"8734706713.7",,,,,,"Y"
"2013-02-27","'3138EGF33'","MBS","FED NATL MORT 5% 06/40","30yr",,,,,"8447006776.45",,,,,,"Y"
"2013-02-27","'3138EHCX8'","MBS","FNMS 04.500 CLAL0985","30yr",,,,,"8414050915.11",,,,,,"Y"
"2013-02-27","'3138EGV35'","MBS","FNMA MORTPASS 4% 08/39","30yr",,,,,"8329850715.03",,,,,,"Y"
"2013-02-27","'3128M8V35'","MBS","FHLMCGLD 4.5% 04/40","30yr",,,,,"8147918241.18",,,,,,"Y"
"2013-02-27","'36179MVR8'","MBS","GNMA II GTD 3% 12/42","30yr",,,,,"8071608458.64",,,,,,""
"2013-02-27","'3128M8X82'","MBS","FHLMCGLD 4.5% 09/39","30yr",,,,,"7861918824.55",,,,,,"Y"
"2013-02-27","'36179MAX8'","MBS","GNMA II GTD 3.5% 04/42","30yr",,,,,"7831421215.38",,,,,,""
"2013-02-27","'3138EGVW1'","MBS","FNMA MORTPASS 4.5% 03/40","30yr",,,,,"7677955368.26",,,,,,"Y"
