"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2013-07-17","'36179M2P4'","MBS","GNMA II GTD 3% 02/43","30yr",,,,,"15250831555.74",,,,,,""
"2013-07-17","'3138EHBH4'","MBS","FED NATL MORT 4.5% 10/39","30yr",,,,,"13567528539.28",,,,,,"Y"
"2013-07-17","'36179MX39'","MBS","GNMA II SINGLE 3% 01/43","30yr",,,,,"11301152383.22",,,,,,""
"2013-07-17","'36179M5L0'","MBS","GOVT NATL MTG 3% 03/43","30yr",,,,,"10665269644.15",,,,,,""
"2013-07-17","'3128M8WR1'","MBS","FHLMCGLD 4.5% 11/39","30yr",,,,,"9985149792.53",,,,,,"Y"
"2013-07-17","'36179MVR8'","MBS","GNMA II GTD 3% 12/42","30yr",,,,,"9923258649.18",,,,,,""
"2013-07-17","'3138EGVV3'","MBS","FNMA MORTPASS 4% 08/39","30yr",,,,,"9727593116.15",,,,,,"Y"
"2013-07-17","'3138EGW75'","MBS","FNMA MORTPASS 4.5% 03/40","30yr",,,,,"9682021307.99",,,,,,"Y"
"2013-07-17","'36179NF60'","MBS","GOVT NATL MTG 3% 06/43","30yr",,,,,"9631032365",,,,,,""
"2013-07-17","'3128M8WB6'","MBS","FHLMCGLD 5% 03/40","30yr",,,,,"9162330578.68",,,,,,"Y"
"2013-07-17","'3138EGNT7'","MBS","FED NATL MORT 4.5% 06/40","30yr",,,,,"8800910990.87",,,,,,"Y"
"2013-07-17","'3128M8RL0'","MBS","FHLMCGLD 5% 02/40","30yr",,,,,"8698862283.36",,,,,,"Y"
"2013-07-17","'3138EHBL5'","MBS","FED NATL MORT 4.5% 08/39","30yr",,,,,"8455436718.42",,,,,,"Y"
"2013-07-17","'3128M8XK5'","MBS","FHLMCGLD 4.5% 11/39","30yr",,,,,"8344792504.27",,,,,,"Y"
"2013-07-17","'36179MSW1'","MBS","GOVT NATIONAL 3% 11/42","30yr",,,,,"8261681786.2",,,,,,""
"2013-07-17","'36179MAX8'","MBS","GNMA II GTD 3.5% 04/42","30yr",,,,,"8106710809.42",,,,,,""
"2013-07-17","'3138EGW34'","MBS","FNMA MORTPASS 4.5% 11/39","30yr",,,,,"8030795377.1",,,,,,"Y"
"2013-07-17","'3138EGPC2'","MBS","FNMA MORTPASS 5% 04/40","30yr",,,,,"7847569778.11",,,,,,"Y"
"2013-07-17","'3138EGPA6'","MBS","FNMA MORTPASS 4% 01/40","30yr",,,,,"7592669327.4",,,,,,"Y"
"2013-07-17","'36179NDQ8'","MBS","GNMA II MORTPASS 3% 05/43","30yr",,,,,"7557130872.03",,,,,,""
"2013-07-17","'3138EGF33'","MBS","FED NATL MORT 5% 06/40","30yr",,,,,"7542765448.72",,,,,,"Y"
"2013-07-17","'3138EGF25'","MBS","FNMA MORTPASS 4.5% 07/40","30yr",,,,,"7350837524.53",,,,,,"Y"
"2013-07-17","'36179NBA5'","MBS","GNMA II MORTPASS 3% 04/43","30yr",,,,,"7256064799.31",,,,,,""
"2013-07-17","'36179MCZ1'","MBS","GOVERNMENT 3.5% 05/42","30yr",,,,,"6872427768.78",,,,,,""
"2013-07-17","'3138EGV35'","MBS","FNMA MORTPASS 4% 08/39","30yr",,,,,"6856609456.41",,,,,,"Y"
"2013-07-17","'3128M8V35'","MBS","FHLMCGLD 4.5% 04/40","30yr",,,,,"6693892241.13",,,,,,"Y"
"2013-07-17","'3138EGWB6'","MBS","FED NATL MORT 5% 07/40","30yr",,,,,"6637265818.44",,,,,,"Y"
"2013-07-17","'3138EGVW1'","MBS","FNMA MORTPASS 4.5% 03/40","30yr",,,,,"6629257155.17",,,,,,"Y"
"2013-07-17","'3138EHCX8'","MBS","FNMS 04.500 CLAL0985","30yr",,,,,"6530531488.46",,,,,,"Y"
"2013-07-17","'3128MJSS0'","MBS","FHLMCGLD 3% 04/43","30yr",,,,,"6108370692.71",,,,,,""
"2013-07-17","'3128M8X82'","MBS","FHLMCGLD 4.5% 09/39","30yr",,,,,"5825866548.47",,,,,,"Y"
"2013-07-17","'3128M8X58'","MBS","FHLMCGLD 4.5% 06/39","30yr",,,,,"5594241848.76",,,,,,"Y"
"2013-07-17","'3128MJSP6'","MBS","FHLMCGLD 3% 05/43","30yr",,,,,"5574449879.91",,,,,,""
"2013-07-17","'3128M8QZ0'","MBS","FED HOME LOAN 5% 05/40","30yr",,,,,"5549056706.83",,,,,,"Y"
"2013-07-17","'36179MQN3'","MBS","GOVT NATL MTG 3% 10/42","30yr",,,,,"5492739070.27",,,,,,""
"2013-07-17","'3128M8QT4'","MBS","FED HOME LOAN 4.5% 07/40","30yr",,,,,"5424805872.71",,,,,,"Y"
"2013-07-17","'3138EGQG2'","MBS","FED NATL MORT 4.5% 05/40","30yr",,,,,"5101528983.79",,,,,,"Y"
"2013-07-17","'3128M8V27'","MBS","FED HOME LOAN 4.5% 03/40","30yr",,,,,"5002351034.93",,,,,,"Y"
