"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2017-04-26","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"42159401589.94",,,,,,"Y"
"2017-04-26","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"41804904791.12",,,,,,"Y"
"2017-04-26","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"37762557577.29",,,,,,"Y"
"2017-04-26","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"26189163193.79",,,,,,"Y"
"2017-04-26","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"26037854639.19",,,,,,"Y"
"2017-04-26","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"22878953221.17",,,,,,"Y"
"2017-04-26","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"21164045857.39",,,,,,"Y"
"2017-04-26","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"20395610626.25",,,,,,"Y"
"2017-04-26","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"19585060638.69",,,,,,"Y"
"2017-04-26","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"18965985989.54",,,,,,"Y"
"2017-04-26","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"18348249755.9",,,,,,"Y"
"2017-04-26","'3138ETP26'","MBS","FNMA MORTPASS 3.5% 09/45","30yr",,,,,"16226840469.88",,,,,,"Y"
"2017-04-26","'3138ETKL9'","MBS","FNMA MORTPASS 4% 03/44","30yr",,,,,"14315206143.67",,,,,,"Y"
"2017-04-26","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"13329078747.95",,,,,,""
"2017-04-26","'3138ETP34'","MBS","FNMA MORTPASS 3.5% 07/45","30yr",,,,,"13142824526.31",,,,,,"Y"
"2017-04-26","'3138ETKM7'","MBS","FNMA MORTPASS 4% 09/44","30yr",,,,,"12555519003.13",,,,,,"Y"
"2017-04-26","'3138ETK39'","MBS","FNMA MORTPASS 3.5% 05/45","30yr",,,,,"12435348510.53",,,,,,"Y"
"2017-04-26","'3138ETE51'","MBS","FNMA MORTPASS 3.5% 06/43","30yr",,,,,"12204907739.19",,,,,,"Y"
"2017-04-26","'3138ETKH8'","MBS","FNMA MORTPASS 3.5% 01/43","30yr",,,,,"11812308387.08",,,,,,"Y"
"2017-04-26","'3138ETK54'","MBS","FNMA MORTPASS 4% 06/44","30yr",,,,,"11811506275.06",,,,,,"Y"
"2017-04-26","'31335AVP0'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"11788589716.27",,,,,,"Y"
"2017-04-26","'3138ETK88'","MBS","FNMA MORTPASS 4% 04/44","30yr",,,,,"11315970173.24",,,,,,"Y"
"2017-04-26","'31335ASY5'","MBS","FHLMCGLD 3.5% 12/43","30yr",,,,,"10689167365.94",,,,,,"Y"
"2017-04-26","'3138ETP83'","MBS","FNMA MORTPASS 3% 01/46","30yr",,,,,"10596761026.64",,,,,,"Y"
"2017-04-26","'3138ETQA7'","MBS","FNMA MORTPASS 3% 05/45","30yr",,,,,"10471107493.12",,,,,,"Y"
"2017-04-26","'3138ETKJ4'","MBS","FNMA MORTPASS 3.5% 04/45","30yr",,,,,"10449273649.67",,,,,,"Y"
"2017-04-26","'31335AT65'","MBS","FHLMCGLD 3% 01/43","30yr",,,,,"10231344979.77",,,,,,"Y"
"2017-04-26","'3138ETK21'","MBS","FNMA MORTPASS 4% 02/45","30yr",,,,,"9926290040.54",,,,,,"Y"
"2017-04-26","'3138EQWB4'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"9815495150.42",,,,,,"Y"
"2017-04-26","'31335AT57'","MBS","FHLMCGLD 4% 05/45","30yr",,,,,"9653735914.13",,,,,,"Y"
"2017-04-26","'36179SJS7'","MBS","GNMA II MORTPASS 3% 08/46","30yr",,,,,"9462120633.82",,,,,,""
"2017-04-26","'31335ARV2'","MBS","FHLMCGLD 3.5% 01/44","30yr",,,,,"9401038219.33",,,,,,"Y"
"2017-04-26","'36179SSP3'","MBS","GNMA II MORTPASS 3% 12/46","30yr",,,,,"8895714954.01",,,,,,""
"2017-04-26","'36179M2P4'","MBS","GNMA II MORTPASS 3% 02/43","30yr",,,,,"8877292510.43",,,,,,""
"2017-04-26","'3138EQE65'","MBS","FNMA MORTPASS 4.5% 08/40","30yr",,,,,"8830426864.43",,,,,,"Y"
"2017-04-26","'31335AVQ8'","MBS","FHLMCGLD 4% 12/44","30yr",,,,,"8812421496.32",,,,,,"Y"
"2017-04-26","'31335AT40'","MBS","FHLMCGLD 4% 05/44","30yr",,,,,"8646659224.43",,,,,,"Y"
"2017-04-26","'3138EQGA4'","MBS","FNMA MORTPASS 4.5% 09/42","30yr",,,,,"8635033158.28",,,,,,"Y"
"2017-04-26","'3138EQ7C0'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"8486797615.83",,,,,,"Y"
"2017-04-26","'31335AVT2'","MBS","FHLMCGLD 3.5% 02/45","30yr",,,,,"8486655795.79",,,,,,"Y"
"2017-04-26","'3138ETKZ8'","MBS","FNMA MORTPASS 2.5% 02/28","15yr",,,,,"8198390385.89",,,,,,"Y"
"2017-04-26","'3138ETK47'","MBS","FNMA MORTPASS 2.5% 03/29","15yr",,,,,"8150659557.88",,,,,,"Y"
"2017-04-26","'3138EQE57'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"7703240847.08",,,,,,"Y"
"2017-04-26","'36179SEG8'","MBS","GNMA II MORTPASS 3% 06/46","30yr",,,,,"7581088210.42",,,,,,""
"2017-04-26","'3128MJY61'","MBS","FHLMCGLD 3% 11/46","30yr",,,,,"7485170011.96",,,,,,""
"2017-04-26","'31335ASZ2'","MBS","FHLMCGLD 4% 04/44","30yr",,,,,"7331034933.5",,,,,,"Y"
"2017-04-26","'3138ETK62'","MBS","FNMA MORTPASS 2.5% 01/28","15yr",,,,,"7264861688.82",,,,,,"Y"
"2017-04-26","'3140J5G29'","MBS","FNMA MORTPASS 3% ","30yr",,,,,"7020122717.02",,,,,,"Y"
"2017-04-26","'36179RLP2'","MBS","GNMA II 3.5% 08/45","30yr",,,,,"6799524235.9",,,,,,""
"2017-04-26","'36179NF60'","MBS","GNMA II MORTPASS 3% 06/43","30yr",,,,,"6741125442.47",,,,,,""
"2017-04-26","'36179MX39'","MBS","GNMA II MORTPASS 3% 01/43","30yr",,,,,"6553811362.81",,,,,,""
"2017-04-26","'3138ETP42'","MBS","FNMA MORTPASS 3.5% 09/43","30yr",,,,,"6493672663.61",,,,,,"Y"
"2017-04-26","'3128MJZB9'","MBS","FHLMCGLD 3% 12/46","30yr",,,,,"6406810104.31",,,,,,""
"2017-04-26","'36179M5L0'","MBS","GNMA II MORTPASS 3% 03/43","30yr",,,,,"6406620619.13",,,,,,""
"2017-04-26","'3138ETRH1'","MBS","FNMA MORTPASS 2.5% 10/28","15yr",,,,,"6365966318.95",,,,,,"Y"
"2017-04-26","'31335APU6'","MBS","FHLMCGLD 3.5% 08/43","30yr",,,,,"6344419284.29",,,,,,"Y"
"2017-04-26","'3138ETP59'","MBS","FNMA MORTPASS 4% 03/45","30yr",,,,,"6161722432.74",,,,,,"Y"
"2017-04-26","'36179SB71'","MBS","GNMA II MORTPASS 3% 05/46","30yr",,,,,"6100165216.41",,,,,,""
"2017-04-26","'36179SGK7'","MBS","GNMA II MORTPASS 3% 07/46","30yr",,,,,"6076410327.47",,,,,,""
"2017-04-26","'31335ASU3'","MBS","FHLMCGLD 3.5% 10/43","30yr",,,,,"5977911711.76",,,,,,"Y"
"2017-04-26","'31335ASV1'","MBS","FHLMCGLD 4% 12/43","30yr",,,,,"5896077660.99",,,,,,"Y"
"2017-04-26","'36179RBX6'","MBS","GNMA II 3.5% 04/45","30yr",,,,,"5822168414.69",,,,,,""
"2017-04-26","'3138ETAD8'","MBS","FNMA MORTPASS 4% 02/43","30yr",,,,,"5766691299.59",,,,,,"Y"
"2017-04-26","'3128MEVK4'","MBS","FHLMCGLD 2.5% 07/29","15yr",,,,,"5746582745.86",,,,,,"Y"
"2017-04-26","'36179RF87'","MBS","GNMA II MORTPASS 3% 06/45","30yr",,,,,"5721260904.34",,,,,,""
"2017-04-26","'3128MEVJ7'","MBS","FHLMCGLD 2.5% 11/28","15yr",,,,,"5714489395.61",,,,,,"Y"
"2017-04-26","'36179MVR8'","MBS","GNMA II MORTPASS 3% 12/42","30yr",,,,,"5695197064.7",,,,,,""
"2017-04-26","'36179SNU7'","MBS","GNMA II MORTPASS 3% 10/46","30yr",,,,,"5536260797.06",,,,,,""
"2017-04-26","'3128MJZF0'","MBS","FHLMCGLD 3% 01/47","30yr",,,,,"5514132401.7",,,,,,""
"2017-04-26","'36179RNW5'","MBS","GNMA II 3.5% 09/45","30yr",,,,,"5388064704.93",,,,,,""
"2017-04-26","'31335AL89'","MBS","FHLMCGLD 3.5% 10/42","30yr",,,,,"5356167508.46",,,,,,"Y"
"2017-04-26","'3138EQRP9'","MBS","FNMA MORTPASS 4% 06/43","30yr",,,,,"5335741441.31",,,,,,"Y"
"2017-04-26","'36179RJE0'","MBS","GNMA II 3.5% 07/45","30yr",,,,,"5316607109.92",,,,,,""
"2017-04-26","'36179Q6P1'","MBS","GNMA II 3.5% 03/45","30yr",,,,,"5307243961.34",,,,,,""
"2017-04-26","'3138ETRD0'","MBS","FNMA MORTPASS 3% 10/44","30yr",,,,,"5180910196.7",,,,,,"Y"
"2017-04-26","'36179RXD6'","MBS","GNMA II 3.5% 01/46","30yr",,,,,"5121093855.03",,,,,,""
"2017-04-26","'36179RD71'","MBS","GNMA II 3.5% 05/45","30yr",,,,,"4914476469.18",,,,,,""
"2017-04-26","'3128MEY39'","MBS","FHLMCGLD 2.5% 11/28","15yr",,,,,"4890470751.97",,,,,,"Y"
"2017-04-26","'3128MJYM6'","MBS","FHLMCGLD 3% 08/46","30yr",,,,,"4779581475.23",,,,,,""
"2017-04-26","'36179MSW1'","MBS","GNMA II MORTPASS 3% 11/42","30yr",,,,,"4729774830.55",,,,,,""
"2017-04-26","'36179RF95'","MBS","GNMA II 3.5% 06/45","30yr",,,,,"4701426714.66",,,,,,""
"2017-04-26","'3138ETRJ7'","MBS","FNMA MORTPASS 2.5% 03/29","15yr",,,,,"4656749067.81",,,,,,"Y"
"2017-04-26","'36179QT43'","MBS","GNMA II 3.5% 11/44","30yr",,,,,"4649395535.8",,,,,,""
"2017-04-26","'3138ETRF5'","MBS","FNMA MORTPASS 3.5% 10/45","30yr",,,,,"4599073969.93",,,,,,"Y"
"2017-04-26","'36179NDQ8'","MBS","GNMA II MORTPASS 3% 05/43","30yr",,,,,"4576547782.8",,,,,,""
"2017-04-26","'3138EQGC0'","MBS","FNMA MORTPASS 4.5% 01/41","30yr",,,,,"4482016284.54",,,,,,"Y"
"2017-04-26","'36179SLS4'","MBS","GNMA II 3.5% 09/46","30yr",,,,,"4453873054.57",,,,,,""
"2017-04-26","'3128MJW55'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"4412800898.87",,,,,,""
"2017-04-26","'3138ETRL2'","MBS","FNMA MORTPASS 3% 07/29","15yr",,,,,"4359367319.72",,,,,,"Y"
"2017-04-26","'36179RZT9'","MBS","GNMA II 3.5% 02/46","30yr",,,,,"4332503508.84",,,,,,""
"2017-04-26","'3138EQF98'","MBS","FNMA MORTPASS 4% 01/41","30yr",,,,,"4328616464.29",,,,,,"Y"
"2017-04-26","'36179NBA5'","MBS","GNMA II MORTPASS 3% 04/43","30yr",,,,,"4321617824.2",,,,,,""
"2017-04-26","'3138EQV90'","MBS","FNMA MORTPASS 4% 09/42","30yr",,,,,"4300798149.74",,,,,,"Y"
"2017-04-26","'36179RJD2'","MBS","GNMA II MORTPASS 3% 07/45","30yr",,,,,"4296762478.9",,,,,,""
"2017-04-26","'36179QYS4'","MBS","GNMA II 3.5% 01/45","30yr",,,,,"4223811398.56",,,,,,""
"2017-04-26","'31418B6G6'","MBS","FNMA MORTPASS 3% 07/46","30yr",,,,,"4215932848.85",,,,,,""
"2017-04-26","'3138EQQ62'","MBS","FNMA MORTPASS 4.5% 01/42","30yr",,,,,"4202632069.37",,,,,,"Y"
"2017-04-26","'31335AT24'","MBS","FHLMCGLD 3.5% 10/43","30yr",,,,,"4104365640.91",,,,,,"Y"
"2017-04-26","'36179SGL5'","MBS","GNMA II 3.5% 07/46","30yr",,,,,"4090993681.11",,,,,,""
"2017-04-26","'31418CEF7'","MBS","FNMA MORTPASS 3% 12/46","30yr",,,,,"4086270106.66",,,,,,""
"2017-04-26","'3128MJYT1'","MBS","FHLMCGLD 3% 09/46","30yr",,,,,"4064305367.92",,,,,,""
"2017-04-26","'36179MAX8'","MBS","GNMA II 3.5% 04/42","30yr",,,,,"4005563401.59",,,,,,""
"2017-04-26","'3128M8WR1'","MBS","FHLMCGLD 4.5% 11/39","30yr",,,,,"4004193080.46",,,,,,"Y"
"2017-04-26","'36179SUU9'","MBS","GNMA II MORTPASS 3% 01/47","30yr",,,,,"4001474364.3",,,,,,""
"2017-04-26","'3128MJYG9'","MBS","FHLMCGLD 3% 06/46","30yr",,,,,"3996299328.33",,,,,,""
"2017-04-26","'36179NLD8'","MBS","GNMA II 3.5% 08/43","30yr",,,,,"3874616314.67",,,,,,""
"2017-04-26","'36179Q6N6'","MBS","GNMA II MORTPASS 3% 03/45","30yr",,,,,"3850837392.08",,,,,,""
"2017-04-26","'3138EQE40'","MBS","FNMA MORTPASS 4.5% 11/42","30yr",,,,,"3848594188.9",,,,,,"Y"
"2017-04-26","'3138ETRK4'","MBS","FNMA MORTPASS 2.5% 09/27","15yr",,,,,"3819267838.5",,,,,,"Y"
"2017-04-26","'3138ETK70'","MBS","FNMA MORTPASS 3.5% 08/44","30yr",,,,,"3811595081.71",,,,,,"Y"
"2017-04-26","'3138EQ7B2'","MBS","FNMA MORTPASS 4% 04/43","30yr",,,,,"3808946070.33",,,,,,"Y"
"2017-04-26","'3128MJWV8'","MBS","FHLMCGLD 3.5% 08/45","30yr",,,,,"3777927050.48",,,,,,""
"2017-04-26","'36179QRY9'","MBS","GNMA II 3.5% 10/44","30yr",,,,,"3774454221.25",,,,,,""
"2017-04-26","'31418CAF1'","MBS","FNMA MORTPASS 3% 08/46","30yr",,,,,"3706947518.94",,,,,,""
