"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2018-04-11","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"53909288084",,,,,,"Y"
"2018-04-11","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"37903545978.83",,,,,,"Y"
"2018-04-11","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"37605119171.28",,,,,,"Y"
"2018-04-11","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"36304273197.17",,,,,,"Y"
"2018-04-11","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"33739438597.18",,,,,,"Y"
"2018-04-11","'3140J8BU6'","MBS","FNMA MORTPASS 3.5% 12/46","30yr",,,,,"24872402758",,,,,,"Y"
"2018-04-11","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"23519127697.9",,,,,,"Y"
"2018-04-11","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"23395348980.63",,,,,,"Y"
"2018-04-11","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"20763384233.74",,,,,,"Y"
"2018-04-11","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"18401363504.06",,,,,,"Y"
"2018-04-11","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"18331307172.45",,,,,,"Y"
"2018-04-11","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"17137316426.91",,,,,,"Y"
"2018-04-11","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"17019869386.67",,,,,,"Y"
"2018-04-11","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"16072498694.02",,,,,,"Y"
"2018-04-11","'3138ETP26'","MBS","FNMA MORTPASS 3.5% 09/45","30yr",,,,,"14054215042.37",,,,,,"Y"
"2018-04-11","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"12642978538.38",,,,,,""
"2018-04-11","'3140J8BW2'","MBS","FNMA MORTPASS 2.5% 02/32","15yr",,,,,"11958099802",,,,,,"Y"
"2018-04-11","'3138ETKL9'","MBS","FNMA MORTPASS 4% 03/44","30yr",,,,,"11943120869.98",,,,,,"Y"
"2018-04-11","'3138ETP34'","MBS","FNMA MORTPASS 3.5% 07/45","30yr",,,,,"11189348454.58",,,,,,"Y"
"2018-04-11","'3138ETE51'","MBS","FNMA MORTPASS 3.5% 06/43","30yr",,,,,"10754884313.14",,,,,,"Y"
"2018-04-11","'3138ETK39'","MBS","FNMA MORTPASS 3.5% 05/45","30yr",,,,,"10653257461.38",,,,,,"Y"
"2018-04-11","'3138ETKM7'","MBS","FNMA MORTPASS 4% 09/44","30yr",,,,,"10368008706.09",,,,,,"Y"
"2018-04-11","'3138ETKH8'","MBS","FNMA MORTPASS 3.5% 01/43","30yr",,,,,"10339196881.06",,,,,,"Y"
"2018-04-11","'31335AVP0'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"10189451949",,,,,,"Y"
"2018-04-11","'3138ETK54'","MBS","FNMA MORTPASS 4% 06/44","30yr",,,,,"9839016306.97",,,,,,"Y"
"2018-04-11","'3138ETP83'","MBS","FNMA MORTPASS 3% 01/46","30yr",,,,,"9546222545.83",,,,,,"Y"
"2018-04-11","'3138ETK88'","MBS","FNMA MORTPASS 4% 04/44","30yr",,,,,"9459227249.42",,,,,,"Y"
"2018-04-11","'31335ASY5'","MBS","FHLMCGLD 3.5% 12/43","30yr",,,,,"9377087385.83",,,,,,"Y"
"2018-04-11","'3138ETQA7'","MBS","FNMA MORTPASS 3% 05/45","30yr",,,,,"9354560781.53",,,,,,"Y"
"2018-04-11","'31335AT65'","MBS","FHLMCGLD 3% 01/43","30yr",,,,,"9222861748.97",,,,,,"Y"
"2018-04-11","'36179SJS7'","MBS","GNMA II MORTPASS 3% 08/46","30yr",,,,,"9103593232.41",,,,,,""
"2018-04-11","'3138ETKJ4'","MBS","FNMA MORTPASS 3.5% 04/45","30yr",,,,,"9005824039.75",,,,,,"Y"
"2018-04-11","'3140J57J2'","MBS","FNMA MORTPASS 4% 02/47","30yr",,,,,"8952537615.52",,,,,,"Y"
"2018-04-11","'36179TCX1'","MBS","GNMA II 3.5% 07/47","30yr",,,,,"8541946752.16",,,,,,""
"2018-04-11","'3138EQWB4'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"8409163028.28",,,,,,"Y"
"2018-04-11","'36179SSP3'","MBS","GNMA II MORTPASS 3% 12/46","30yr",,,,,"8346462213.83",,,,,,""
"2018-04-11","'31335ARV2'","MBS","FHLMCGLD 3.5% 01/44","30yr",,,,,"8292497971.15",,,,,,"Y"
"2018-04-11","'3138ETK21'","MBS","FNMA MORTPASS 4% 02/45","30yr",,,,,"8188250812.28",,,,,,"Y"
"2018-04-11","'31335AT57'","MBS","FHLMCGLD 4% 05/45","30yr",,,,,"8044908500.02",,,,,,"Y"
"2018-04-11","'36179M2P4'","MBS","GNMA II MORTPASS 3% 02/43","30yr",,,,,"7596894551.88",,,,,,""
"2018-04-11","'3138EQ7C0'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"7489175885.85",,,,,,"Y"
"2018-04-11","'31335AVQ8'","MBS","FHLMCGLD 4% 12/44","30yr",,,,,"7297899335.76",,,,,,"Y"
"2018-04-11","'31335AT40'","MBS","FHLMCGLD 4% 05/44","30yr",,,,,"7274773000.67",,,,,,"Y"
