"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2021-03-17","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"36755665461.11",,,,,,"Y"
"2021-03-17","'3132DWAW3'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"36509411388.43",,,,,,""
"2021-03-17","'31418DV74'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"32929708941.82",,,,,,""
"2021-03-17","'3132DWAN3'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"29521977353.76",,,,,,""
"2021-03-17","'31418DWR9'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"27238523893.77",,,,,,""
"2021-03-17","'31418DQH8'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"27021645952.56",,,,,,""
"2021-03-17","'3132DWA52'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"25935693918.36",,,,,,""
"2021-03-17","'3132DWBB8'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"25899291345.11",,,,,,""
"2021-03-17","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"24760033043.32",,,,,,"Y"
"2021-03-17","'3132DWAF0'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"23523955391.54",,,,,,""
"2021-03-17","'36179VTW0'","MBS","GNMA II 2.5% 09/50","30yr",,,,,"22163775227.88",,,,,,""
"2021-03-17","'3132DV7K5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"21876109498.8",,,,,,""
"2021-03-17","'31418DVA7'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"21279778626.45",,,,,,""
"2021-03-17","'31418DTQ5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"21202206238.24",,,,,,""
"2021-03-17","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"21072168710.49",,,,,,"Y"
"2021-03-17","'36179VSG6'","MBS","GNMA II 2.5% 08/50","30yr",,,,,"20518329927.36",,,,,,""
"2021-03-17","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"20510307579.28",,,,,,"Y"
"2021-03-17","'31418DQ88'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"20056130902.91",,,,,,""
"2021-03-17","'31418DPD8'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"19582992569.29",,,,,,""
"2021-03-17","'36179VMC1'","MBS","GNMA II 2.5% 05/50","30yr",,,,,"19181594085.82",,,,,,""
"2021-03-17","'3132DV5W1'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"18639942044.29",,,,,,""
"2021-03-17","'3132DV6U4'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"18552025100.76",,,,,,""
