"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2021-10-20","'3132DWAW3'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"34697276241.58",,,,,,""
"2021-10-20","'31418DV74'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"32425449826.31",,,,,,""
"2021-10-20","'3132DWCB7'","MBS","UMBS MORTPASS 2% 09/51","30yr",,,,,"30294211520.2",,,,,,""
"2021-10-20","'3132DWBP7'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"28912249297.32",,,,,,""
"2021-10-20","'3132DWAN3'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"28438641461.35",,,,,,""
"2021-10-20","'3132DWCH4'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"27032399825.42",,,,,,""
"2021-10-20","'31418DWR9'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"27024504918.06",,,,,,""
"2021-10-20","'31418DYX4'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"26839255868.69",,,,,,""
"2021-10-20","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"26688012978.88",,,,,,"Y"
"2021-10-20","'3132DWBB8'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"25286593834.03",,,,,,""
"2021-10-20","'3132DWA52'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"25192496961.49",,,,,,""
"2021-10-20","'3132DWB51'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"23782546283.1",,,,,,""
"2021-10-20","'3132DWAF0'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"21781142909.34",,,,,,""
"2021-10-20","'31418DVA7'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"21011078314.62",,,,,,""
"2021-10-20","'3132DWBH5'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"20880135214.16",,,,,,""
"2021-10-20","'31418DQH8'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"20868540829.97",,,,,,""
"2021-10-20","'36179WBX5'","MBS","GNMA II MORTPASS 2% 03/51","30yr",,,,,"20725041207.64",,,,,,""
"2021-10-20","'3132DV7K5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"20625056482.77",,,,,,""
"2021-10-20","'31418DZV7'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"20224835019.25",,,,,,""
"2021-10-20","'31418DTQ5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"19785387955.65",,,,,,""
"2021-10-20","'31418DZW5'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"18925176622.25",,,,,,""
"2021-10-20","'3132DWCC5'","MBS","UMBS MORTPASS 2.5% 09/51","30yr",,,,,"18614060164.36",,,,,,""
"2021-10-20","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"18299202713.54",,,,,,"Y"
"2021-10-20","'36179VTW0'","MBS","GNMA II 2.5% 09/50","30yr",,,,,"18010241423.94",,,,,,""
"2021-10-20","'36179V7D6'","MBS","GNMA II MORTPASS 2% 02/51","30yr",,,,,"17651507609.3",,,,,,""
"2021-10-20","'36179WDQ8'","MBS","GNMA II MORTPASS 2% 04/51","30yr",,,,,"17627919175.6",,,,,,""
"2021-10-20","'31418D2M3'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"17125751436.75",,,,,,""
"2021-10-20","'31418D4X7'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"16483152568.13",,,,,,""
"2021-10-20","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"16475064286.96",,,,,,"Y"
"2021-10-20","'31418D2L5'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"16350934052.77",,,,,,""
"2021-10-20","'31418DQ88'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"16131216467.38",,,,,,""
"2021-10-20","'31418DYB2'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"16003852739.6",,,,,,""
"2021-10-20","'36179VZQ6'","MBS","GNMA II MORTPASS 2% 12/50","30yr",,,,,"15991167199.62",,,,,,""
"2021-10-20","'36179V4U1'","MBS","GNMA II MORTPASS 2% 01/51","30yr",,,,,"15862324550.88",,,,,,""
"2021-10-20","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"15857101287.88",,,,,,"Y"
"2021-10-20","'3132DWBZ5'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"15771881837.28",,,,,,""
"2021-10-20","'3132DWBU6'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"15601139343.11",,,,,,""
"2021-10-20","'36179WG36'","MBS","GNMA II 2.5% 06/51","30yr",,,,,"15597277214.79",,,,,,""
"2021-10-20","'3132DV6U4'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"15339228518.96",,,,,,""
"2021-10-20","'36179VSG6'","MBS","GNMA II 2.5% 08/50","30yr",,,,,"15112432432.09",,,,,,""
"2021-10-20","'31418DPD8'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"14852303101.95",,,,,,""
"2021-10-20","'3132DWBY8'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"14589264779.96",,,,,,""
"2021-10-20","'36179WFG8'","MBS","GNMA II 2.5% 05/51","30yr",,,,,"14437094714.44",,,,,,""
"2021-10-20","'3132DV7A7'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"14271556813.63",,,,,,""
"2021-10-20","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"14253079378.59",,,,,,"Y"
