"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2016-10-26","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"44929571503.09",,,,,,"Y"
"2016-10-26","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"44438133931.1",,,,,,"Y"
"2016-10-26","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"40364380025.72",,,,,,"Y"
"2016-10-26","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"27965657282.67",,,,,,"Y"
"2016-10-26","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"27714510735.44",,,,,,"Y"
"2016-10-26","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"23352228788.66",,,,,,"Y"
"2016-10-26","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"21823361362.23",,,,,,"Y"
"2016-10-26","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"21503221315.3",,,,,,"Y"
"2016-10-26","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"20245836655.55",,,,,,"Y"
"2016-10-26","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"20186294963.88",,,,,,"Y"
"2016-10-26","'3138ETP26'","MBS","FNMA MORTPASS 3.5% 09/45","30yr",,,,,"17754106749.6",,,,,,"Y"
"2016-10-26","'3138ETKL9'","MBS","FNMA MORTPASS 4% 03/44","30yr",,,,,"16588971659.86",,,,,,"Y"
"2016-10-26","'3138ETP34'","MBS","FNMA MORTPASS 3.5% 07/45","30yr",,,,,"14718101835.61",,,,,,"Y"
"2016-10-26","'3138ETKM7'","MBS","FNMA MORTPASS 4% 09/44","30yr",,,,,"14620763843.4",,,,,,"Y"
"2016-10-26","'3138ETK39'","MBS","FNMA MORTPASS 3.5% 05/45","30yr",,,,,"14067433663.75",,,,,,"Y"
"2016-10-26","'3138ETK54'","MBS","FNMA MORTPASS 4% 06/44","30yr",,,,,"13676368653.85",,,,,,"Y"
"2016-10-26","'3138ETE51'","MBS","FNMA MORTPASS 3.5% 06/43","30yr",,,,,"13431833215.37",,,,,,"Y"
"2016-10-26","'31335AVP0'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"13312212310.21",,,,,,"Y"
"2016-10-26","'3138ETK88'","MBS","FNMA MORTPASS 4% 04/44","30yr",,,,,"13075778231.3",,,,,,"Y"
"2016-10-26","'3138ETKH8'","MBS","FNMA MORTPASS 3.5% 01/43","30yr",,,,,"12989891119.93",,,,,,"Y"
"2016-10-26","'3138ETKJ4'","MBS","FNMA MORTPASS 3.5% 04/45","30yr",,,,,"11913774125.9",,,,,,"Y"
"2016-10-26","'31335ASY5'","MBS","FHLMCGLD 3.5% 12/43","30yr",,,,,"11693677655.81",,,,,,"Y"
"2016-10-26","'3138ETK21'","MBS","FNMA MORTPASS 4% 02/45","30yr",,,,,"11577292058.72",,,,,,"Y"
"2016-10-26","'3138ETQA7'","MBS","FNMA MORTPASS 3% 05/45","30yr",,,,,"11346188799.64",,,,,,"Y"
"2016-10-26","'3138ETP83'","MBS","FNMA MORTPASS 3% 01/46","30yr",,,,,"11306279880.53",,,,,,"Y"
"2016-10-26","'31335AT57'","MBS","FHLMCGLD 4% 05/45","30yr",,,,,"11141941741.94",,,,,,"Y"
"2016-10-26","'3138EQWB4'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"11070974913.85",,,,,,"Y"
"2016-10-26","'31335AT65'","MBS","FHLMCGLD 3% 01/43","30yr",,,,,"10904512990.74",,,,,,"Y"
"2016-10-26","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"10789214942.24",,,,,,""
"2016-10-26","'31335ARV2'","MBS","FHLMCGLD 3.5% 01/44","30yr",,,,,"10322109664.74",,,,,,"Y"
"2016-10-26","'3138EQE65'","MBS","FNMA MORTPASS 4.5% 08/40","30yr",,,,,"10274708062.78",,,,,,"Y"
