"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2018-09-19","'3140J8GV9'","MBS","FNMA MORTPASS 3% 07/47","30yr",,,,,"73599439584.97",,,,,,"Y"
"2018-09-19","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"51187536432.74",,,,,,"Y"
"2018-09-19","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"36091011968.5",,,,,,"Y"
"2018-09-19","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"35791071789.25",,,,,,"Y"
"2018-09-19","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"33742757588.3",,,,,,"Y"
"2018-09-19","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"32041446234.4",,,,,,"Y"
"2018-09-19","'3140J8GW7'","MBS","FNMA MORTPASS 3.5% 10/47","30yr",,,,,"29679068143.16",,,,,,"Y"
"2018-09-19","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"25565507320.59",,,,,,"Y"
"2018-09-19","'3140J8BU6'","MBS","FNMA MORTPASS 3.5% 12/46","30yr",,,,,"23388266485.43",,,,,,"Y"
"2018-09-19","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"22185140866.44",,,,,,"Y"
"2018-09-19","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"22032622566.3",,,,,,"Y"
"2018-09-19","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"19610974334.22",,,,,,"Y"
"2018-09-19","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"17457414900.38",,,,,,"Y"
"2018-09-19","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"17306783585.24",,,,,,"Y"
"2018-09-19","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"16119354506.24",,,,,,"Y"
"2018-09-19","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"15992754161.44",,,,,,"Y"
"2018-09-19","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"15146202701.82",,,,,,"Y"
"2018-09-19","'3138ETP26'","MBS","FNMA MORTPASS 3.5% 09/45","30yr",,,,,"13185665366.77",,,,,,"Y"
"2018-09-19","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"11928666837.64",,,,,,""
"2018-09-19","'3140J8BW2'","MBS","FNMA MORTPASS 2.5% 02/32","15yr",,,,,"11239154208.23",,,,,,"Y"
"2018-09-19","'3138ETKL9'","MBS","FNMA MORTPASS 4% 03/44","30yr",,,,,"11135689732.62",,,,,,"Y"
"2018-09-19","'3138ETP34'","MBS","FNMA MORTPASS 3.5% 07/45","30yr",,,,,"10491281704.3",,,,,,"Y"
"2018-09-19","'3138ETE51'","MBS","FNMA MORTPASS 3.5% 06/43","30yr",,,,,"10191661515.65",,,,,,"Y"
"2018-09-19","'3138ETK39'","MBS","FNMA MORTPASS 3.5% 05/45","30yr",,,,,"9987324902.04",,,,,,"Y"
"2018-09-19","'3138ETKH8'","MBS","FNMA MORTPASS 3.5% 01/43","30yr",,,,,"9772235629.18",,,,,,"Y"
"2018-09-19","'3138ETKM7'","MBS","FNMA MORTPASS 4% 09/44","30yr",,,,,"9597694233.11",,,,,,"Y"
"2018-09-19","'31335AVP0'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"9466187270.58",,,,,,"Y"
"2018-09-19","'3138ETK54'","MBS","FNMA MORTPASS 4% 06/44","30yr",,,,,"9162475688.68",,,,,,"Y"
"2018-09-19","'3138ETP83'","MBS","FNMA MORTPASS 3% 01/46","30yr",,,,,"9087618443.25",,,,,,"Y"
"2018-09-19","'3138ETQA7'","MBS","FNMA MORTPASS 3% 05/45","30yr",,,,,"8873830682.74",,,,,,"Y"
"2018-09-19","'3138ETK88'","MBS","FNMA MORTPASS 4% 04/44","30yr",,,,,"8804136618.66",,,,,,"Y"
"2018-09-19","'31335ASY5'","MBS","FHLMCGLD 3.5% 12/43","30yr",,,,,"8732682634.7",,,,,,"Y"
"2018-09-19","'31335AT65'","MBS","FHLMCGLD 3% 01/43","30yr",,,,,"8698352075.01",,,,,,"Y"
"2018-09-19","'36179SJS7'","MBS","GNMA II MORTPASS 3% 08/46","30yr",,,,,"8562988215.22",,,,,,""
"2018-09-19","'3138ETKJ4'","MBS","FNMA MORTPASS 3.5% 04/45","30yr",,,,,"8460018557.61",,,,,,"Y"
"2018-09-19","'3140J57J2'","MBS","FNMA MORTPASS 4% 02/47","30yr",,,,,"8216637933.44",,,,,,"Y"
"2018-09-19","'36179TCX1'","MBS","GNMA II 3.5% 07/47","30yr",,,,,"8205994125.09",,,,,,""
"2018-09-19","'3138EQWB4'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"7898594063.09",,,,,,"Y"
"2018-09-19","'36179SSP3'","MBS","GNMA II MORTPASS 3% 12/46","30yr",,,,,"7889137881.58",,,,,,""
"2018-09-19","'31335ARV2'","MBS","FHLMCGLD 3.5% 01/44","30yr",,,,,"7770398272.47",,,,,,"Y"
"2018-09-19","'3138ETK21'","MBS","FNMA MORTPASS 4% 02/45","30yr",,,,,"7573852877.02",,,,,,"Y"
"2018-09-19","'31335AT57'","MBS","FHLMCGLD 4% 05/45","30yr",,,,,"7357028506.4",,,,,,"Y"
"2018-09-19","'36179M2P4'","MBS","GNMA II MORTPASS 3% 02/43","30yr",,,,,"7088285504.2",,,,,,""
"2018-09-19","'3138EQ7C0'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"7086356464.79",,,,,,"Y"
"2018-09-19","'31335AVT2'","MBS","FHLMCGLD 3.5% 02/45","30yr",,,,,"6762136713.53",,,,,,"Y"
"2018-09-19","'3138EQE65'","MBS","FNMA MORTPASS 4.5% 08/40","30yr",,,,,"6750924888.78",,,,,,"Y"
"2018-09-19","'31335AT40'","MBS","FHLMCGLD 4% 05/44","30yr",,,,,"6693833178.48",,,,,,"Y"
"2018-09-19","'31335AVQ8'","MBS","FHLMCGLD 4% 12/44","30yr",,,,,"6677945701.43",,,,,,"Y"
"2018-09-19","'3138EQGA4'","MBS","FNMA MORTPASS 4.5% 09/42","30yr",,,,,"6624791620.1",,,,,,"Y"
