"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2020-09-23","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"51203291922.9",,,,,,"Y"
"2020-09-23","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"34276291414.79",,,,,,"Y"
"2020-09-23","'31418DQH8'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"30124636548.23",,,,,,""
"2020-09-23","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"26719273028.73",,,,,,"Y"
"2020-09-23","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"26642616952.74",,,,,,"Y"
"2020-09-23","'31418DPD8'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"24213034987.73",,,,,,""
"2020-09-23","'3132DV5W1'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"23747727958.88",,,,,,""
"2020-09-23","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"23504352466.85",,,,,,"Y"
"2020-09-23","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"20266704660.5",,,,,,"Y"
"2020-09-23","'36179VMC1'","MBS","GNMA II 2.5% 05/50","30yr",,,,,"19962230581.86",,,,,,""
"2020-09-23","'36179VSG6'","MBS","GNMA II 2.5% 08/50","30yr",,,,,"19251101171.91",,,,,,""
"2020-09-23","'3132DV6U4'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"18344216712.84",,,,,,""
"2020-09-23","'31418DQ88'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"18008369806.07",,,,,,""
"2020-09-23","'3140J8GW7'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"17931688033.35",,,,,,"Y"
"2020-09-23","'3132DV7A7'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"17733428371.08",,,,,,""
"2020-09-23","'3132DV6C4'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"17560357242.23",,,,,,""
"2020-09-23","'3132DV7K5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"16875550167",,,,,,""
"2020-09-23","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"16087696575.93",,,,,,"Y"
"2020-09-23","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"15815192187.96",,,,,,"Y"
"2020-09-23","'36179VKL3'","MBS","GNMA II MORTPASS 3% 04/50","30yr",,,,,"15633396486.28",,,,,,""
"2020-09-23","'36179VQS2'","MBS","GNMA II 2.5% 07/50","30yr",,,,,"15441057027.19",,,,,,""
"2020-09-23","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"15234698720.68",,,,,,"Y"
"2020-09-23","'36179VN22'","MBS","GNMA II 2.5% 06/50","30yr",,,,,"14782957279.33",,,,,,""
"2020-09-23","'3140J8BU6'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"14448528494",,,,,,"Y"
"2020-09-23","'31418DTQ5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"14378938900",,,,,,""
"2020-09-23","'31335CJN5'","MBS","FHLMCGLD 3.5% 01/48","30yr",,,,,"14298640318.25",,,,,,"Y"
"2020-09-23","'3140X5R70'","MBS","UMBS MORTPASS 3.5% 03/49","30yr",,,,,"13022804376.87",,,,,,"Y"
"2020-09-23","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"12907595473.1",,,,,,"Y"
"2020-09-23","'3138ETKG0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"12586989455.23",,,,,,"Y"
"2020-09-23","'36179VTW0'","MBS","GNMA II 2.5% 09/50","30yr",,,,,"12191865108",,,,,,""
"2020-09-23","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"11503896310.08",,,,,,"Y"
"2020-09-23","'3138ETKK1'","MBS","UMBS MORTPASS 3.5% 01/44","30yr",,,,,"11144722460.74",,,,,,"Y"
"2020-09-23","'36179VMD9'","MBS","GNMA II MORTPASS 3% 05/50","30yr",,,,,"11059019375.08",,,,,,""
"2020-09-23","'3138ETP75'","MBS","UMBS MORTPASS 3.5% 12/45","30yr",,,,,"10689432050.44",,,,,,"Y"
"2020-09-23","'3138ETE44'","MBS","UMBS MORTPASS 3.5% 05/43","30yr",,,,,"10480116058.59",,,,,,"Y"
"2020-09-23","'36179VKK5'","MBS","GNMA II 2.5% 04/50","30yr",,,,,"10329243028.17",,,,,,""
"2020-09-23","'3140X5EA7'","MBS","UMBS MORTPASS 4% 02/48","30yr",,,,,"10067792041.09",,,,,,"Y"
"2020-09-23","'36179VFP0'","MBS","GNMA II MORTPASS 3% 02/50","30yr",,,,,"10009057538.65",,,,,,""
"2020-09-23","'36179VHS2'","MBS","GNMA II MORTPASS 3% 03/50","30yr",,,,,"9936160365.29",,,,,,""
"2020-09-23","'3132DV7B5'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"9152861118.15",,,,,,""
"2020-09-23","'3132DV7C3'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"8992806112.66",,,,,,""
"2020-09-23","'31418DPE6'","MBS","UMBS MORTPASS 3% 05/50","30yr",,,,,"8878913489.93",,,,,,""
"2020-09-23","'31335CJP0'","MBS","FHLMCGLD 4% 02/48","30yr",,,,,"8697287701.27",,,,,,"Y"
"2020-09-23","'3138ETP26'","MBS","UMBS MORTPASS 3.5% 09/45","30yr",,,,,"8367610819.32",,,,,,"Y"
"2020-09-23","'3132DV5D3'","MBS","UMBS MORTPASS 3% 02/50","30yr",,,,,"7994431700.35",,,,,,""
"2020-09-23","'31418DNH1'","MBS","UMBS MORTPASS 3% 04/50","30yr",,,,,"7909895092.88",,,,,,""
"2020-09-23","'3140J8BW2'","MBS","UMBS MORTPASS 2.5% 02/32","15yr",,,,,"7794566161.38",,,,,,"Y"
"2020-09-23","'31418DSJ2'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"7720659622.83",,,,,,""
"2020-09-23","'3132DV7J8'","MBS","UMBS MORTPASS 2% 08/50","30yr",,,,,"7369403773.96",,,,,,""
"2020-09-23","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"7232441952.09",,,,,,""
"2020-09-23","'3138ETE51'","MBS","UMBS MORTPASS 3.5% 06/43","30yr",,,,,"7079025350.82",,,,,,"Y"
