"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2017-03-22","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"42843848216.06",,,,,,"Y"
"2017-03-22","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"42484378856.78",,,,,,"Y"
"2017-03-22","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"38407953236.61",,,,,,"Y"
"2017-03-22","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"26417470868.56",,,,,,"Y"
"2017-03-22","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"26273253754.51",,,,,,"Y"
"2017-03-22","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"21555649739.42",,,,,,"Y"
"2017-03-22","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"20716747913.1",,,,,,"Y"
"2017-03-22","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"19992459361.45",,,,,,"Y"
"2017-03-22","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"19134533623.4",,,,,,"Y"
"2017-03-22","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"18734429371.98",,,,,,"Y"
"2017-03-22","'3138ETP26'","MBS","FNMA MORTPASS 3.5% 09/45","30yr",,,,,"16539605796.7",,,,,,"Y"
"2017-03-22","'3138ETKL9'","MBS","FNMA MORTPASS 4% 03/44","30yr",,,,,"14764036214.19",,,,,,"Y"
"2017-03-22","'3138ETP34'","MBS","FNMA MORTPASS 3.5% 07/45","30yr",,,,,"13451301556.57",,,,,,"Y"
"2017-03-22","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"13407589052.54",,,,,,""
"2017-03-22","'3138ETKM7'","MBS","FNMA MORTPASS 4% 09/44","30yr",,,,,"12968260227.1",,,,,,"Y"
"2017-03-22","'3138ETK39'","MBS","FNMA MORTPASS 3.5% 05/45","30yr",,,,,"12717784456.58",,,,,,"Y"
"2017-03-22","'3138ETE51'","MBS","FNMA MORTPASS 3.5% 06/43","30yr",,,,,"12442748345.92",,,,,,"Y"
