"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2021-08-18","'3132DWAW3'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"35641736217.32",,,,,,""
"2021-08-18","'31418DV74'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"33281968065.26",,,,,,""
"2021-08-18","'3132DWBP7'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"29290610311.92",,,,,,""
"2021-08-18","'3132DWAN3'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"29280272836.82",,,,,,""
"2021-08-18","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"28784220119.93",,,,,,"Y"
"2021-08-18","'31418DWR9'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"27453199536.8",,,,,,""
"2021-08-18","'31418DYX4'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"27109045388.67",,,,,,""
"2021-08-18","'3132DWBB8'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"25845332272.82",,,,,,""
"2021-08-18","'3132DWA52'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"25582962530.11",,,,,,""
"2021-08-18","'3132DWB51'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"23927955768.84",,,,,,""
"2021-08-18","'3132DWAF0'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"22449548694.65",,,,,,""
"2021-08-18","'31418DQH8'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"22379858185.69",,,,,,""
"2021-08-18","'31418DVA7'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"21671883168.4",,,,,,""
"2021-08-18","'3132DV7K5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"21326511138.68",,,,,,""
"2021-08-18","'3132DWBH5'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"21208777557.31",,,,,,""
"2021-08-18","'31418DZV7'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"20452088197.91",,,,,,""
