"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2019-09-18","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"66352938560.23",,,,,,"Y"
"2019-09-18","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"45867559794.76",,,,,,"Y"
"2019-09-18","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"32490619062.23",,,,,,"Y"
"2019-09-18","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"32194272157.57",,,,,,"Y"
"2019-09-18","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"29381182015.65",,,,,,"Y"
"2019-09-18","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"28702903591.04",,,,,,"Y"
"2019-09-18","'3140J8GW7'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"25710327651.97",,,,,,"Y"
"2019-09-18","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"22119260751.31",,,,,,"Y"
"2019-09-18","'3140J8BU6'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"20468394889.89",,,,,,"Y"
"2019-09-18","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"19903694482.87",,,,,,"Y"
"2019-09-18","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"19783168644.31",,,,,,"Y"
"2019-09-18","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"17562911071.01",,,,,,"Y"
"2019-09-18","'3138ETKG0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"15701951706.1",,,,,,"Y"
"2019-09-18","'3138ETP75'","MBS","UMBS MORTPASS 3.5% 12/45","30yr",,,,,"15154392396.81",,,,,,"Y"
"2019-09-18","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"14302640084.82",,,,,,"Y"
