"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2022-05-11","'3132DWAW3'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"31807060566.97",,,,,,""
"2022-05-11","'31418DV74'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"29646263679.48",,,,,,""
"2022-05-11","'3132DWCB7'","MBS","UMBS MORTPASS 2% 09/51","30yr",,,,,"29103633545.38",,,,,,""
"2022-05-11","'3132DWBP7'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"27123454748.41",,,,,,""
"2022-05-11","'3132DWCH4'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"26504940301.46",,,,,,""
"2022-05-11","'3132DWAN3'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"25973937268.11",,,,,,""
"2022-05-11","'31418DYX4'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"25292708860.39",,,,,,""
"2022-05-11","'31418DWR9'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"24782303885.52",,,,,,""
"2022-05-11","'3132DWBB8'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"23369074726.67",,,,,,""
"2022-05-11","'3132DWA52'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"23108688415.74",,,,,,""
"2022-05-11","'3132DWB51'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"22806002810.74",,,,,,""
"2022-05-11","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"21857577495.6",,,,,,"Y"
"2022-05-11","'36179WBX5'","MBS","GNMA II MORTPASS 2% 03/51","30yr",,,,,"19914375316.84",,,,,,""
"2022-05-11","'3132DWAF0'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"19822363984.88",,,,,,""
