"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2012-10-03","'3138EHBH4'","MBS","FNMA MORTPASS 4.5% 10/39","30yr",,,,,"19188202323.45",,,,,,"Y"
"2012-10-03","'3128M8WR1'","MBS","FHLMCGLD 4.5% 11/39","30yr",,,,,"14574811653.42",,,,,,"Y"
"2012-10-03","'3138EGVV3'","MBS","FNMA MORTPASS 4% 08/39","30yr",,,,,"13974550644.37",,,,,,"Y"
"2012-10-03","'3138EHBL5'","MBS","FNMA MORTPASS 4.5% 08/39","30yr",,,,,"13485269753.48",,,,,,"Y"
"2012-10-03","'3138EGW75'","MBS","FNMA MORTPASS 4.5% 03/40","30yr",,,,,"13457718903.6",,,,,,"Y"
"2012-10-03","'3128M8WB6'","MBS","FHLMCGLD 5% 03/40","30yr",,,,,"12929799653.21",,,,,,"Y"
"2012-10-03","'3128M8XK5'","MBS","FHLMCGLD 4.5% 11/39","30yr",,,,,"12667725094.47",,,,,,"Y"
"2012-10-03","'3138EGNT7'","MBS","FED NATL MORT 4.5% 06/40","30yr",,,,,"12444778641.98",,,,,,"Y"
"2012-10-03","'3128M8RL0'","MBS","FHLMCGLD 5% 02/40","30yr",,,,,"11930232033.88",,,,,,"Y"
"2012-10-03","'3138EHCX8'","MBS","FNMS 04.500 CLAL0985","30yr",,,,,"11466313967.85",,,,,,"Y"
"2012-10-03","'3138EGW34'","MBS","FNMA MORTPASS 4.5% 11/39","30yr",,,,,"11255898212.1",,,,,,"Y"
"2012-10-03","'3138EGV35'","MBS","FNMA MORTPASS 4% 08/39","30yr",,,,,"10907104233.39",,,,,,"Y"
"2012-10-03","'3138EGF25'","MBS","FNMA MORTPASS 4.5% 07/40","30yr",,,,,"10709824535.64",,,,,,"Y"
"2012-10-03","'3128M8X82'","MBS","FHLMCGLD 4.5% 09/39","30yr",,,,,"10601738047.49",,,,,,"Y"
"2012-10-03","'3138EGPA6'","MBS","FNMA MORTPASS 4% 01/40","30yr",,,,,"10531201481.9",,,,,,"Y"
"2012-10-03","'3138EGPC2'","MBS","FNMA MORTPASS 5% 04/40","30yr",,,,,"10247668877.47",,,,,,"Y"
"2012-10-03","'3128M8V35'","MBS","FHLMCGLD 4.5% 04/40","30yr",,,,,"10027069398.61",,,,,,"Y"
"2012-10-03","'3128M8X58'","MBS","FHLMCGLD 4.5% 06/39","30yr",,,,,"10014723893.72",,,,,,"Y"
"2012-10-03","'3138EGF33'","MBS","FED NATL MORT 5% 06/40","30yr",,,,,"9513777428.68",,,,,,"Y"
"2012-10-03","'3138EGVW1'","MBS","FNMA MORTPASS 4.5% 03/40","30yr",,,,,"9319522325.86",,,,,,"Y"
