"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2019-06-19","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"68734172642.93",,,,,,"Y"
"2019-06-19","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"47657894260.24",,,,,,"Y"
"2019-06-19","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"33569596559.69",,,,,,"Y"
"2019-06-19","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"33278645287.61",,,,,,"Y"
"2019-06-19","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"30866701187.24",,,,,,"Y"
"2019-06-19","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"29705360672.77",,,,,,"Y"
"2019-06-19","'3140J8GW7'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"26990675132.07",,,,,,"Y"
"2019-06-19","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"23268431110.9",,,,,,"Y"
"2019-06-19","'3140J8BU6'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"21407468623.08",,,,,,"Y"
"2019-06-19","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"20609224314.9",,,,,,"Y"
"2019-06-19","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"20471611196.36",,,,,,"Y"
"2019-06-19","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"18228225768.54",,,,,,"Y"
"2019-06-19","'3138ETKG0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"16236980339.44",,,,,,"Y"
"2019-06-19","'3138ETP75'","MBS","UMBS MORTPASS 3.5% 12/45","30yr",,,,,"15857920892.79",,,,,,"Y"
"2019-06-19","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"14815216599.76",,,,,,"Y"
"2019-06-19","'3138ETKK1'","MBS","UMBS MORTPASS 3.5% 01/44","30yr",,,,,"14791566870.98",,,,,,"Y"
"2019-06-19","'3138ETE44'","MBS","UMBS MORTPASS 3.5% 05/43","30yr",,,,,"13949518763.84",,,,,,"Y"
"2019-06-19","'3138ETP26'","MBS","UMBS MORTPASS 3.5% 09/45","30yr",,,,,"12057905842.75",,,,,,"Y"
"2019-06-19","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"10808114634.51",,,,,,""
"2019-06-19","'3140J8BW2'","MBS","UMBS MORTPASS 2.5% 02/32","15yr",,,,,"10111108985.88",,,,,,"Y"
"2019-06-19","'3138ETKL9'","MBS","UMBS MORTPASS 4% 03/44","30yr",,,,,"10084797672.52",,,,,,"Y"
"2019-06-19","'3138ETP34'","MBS","UMBS MORTPASS 3.5% 07/45","30yr",,,,,"9541885277.49",,,,,,"Y"
"2019-06-19","'3138ETE51'","MBS","UMBS MORTPASS 3.5% 06/43","30yr",,,,,"9419458124.83",,,,,,"Y"
"2019-06-19","'3138ETK39'","MBS","UMBS MORTPASS 3.5% 05/45","30yr",,,,,"9126623943.8",,,,,,"Y"
"2019-06-19","'3138ETKH8'","MBS","UMBS MORTPASS 3.5% 01/43","30yr",,,,,"8987783673.07",,,,,,"Y"
