"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2020-01-15","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"62732246314.28",,,,,,"Y"
"2020-01-15","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"43400044346.11",,,,,,"Y"
"2020-01-15","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"30995788630.93",,,,,,"Y"
"2020-01-15","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"30723831359.09",,,,,,"Y"
"2020-01-15","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"27343283080.08",,,,,,"Y"
"2020-01-15","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"27123314375.07",,,,,,"Y"
"2020-01-15","'3140J8GW7'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"23518750866.76",,,,,,"Y"
"2020-01-15","'31335CJN5'","MBS","FHLMCGLD 3.5% 01/48","30yr",,,,,"20542856692.57",,,,,,"Y"
"2020-01-15","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"20285276019.49",,,,,,"Y"
"2020-01-15","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"18949681334.01",,,,,,"Y"
"2020-01-15","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"18889033054.6",,,,,,"Y"
"2020-01-15","'3140J8BU6'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"18880968751.88",,,,,,"Y"
"2020-01-15","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"16601539744.52",,,,,,"Y"
"2020-01-15","'3138ETKG0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"14942276141.53",,,,,,"Y"
"2020-01-15","'3140X5EA7'","MBS","UMBS MORTPASS 4% 02/48","30yr",,,,,"14190870047.88",,,,,,"Y"
"2020-01-15","'3138ETP75'","MBS","UMBS MORTPASS 3.5% 12/45","30yr",,,,,"13979441527.86",,,,,,"Y"
"2020-01-15","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"13626380123.07",,,,,,"Y"
"2020-01-15","'3138ETKK1'","MBS","UMBS MORTPASS 3.5% 01/44","30yr",,,,,"13397517186.03",,,,,,"Y"
"2020-01-15","'3138ETE44'","MBS","UMBS MORTPASS 3.5% 05/43","30yr",,,,,"12658456991.72",,,,,,"Y"
"2020-01-15","'31335CJP0'","MBS","FHLMCGLD 4% 02/48","30yr",,,,,"12409360698.73",,,,,,"Y"
"2020-01-15","'3138ETP26'","MBS","UMBS MORTPASS 3.5% 09/45","30yr",,,,,"10706016038.86",,,,,,"Y"
"2020-01-15","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"9539843333.34",,,,,,""
"2020-01-15","'3140J8BW2'","MBS","UMBS MORTPASS 2.5% 02/32","15yr",,,,,"9077055384.63",,,,,,"Y"
"2020-01-15","'3138ETKL9'","MBS","UMBS MORTPASS 4% 03/44","30yr",,,,,"8868752630.8",,,,,,"Y"
"2020-01-15","'3138ETE51'","MBS","UMBS MORTPASS 3.5% 06/43","30yr",,,,,"8587606292.06",,,,,,"Y"
"2020-01-15","'3138ETP34'","MBS","UMBS MORTPASS 3.5% 07/45","30yr",,,,,"8413852460.03",,,,,,"Y"
"2020-01-15","'3138ETKH8'","MBS","UMBS MORTPASS 3.5% 01/43","30yr",,,,,"8184561199.9",,,,,,"Y"
