"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2020-06-10","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"57396342215.27",,,,,,"Y"
"2020-06-10","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"40247765572.92",,,,,,"Y"
"2020-06-10","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"28962471131.14",,,,,,"Y"
"2020-06-10","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"28778085966.66",,,,,,"Y"
"2020-06-10","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"25531758471.25",,,,,,"Y"
"2020-06-10","'31418DQH8'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"24682540220",,,,,,""
"2020-06-10","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"24554565395.86",,,,,,"Y"
"2020-06-10","'3132DV5W1'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"21544402682.94",,,,,,""
"2020-06-10","'31418DPD8'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"21153802522.16",,,,,,""
"2020-06-10","'3140J8GW7'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"20686029935.05",,,,,,"Y"
"2020-06-10","'36179VMC1'","MBS","GNMA II 2.5% 05/50","30yr",,,,,"19835106426",,,,,,""
"2020-06-10","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"18289756925.59",,,,,,"Y"
"2020-06-10","'31335CJN5'","MBS","FHLMCGLD 3.5% 01/48","30yr",,,,,"18108713342.69",,,,,,"Y"
"2020-06-10","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"17919100403.24",,,,,,"Y"
"2020-06-10","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"17896748412.94",,,,,,"Y"
"2020-06-10","'3140J8BU6'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"16721167689.01",,,,,,"Y"
"2020-06-10","'3140X5R70'","MBS","UMBS MORTPASS 3.5% 03/49","30yr",,,,,"15590911211.59",,,,,,"Y"
"2020-06-10","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"15313378491.2",,,,,,"Y"
"2020-06-10","'3132DV6C4'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"14211448184",,,,,,""
"2020-06-10","'3138ETKG0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"13871443631.1",,,,,,"Y"
"2020-06-10","'36179VKL3'","MBS","GNMA II MORTPASS 3% 04/50","30yr",,,,,"13362912297.24",,,,,,""
"2020-06-10","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"12902309548.52",,,,,,"Y"
"2020-06-10","'3138ETP75'","MBS","UMBS MORTPASS 3.5% 12/45","30yr",,,,,"12401391506.31",,,,,,"Y"
"2020-06-10","'3138ETKK1'","MBS","UMBS MORTPASS 3.5% 01/44","30yr",,,,,"12312979302.98",,,,,,"Y"
"2020-06-10","'3140X5EA7'","MBS","UMBS MORTPASS 4% 02/48","30yr",,,,,"11927981453.15",,,,,,"Y"
"2020-06-10","'3138ETE44'","MBS","UMBS MORTPASS 3.5% 05/43","30yr",,,,,"11629956869.51",,,,,,"Y"
"2020-06-10","'31335CJP0'","MBS","FHLMCGLD 4% 02/48","30yr",,,,,"10819842459.72",,,,,,"Y"
