"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2022-03-23","'3132DWAW3'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"32418548292.96",,,,,,""
"2022-03-23","'31418DV74'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"30238690741.18",,,,,,""
"2022-03-23","'3132DWCB7'","MBS","UMBS MORTPASS 2% 09/51","30yr",,,,,"29510801947.33",,,,,,""
"2022-03-23","'3132DWBP7'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"27587465016.33",,,,,,""
"2022-03-23","'3132DWCH4'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"26822567616.01",,,,,,""
"2022-03-23","'3132DWAN3'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"26489335154.08",,,,,,""
"2022-03-23","'31418DYX4'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"25694594407.14",,,,,,""
"2022-03-23","'31418DWR9'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"25274370187.92",,,,,,""
"2022-03-23","'3132DWBB8'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"23829484386.44",,,,,,""
"2022-03-23","'3132DWA52'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"23562225889.49",,,,,,""
"2022-03-23","'3132DWB51'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"23125131408.01",,,,,,""
"2022-03-23","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"22744849553.8",,,,,,"Y"
"2022-03-23","'36179WBX5'","MBS","GNMA II MORTPASS 2% 03/51","30yr",,,,,"20252633290.09",,,,,,""
"2022-03-23","'3132DWAF0'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"20200126056.22",,,,,,""
"2022-03-23","'3132DWBH5'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"19782230477.5",,,,,,""
"2022-03-23","'31418DVA7'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"19476158561.84",,,,,,""
"2022-03-23","'31418DZV7'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"19429578300.44",,,,,,""
"2022-03-23","'3132DV7K5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"19088942809.99",,,,,,""
"2022-03-23","'31418DZW5'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"18849749320.65",,,,,,""
"2022-03-23","'36179WDQ8'","MBS","GNMA II MORTPASS 2% 04/51","30yr",,,,,"18616249771.23",,,,,,""
"2022-03-23","'31418D6B3'","MBS","UMBS MORTPASS 2% 11/51","30yr",,,,,"18599402370.39",,,,,,""
"2022-03-23","'3132DWCC5'","MBS","UMBS MORTPASS 2.5% 09/51","30yr",,,,,"18317999095.05",,,,,,""
"2022-03-23","'31418DTQ5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"18216372109.46",,,,,,""
"2022-03-23","'31418DQH8'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"17928860106.17",,,,,,""
"2022-03-23","'36179WG36'","MBS","GNMA II 2.5% 06/51","30yr",,,,,"17331945053.02",,,,,,""
"2022-03-23","'3132DWCN1'","MBS","UMBS MORTPASS 2% 11/51","30yr",,,,,"17191756051.03",,,,,,""
"2022-03-23","'31418D4X7'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"16955451231.77",,,,,,""
"2022-03-23","'31418D2M3'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"16411176891.48",,,,,,""
"2022-03-23","'36179V7D6'","MBS","GNMA II MORTPASS 2% 02/51","30yr",,,,,"16373757347.05",,,,,,""
"2022-03-23","'36179WFG8'","MBS","GNMA II 2.5% 05/51","30yr",,,,,"16305207940.98",,,,,,""
"2022-03-23","'31418DYB2'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"16242412037.15",,,,,,""
"2022-03-23","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"15852039638.42",,,,,,"Y"
"2022-03-23","'31418D2L5'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"15790428267.44",,,,,,""
"2022-03-23","'36179VTW0'","MBS","GNMA II 2.5% 09/50","30yr",,,,,"15543383343.38",,,,,,""
"2022-03-23","'3132DWCT8'","MBS","UMBS MORTPASS 2% 12/51","30yr",,,,,"15376801447.22",,,,,,""
"2022-03-23","'3132DWBZ5'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"15061285615.74",,,,,,""
"2022-03-23","'36179VZQ6'","MBS","GNMA II MORTPASS 2% 12/50","30yr",,,,,"14629097768.59",,,,,,""
"2022-03-23","'36179V4U1'","MBS","GNMA II MORTPASS 2% 01/51","30yr",,,,,"14606994064.29",,,,,,""
"2022-03-23","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"14602706320.68",,,,,,"Y"
"2022-03-23","'3132DWBU6'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"14534246239.97",,,,,,""
"2022-03-23","'3132DWBY8'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"14073009951.48",,,,,,""
"2022-03-23","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"13945600963.97",,,,,,"Y"
"2022-03-23","'31418DQ88'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"13821965077.15",,,,,,""
