"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2018-05-30","'3140J8GV9'","MBS","FNMA MORTPASS 3% 07/47","30yr",,,,,"75626851430.98",,,,,,"Y"
"2018-05-30","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"53092527328.49",,,,,,"Y"
"2018-05-30","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"37200057222.6",,,,,,"Y"
"2018-05-30","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"36906344703.59",,,,,,"Y"
"2018-05-30","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"35481919165.85",,,,,,"Y"
"2018-05-30","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"33103088269.74",,,,,,"Y"
"2018-05-30","'3140J8GW7'","MBS","FNMA MORTPASS 3.5% 10/47","30yr",,,,,"30861094748.66",,,,,,"Y"
"2018-05-30","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"26881464390.21",,,,,,"Y"
"2018-05-30","'3140J8BU6'","MBS","FNMA MORTPASS 3.5% 12/46","30yr",,,,,"24278424907.74",,,,,,"Y"
"2018-05-30","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"23105108604.75",,,,,,"Y"
"2018-05-30","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"22972862874.71",,,,,,"Y"
"2018-05-30","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"20409057198.83",,,,,,"Y"
"2018-05-30","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"18007066530.35",,,,,,"Y"
"2018-05-30","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"17965288351.56",,,,,,"Y"
"2018-05-30","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"16764725513.97",,,,,,"Y"
"2018-05-30","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"16697784052.54",,,,,,"Y"
"2018-05-30","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"15706456097.78",,,,,,"Y"
"2018-05-30","'3138ETP26'","MBS","FNMA MORTPASS 3.5% 09/45","30yr",,,,,"13704359304.98",,,,,,"Y"
"2018-05-30","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"12385842474.49",,,,,,""
"2018-05-30","'3140J8BW2'","MBS","FNMA MORTPASS 2.5% 02/32","15yr",,,,,"11677570912.16",,,,,,"Y"
"2018-05-30","'3138ETKL9'","MBS","FNMA MORTPASS 4% 03/44","30yr",,,,,"11628175676.29",,,,,,"Y"
"2018-05-30","'3138ETP34'","MBS","FNMA MORTPASS 3.5% 07/45","30yr",,,,,"10910742219.47",,,,,,"Y"
"2018-05-30","'3138ETE51'","MBS","FNMA MORTPASS 3.5% 06/43","30yr",,,,,"10539891978.1",,,,,,"Y"
