"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2017-12-13","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"39258700444.16",,,,,,"Y"
"2017-12-13","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"38933689137.23",,,,,,"Y"
"2017-12-13","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"38016346987",,,,,,"Y"
"2017-12-13","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"34984407414.14",,,,,,"Y"
"2017-12-13","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"24371052522.41",,,,,,"Y"
"2017-12-13","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"24214470088.33",,,,,,"Y"
"2017-12-13","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"21453334759.32",,,,,,"Y"
"2017-12-13","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"19297054462.95",,,,,,"Y"
"2017-12-13","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"18979911753.03",,,,,,"Y"
"2017-12-13","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"17905142594.77",,,,,,"Y"
"2017-12-13","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"17612576615.94",,,,,,"Y"
"2017-12-13","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"16787015724.23",,,,,,"Y"
"2017-12-13","'3138ETP26'","MBS","FNMA MORTPASS 3.5% 09/45","30yr",,,,,"14740532011.79",,,,,,"Y"
"2017-12-13","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"13020405634.67",,,,,,""
"2017-12-13","'3138ETKL9'","MBS","FNMA MORTPASS 4% 03/44","30yr",,,,,"12689113475.68",,,,,,"Y"
"2017-12-13","'3138ETP34'","MBS","FNMA MORTPASS 3.5% 07/45","30yr",,,,,"11821899590.64",,,,,,"Y"
"2017-12-13","'3138ETK39'","MBS","FNMA MORTPASS 3.5% 05/45","30yr",,,,,"11216084967.82",,,,,,"Y"
"2017-12-13","'3138ETE51'","MBS","FNMA MORTPASS 3.5% 06/43","30yr",,,,,"11201265154.44",,,,,,"Y"
"2017-12-13","'3138ETKM7'","MBS","FNMA MORTPASS 4% 09/44","30yr",,,,,"11035145393.27",,,,,,"Y"
"2017-12-13","'3138ETKH8'","MBS","FNMA MORTPASS 3.5% 01/43","30yr",,,,,"10802042771.87",,,,,,"Y"
"2017-12-13","'31335AVP0'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"10688680909.1",,,,,,"Y"
"2017-12-13","'3138ETK54'","MBS","FNMA MORTPASS 4% 06/44","30yr",,,,,"10463870529.46",,,,,,"Y"
"2017-12-13","'3138ETK88'","MBS","FNMA MORTPASS 4% 04/44","30yr",,,,,"10031664903.97",,,,,,"Y"
"2017-12-13","'3138ETP83'","MBS","FNMA MORTPASS 3% 01/46","30yr",,,,,"9884171898.06",,,,,,"Y"
"2017-12-13","'31335ASY5'","MBS","FHLMCGLD 3.5% 12/43","30yr",,,,,"9782913008.6",,,,,,"Y"
"2017-12-13","'3138ETQA7'","MBS","FNMA MORTPASS 3% 05/45","30yr",,,,,"9705851288.1",,,,,,"Y"
"2017-12-13","'3140J57J2'","MBS","FNMA MORTPASS 4% 02/47","30yr",,,,,"9654090257.21",,,,,,"Y"
"2017-12-13","'31335AT65'","MBS","FHLMCGLD 3% 01/43","30yr",,,,,"9532960111.2",,,,,,"Y"
"2017-12-13","'36179SJS7'","MBS","GNMA II MORTPASS 3% 08/46","30yr",,,,,"9458970021.72",,,,,,""
"2017-12-13","'3138ETKJ4'","MBS","FNMA MORTPASS 3.5% 04/45","30yr",,,,,"9458876905.12",,,,,,"Y"
"2017-12-13","'3138EQWB4'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"8857098896.44",,,,,,"Y"
"2017-12-13","'3138ETK21'","MBS","FNMA MORTPASS 4% 02/45","30yr",,,,,"8735539531.14",,,,,,"Y"
"2017-12-13","'31335ARV2'","MBS","FHLMCGLD 3.5% 01/44","30yr",,,,,"8640384338.49",,,,,,"Y"
"2017-12-13","'36179SSP3'","MBS","GNMA II MORTPASS 3% 12/46","30yr",,,,,"8604936268.47",,,,,,""
"2017-12-13","'31335AT57'","MBS","FHLMCGLD 4% 05/45","30yr",,,,,"8532999202.75",,,,,,"Y"
"2017-12-13","'36179M2P4'","MBS","GNMA II MORTPASS 3% 02/43","30yr",,,,,"7993201350.38",,,,,,""
"2017-12-13","'3138EQ7C0'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"7807180976.01",,,,,,"Y"
"2017-12-13","'31335AVQ8'","MBS","FHLMCGLD 4% 12/44","30yr",,,,,"7762612351.35",,,,,,"Y"
"2017-12-13","'3138EQE65'","MBS","FNMA MORTPASS 4.5% 08/40","30yr",,,,,"7745946025.51",,,,,,"Y"
"2017-12-13","'31335AT40'","MBS","FHLMCGLD 4% 05/44","30yr",,,,,"7700601293.56",,,,,,"Y"
"2017-12-13","'31335AVT2'","MBS","FHLMCGLD 3.5% 02/45","30yr",,,,,"7658169471.14",,,,,,"Y"
"2017-12-13","'3138EQGA4'","MBS","FNMA MORTPASS 4.5% 09/42","30yr",,,,,"7599937410.94",,,,,,"Y"
"2017-12-13","'3128MJY61'","MBS","FHLMCGLD 3% 11/46","30yr",,,,,"7379244548.82",,,,,,""
"2017-12-13","'3138ETKZ8'","MBS","FNMA MORTPASS 2.5% 02/28","15yr",,,,,"7319709955.07",,,,,,"Y"
"2017-12-13","'3138ETK47'","MBS","FNMA MORTPASS 2.5% 03/29","15yr",,,,,"7299870420.15",,,,,,"Y"
"2017-12-13","'36179SEG8'","MBS","GNMA II MORTPASS 3% 06/46","30yr",,,,,"7091330165.49",,,,,,""
"2017-12-13","'3138EQE57'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"6902790332.57",,,,,,"Y"
"2017-12-13","'36179SGK7'","MBS","GNMA II MORTPASS 3% 07/46","30yr",,,,,"6679609869.81",,,,,,""
"2017-12-13","'3140J52N8'","MBS","FNMA MORTPASS 3% 09/31","15yr",,,,,"6613992099.48",,,,,,"Y"
"2017-12-13","'3140J5G29'","MBS","FNMA MORTPASS 3% 03/46","30yr",,,,,"6613586357.47",,,,,,"Y"
"2017-12-13","'31335ASZ2'","MBS","FHLMCGLD 4% 04/44","30yr",,,,,"6484882474.42",,,,,,"Y"
"2017-12-13","'3138ETK62'","MBS","FNMA MORTPASS 2.5% 01/28","15yr",,,,,"6459245029",,,,,,"Y"
"2017-12-13","'31335BKE5'","MBS","FHLMCGLD 4% 08/46","30yr",,,,,"6456207223.28",,,,,,"Y"
"2017-12-13","'3128MJZB9'","MBS","FHLMCGLD 3% 12/46","30yr",,,,,"6429640501.91",,,,,,""
"2017-12-13","'36179SB71'","MBS","GNMA II MORTPASS 3% 05/46","30yr",,,,,"6045137873.26",,,,,,""
"2017-12-13","'36179NF60'","MBS","GNMA II MORTPASS 3% 06/43","30yr",,,,,"6026234839.51",,,,,,""
"2017-12-13","'36179RLP2'","MBS","GNMA II 3.5% 08/45","30yr",,,,,"6023582498.97",,,,,,""
"2017-12-13","'3138ETP42'","MBS","FNMA MORTPASS 3.5% 09/43","30yr",,,,,"5915560107.54",,,,,,"Y"
"2017-12-13","'36179MX39'","MBS","GNMA II MORTPASS 3% 01/43","30yr",,,,,"5893336998.59",,,,,,""
"2017-12-13","'31335APU6'","MBS","FHLMCGLD 3.5% 08/43","30yr",,,,,"5845868681.6",,,,,,"Y"
"2017-12-13","'3128MJZF0'","MBS","FHLMCGLD 3% 01/47","30yr",,,,,"5787048134.55",,,,,,""
"2017-12-13","'36179M5L0'","MBS","GNMA II MORTPASS 3% 03/43","30yr",,,,,"5755478934.1",,,,,,""
"2017-12-13","'3138ETRH1'","MBS","FNMA MORTPASS 2.5% 10/28","15yr",,,,,"5717251778.2",,,,,,"Y"
"2017-12-13","'3140J6GK7'","MBS","FNMA MORTPASS 3.5% 12/46","30yr",,,,,"5632060278.47",,,,,,""
"2017-12-13","'31335ASU3'","MBS","FHLMCGLD 3.5% 10/43","30yr",,,,,"5464017240.66",,,,,,"Y"
"2017-12-13","'36179SNU7'","MBS","GNMA II MORTPASS 3% 10/46","30yr",,,,,"5339002738.57",,,,,,""
"2017-12-13","'3138ETP59'","MBS","FNMA MORTPASS 4% 03/45","30yr",,,,,"5334526978.87",,,,,,"Y"
"2017-12-13","'31335ASV1'","MBS","FHLMCGLD 4% 12/43","30yr",,,,,"5223153100.02",,,,,,"Y"
"2017-12-13","'3128MFDA3'","MBS","FHLMCGLD 2.5% 02/31","15yr",,,,,"5209767466.33",,,,,,"Y"
"2017-12-13","'3138ETAD8'","MBS","FNMA MORTPASS 4% 02/43","30yr",,,,,"5199011608.96",,,,,,"Y"
"2017-12-13","'3128MFGD4'","MBS","FEDERAL HOME 3% 05/31","15yr",,,,,"5184633553.55",,,,,,"Y"
"2017-12-13","'3128MEVK4'","MBS","FHLMCGLD 2.5% 07/29","15yr",,,,,"5139444666.41",,,,,,"Y"
"2017-12-13","'36179RF87'","MBS","GNMA II MORTPASS 3% 06/45","30yr",,,,,"5136304518.32",,,,,,""
"2017-12-13","'36179MVR8'","MBS","GNMA II MORTPASS 3% 12/42","30yr",,,,,"5105083738.04",,,,,,""
"2017-12-13","'3128MEVJ7'","MBS","FHLMCGLD 2.5% 11/28","15yr",,,,,"5085058368.77",,,,,,"Y"
"2017-12-13","'36179RBX6'","MBS","GNMA II 3.5% 04/45","30yr",,,,,"5010284067.85",,,,,,""
"2017-12-13","'36179SGL5'","MBS","GNMA II 3.5% 07/46","30yr",,,,,"4973101672.87",,,,,,""
"2017-12-13","'31335AL89'","MBS","FHLMCGLD 3.5% 10/42","30yr",,,,,"4917128972.35",,,,,,"Y"
"2017-12-13","'36179SLS4'","MBS","GNMA II 3.5% 09/46","30yr",,,,,"4895164811.21",,,,,,""
"2017-12-13","'3138EQRP9'","MBS","FNMA MORTPASS 4% 06/43","30yr",,,,,"4817753660.6",,,,,,"Y"
"2017-12-13","'3138ETRD0'","MBS","FNMA MORTPASS 3% 10/44","30yr",,,,,"4806729447.41",,,,,,"Y"
"2017-12-13","'36179RNW5'","MBS","GNMA II 3.5% 09/45","30yr",,,,,"4797842521.13",,,,,,""
"2017-12-13","'36179TCX1'","MBS","GNMA II 3.5% 07/47","30yr",,,,,"4733194152.4",,,,,,""
"2017-12-13","'36179RJE0'","MBS","GNMA II 3.5% 07/45","30yr",,,,,"4676198911.6",,,,,,""
"2017-12-13","'36179S2P1'","MBS","GNMA II 3.5% 04/47","30yr",,,,,"4675520896.79",,,,,,""
"2017-12-13","'36179TAK1'","MBS","GNMA II 3.5% 06/47","30yr",,,,,"4599932136.33",,,,,,""
"2017-12-13","'36179RXD6'","MBS","GNMA II 3.5% 01/46","30yr",,,,,"4598288434.11",,,,,,""
"2017-12-13","'36179Q6P1'","MBS","GNMA II 3.5% 03/45","30yr",,,,,"4582475159.38",,,,,,""
"2017-12-13","'36179S5L7'","MBS","GNMA II 3.5% 05/47","30yr",,,,,"4531157157.56",,,,,,""
"2017-12-13","'3128MJYM6'","MBS","FHLMCGLD 3% 08/46","30yr",,,,,"4523432322.29",,,,,,""
"2017-12-13","'36179RZT9'","MBS","GNMA II 3.5% 02/46","30yr",,,,,"4500601779.82",,,,,,""
