"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2019-05-01","'3140J8GV9'","MBS","FNMA MORTPASS 3% 07/47","30yr",,,,,"69406149293.89",,,,,,"Y"
"2019-05-01","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"48676565246.06",,,,,,"Y"
"2019-05-01","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"33874774288.09",,,,,,"Y"
"2019-05-01","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"33585625803.19",,,,,,"Y"
"2019-05-01","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"31686044323.88",,,,,,"Y"
"2019-05-01","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"29991592168.8",,,,,,"Y"
"2019-05-01","'3140J8GW7'","MBS","FNMA MORTPASS 3.5% 10/47","30yr",,,,,"27354901121.18",,,,,,"Y"
"2019-05-01","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"23894456797.91",,,,,,"Y"
"2019-05-01","'3140J8BU6'","MBS","FNMA MORTPASS 3.5% 12/46","30yr",,,,,"21673961743.91",,,,,,"Y"
"2019-05-01","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"21029431029.44",,,,,,"Y"
"2019-05-01","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"20893810963.53",,,,,,"Y"
"2019-05-01","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"18621005688.93",,,,,,"Y"
"2019-05-01","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"16390724243.37",,,,,,"Y"
"2019-05-01","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"16048121460.73",,,,,,"Y"
"2019-05-01","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"15144883727.73",,,,,,"Y"
"2019-05-01","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"14964993825.76",,,,,,"Y"
"2019-05-01","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"14107513423.81",,,,,,"Y"
