"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2019-10-23","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"65463191719.48",,,,,,"Y"
"2019-10-23","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"45208983985.09",,,,,,"Y"
"2019-10-23","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"32109663177.83",,,,,,"Y"
"2019-10-23","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"31815828844.43",,,,,,"Y"
"2019-10-23","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"28807538529.59",,,,,,"Y"
"2019-10-23","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"28355499103.45",,,,,,"Y"
"2019-10-23","'3140J8GW7'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"25212287442.19",,,,,,"Y"
"2019-10-23","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"21640395380.32",,,,,,"Y"
"2019-10-23","'3140J8BU6'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"20098964096.83",,,,,,"Y"
"2019-10-23","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"19672123654.21",,,,,,"Y"
"2019-10-23","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"19566263608.35",,,,,,"Y"
"2019-10-23","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"17308535547.82",,,,,,"Y"
"2019-10-23","'3138ETKG0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"15516934321.56",,,,,,"Y"
"2019-10-23","'3138ETP75'","MBS","UMBS MORTPASS 3.5% 12/45","30yr",,,,,"14877267497.76",,,,,,"Y"
"2019-10-23","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"14138081136.65",,,,,,"Y"
"2019-10-23","'3138ETKK1'","MBS","UMBS MORTPASS 3.5% 01/44","30yr",,,,,"14016146038.66",,,,,,"Y"
"2019-10-23","'3138ETE44'","MBS","UMBS MORTPASS 3.5% 05/43","30yr",,,,,"13241856172.73",,,,,,"Y"
"2019-10-23","'3138ETP26'","MBS","UMBS MORTPASS 3.5% 09/45","30yr",,,,,"11325769393.17",,,,,,"Y"
"2019-10-23","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"9878752650.68",,,,,,""
"2019-10-23","'3140J8BW2'","MBS","UMBS MORTPASS 2.5% 02/32","15yr",,,,,"9517743888.37",,,,,,"Y"
"2019-10-23","'3138ETKL9'","MBS","UMBS MORTPASS 4% 03/44","30yr",,,,,"9455495559.85",,,,,,"Y"
"2019-10-23","'3138ETE51'","MBS","UMBS MORTPASS 3.5% 06/43","30yr",,,,,"8973605927.13",,,,,,"Y"
"2019-10-23","'3138ETP34'","MBS","UMBS MORTPASS 3.5% 07/45","30yr",,,,,"8951258236.87",,,,,,"Y"
"2019-10-23","'3138ETK39'","MBS","UMBS MORTPASS 3.5% 05/45","30yr",,,,,"8572103024.89",,,,,,"Y"
"2019-10-23","'3138ETKH8'","MBS","UMBS MORTPASS 3.5% 01/43","30yr",,,,,"8545395821.27",,,,,,"Y"
"2019-10-23","'31335AVP0'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"8097074687.56",,,,,,"Y"
"2019-10-23","'3138ETKM7'","MBS","UMBS MORTPASS 4% 09/44","30yr",,,,,"8077709019.22",,,,,,"Y"
"2019-10-23","'3138ETP83'","MBS","UMBS MORTPASS 3% 01/46","30yr",,,,,"8038662411.1",,,,,,"Y"
"2019-10-23","'3138ETQA7'","MBS","UMBS MORTPASS 3% 05/45","30yr",,,,,"7813313431.68",,,,,,"Y"
"2019-10-23","'3138ETK54'","MBS","UMBS MORTPASS 4% 06/44","30yr",,,,,"7748564583.33",,,,,,"Y"
"2019-10-23","'31335AT65'","MBS","FHLMCGLD 3% 01/43","30yr",,,,,"7709285303.67",,,,,,"Y"
"2019-10-23","'31335ASY5'","MBS","FHLMCGLD 3.5% 12/43","30yr",,,,,"7594977976.15",,,,,,"Y"
"2019-10-23","'3138ETK88'","MBS","UMBS MORTPASS 4% 04/44","30yr",,,,,"7469427963.02",,,,,,"Y"
"2019-10-23","'3138ETKJ4'","MBS","UMBS MORTPASS 3.5% 04/45","30yr",,,,,"7269707993.48",,,,,,"Y"
"2019-10-23","'36179SJS7'","MBS","GNMA II MORTPASS 3% 08/46","30yr",,,,,"7046780138.18",,,,,,""
"2019-10-23","'36179TCX1'","MBS","GNMA II 3.5% 07/47","30yr",,,,,"6857528910.13",,,,,,""
"2019-10-23","'3138EQWB4'","MBS","UMBS MORTPASS 4% 06/42","30yr",,,,,"6798357807.05",,,,,,"Y"
"2019-10-23","'31335ARV2'","MBS","FHLMCGLD 3.5% 01/44","30yr",,,,,"6790944889",,,,,,"Y"
"2019-10-23","'3140J57J2'","MBS","UMBS MORTPASS 4% 02/47","30yr",,,,,"6769993599.34",,,,,,"Y"
"2019-10-23","'36179SSP3'","MBS","GNMA II MORTPASS 3% 12/46","30yr",,,,,"6572764987.53",,,,,,""
"2019-10-23","'3622AAEY6'","MBS","GNMA I MORTPASS 3% 08/43","30yr",,,,,"6548924301.64",,,,,,"Y"
"2019-10-23","'3138ETK21'","MBS","UMBS MORTPASS 4% 02/45","30yr",,,,,"6344498438.57",,,,,,"Y"
"2019-10-23","'3138EQ7C0'","MBS","UMBS MORTPASS 3.5% 05/43","30yr",,,,,"6225967350.33",,,,,,"Y"
"2019-10-23","'31335AT57'","MBS","FHLMCGLD 4% 05/45","30yr",,,,,"6155415692.63",,,,,,"Y"
"2019-10-23","'36179M2P4'","MBS","GNMA II MORTPASS 3% 02/43","30yr",,,,,"5949113637.54",,,,,,""
"2019-10-23","'31335AVT2'","MBS","FHLMCGLD 3.5% 02/45","30yr",,,,,"5771978681.02",,,,,,"Y"
"2019-10-23","'3138EQE65'","MBS","UMBS MORTPASS 4.5% 08/40","30yr",,,,,"5707072792.26",,,,,,"Y"
"2019-10-23","'31335AT40'","MBS","FHLMCGLD 4% 05/44","30yr",,,,,"5663461312.2",,,,,,"Y"
"2019-10-23","'3138EQGA4'","MBS","UMBS MORTPASS 4.5% 09/42","30yr",,,,,"5610817114.66",,,,,,"Y"
"2019-10-23","'31335AVQ8'","MBS","FHLMCGLD 4% 12/44","30yr",,,,,"5554934906.56",,,,,,"Y"
"2019-10-23","'3128MFMB1'","MBS","FHLMCGLD 2.5% 02/32","15yr",,,,,"5553155261.58",,,,,,"Y"
"2019-10-23","'3140J5G29'","MBS","UMBS MORTPASS 3% 03/46","30yr",,,,,"5429668003.89",,,,,,"Y"
"2019-10-23","'36179SEG8'","MBS","GNMA II MORTPASS 3% 06/46","30yr",,,,,"5229375953.88",,,,,,""
"2019-10-23","'3138EQE57'","MBS","UMBS MORTPASS 4% 06/42","30yr",,,,,"5214173389.79",,,,,,"Y"
"2019-10-23","'3138ETK47'","MBS","UMBS MORTPASS 2.5% 03/29","15yr",,,,,"5087472223.11",,,,,,"Y"
"2019-10-23","'3138ETKZ8'","MBS","UMBS MORTPASS 2.5% 02/28","15yr",,,,,"5020051465.38",,,,,,"Y"
"2019-10-23","'36179SGK7'","MBS","GNMA II MORTPASS 3% 07/46","30yr",,,,,"4941074016.81",,,,,,""
"2019-10-23","'31335ASZ2'","MBS","FHLMCGLD 4% 04/44","30yr",,,,,"4769059828.73",,,,,,"Y"
"2019-10-23","'3140J52N8'","MBS","UMBS MORTPASS 3% 09/31","15yr",,,,,"4669420217.95",,,,,,"Y"
"2019-10-23","'3138ETP42'","MBS","UMBS MORTPASS 3.5% 09/43","30yr",,,,,"4639801129.02",,,,,,"Y"
"2019-10-23","'31335APU6'","MBS","FHLMCGLD 3.5% 08/43","30yr",,,,,"4611905289.79",,,,,,"Y"
"2019-10-23","'31335BKE5'","MBS","FHLMCGLD 4% 08/46","30yr",,,,,"4510028799.94",,,,,,"Y"
