"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2021-04-28","'3132DWAW3'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"36136362166.89",,,,,,""
"2021-04-28","'31418DV74'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"32797186681.23",,,,,,""
"2021-04-28","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"32678944594.33",,,,,,"Y"
"2021-04-28","'3132DWAN3'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"29176432492.63",,,,,,""
"2021-04-28","'31418DWR9'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"27406924108.44",,,,,,""
"2021-04-28","'3132DWA52'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"25829134559.32",,,,,,""
"2021-04-28","'3132DWBB8'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"25754975354.98",,,,,,""
"2021-04-28","'3132DWBP7'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"24429616037",,,,,,""
"2021-04-28","'31418DQH8'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"24306095049.71",,,,,,""
"2021-04-28","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"23305571232.67",,,,,,"Y"
"2021-04-28","'3132DWAF0'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"23099919653.21",,,,,,""
"2021-04-28","'36179VTW0'","MBS","GNMA II 2.5% 09/50","30yr",,,,,"22079311598.05",,,,,,""
"2021-04-28","'3132DV7K5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"21251143758.82",,,,,,""
"2021-04-28","'31418DVA7'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"21088134874.2",,,,,,""
"2021-04-28","'31418DTQ5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"20627829955.28",,,,,,""
"2021-04-28","'3132DWBH5'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"20514432853.64",,,,,,""
"2021-04-28","'36179VSG6'","MBS","GNMA II 2.5% 08/50","30yr",,,,,"20134792204.09",,,,,,""
"2021-04-28","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"19242449710.68",,,,,,"Y"
"2021-04-28","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"18664833954.76",,,,,,"Y"
"2021-04-28","'31418DQ88'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"18231372535.71",,,,,,""
"2021-04-28","'36179V7D6'","MBS","GNMA II MORTPASS 2% 02/51","30yr",,,,,"18162521557.17",,,,,,""
"2021-04-28","'31418DPD8'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"17448396172.09",,,,,,""
"2021-04-28","'3132DV6U4'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"17076733481.83",,,,,,""
"2021-04-28","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"16819603536.81",,,,,,"Y"
"2021-04-28","'3132DV5W1'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"16638954217.85",,,,,,""
"2021-04-28","'3132DV7A7'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"16494254005.71",,,,,,""
"2021-04-28","'36179VMC1'","MBS","GNMA II 2.5% 05/50","30yr",,,,,"16448984045.04",,,,,,""
"2021-04-28","'36179VZQ6'","MBS","GNMA II MORTPASS 2% 12/50","30yr",,,,,"16211730423.75",,,,,,""
"2021-04-28","'36179V4U1'","MBS","GNMA II MORTPASS 2% 01/51","30yr",,,,,"15976438285.6",,,,,,""
"2021-04-28","'31418DYB2'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"14788950285.98",,,,,,""
"2021-04-28","'36179WBX5'","MBS","GNMA II MORTPASS 2% 03/51","30yr",,,,,"14758615103.87",,,,,,""
"2021-04-28","'31418DSJ2'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"13978103025.24",,,,,,""
"2021-04-28","'31418DXK3'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"13686434959.57",,,,,,""
"2021-04-28","'36179VQS2'","MBS","GNMA II 2.5% 07/50","30yr",,,,,"13646032758.61",,,,,,""
"2021-04-28","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"13606513245.59",,,,,,"Y"
"2021-04-28","'3132DV6C4'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"13376355541.09",,,,,,""
"2021-04-28","'36179VN22'","MBS","GNMA II 2.5% 06/50","30yr",,,,,"12854150553.07",,,,,,""
"2021-04-28","'36179VXX3'","MBS","GNMA II MORTPASS 2% 11/50","30yr",,,,,"12802840265.87",,,,,,""
"2021-04-28","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"12012029350.93",,,,,,"Y"
"2021-04-28","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"11601830745.99",,,,,,"Y"
"2021-04-28","'31418DYX4'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"11402246182",,,,,,""
"2021-04-28","'3140J8GW7'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"11346208680.37",,,,,,"Y"
"2021-04-28","'3132DWBA0'","MBS","UMBS MORTPASS 1.5% 03/51","30yr",,,,,"10728035049.74",,,,,,""
"2021-04-28","'36179VZR4'","MBS","GNMA II 2.5% 12/50","30yr",,,,,"10638633272.22",,,,,,""
"2021-04-28","'36179WDQ8'","MBS","GNMA II MORTPASS 2% 04/51","30yr",,,,,"10532065843",,,,,,""
"2021-04-28","'3132DWBG7'","MBS","UMBS MORTPASS 1.5% 04/51","30yr",,,,,"10512983702.75",,,,,,""
"2021-04-28","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"10360505413.84",,,,,,"Y"
"2021-04-28","'36179VVY3'","MBS","GNMA II 2.5% 10/50","30yr",,,,,"10277132095.06",,,,,,""
"2021-04-28","'36179VKL3'","MBS","GNMA II MORTPASS 3% 04/50","30yr",,,,,"10272139744.84",,,,,,""
"2021-04-28","'3132DV7C3'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"10122766652.4",,,,,,""
"2021-04-28","'31418DSH6'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"9383402827.18",,,,,,""
"2021-04-28","'36179VXY1'","MBS","GNMA II 2.5% 11/50","30yr",,,,,"9356317108.56",,,,,,""
"2021-04-28","'31418DUG5'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"9126587500.6",,,,,,""
"2021-04-28","'3140J8BU6'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"9076034032.83",,,,,,"Y"
"2021-04-28","'36179VKK5'","MBS","GNMA II 2.5% 04/50","30yr",,,,,"9037332448.3",,,,,,""
"2021-04-28","'3132DV7B5'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"9018087533.97",,,,,,""
"2021-04-28","'31335CJN5'","MBS","FHLMCGLD 3.5% 01/48","30yr",,,,,"8970161132.01",,,,,,"Y"
"2021-04-28","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"8655469522.19",,,,,,"Y"
"2021-04-28","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"8648468530.83",,,,,,"Y"
