"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2021-12-29","'3132DWAW3'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"33201644433.68",,,,,,""
"2021-12-29","'31418DV74'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"30975210198.22",,,,,,""
"2021-12-29","'3132DWCB7'","MBS","UMBS MORTPASS 2% 09/51","30yr",,,,,"29836489556.48",,,,,,""
"2021-12-29","'3132DWBP7'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"28080563234.24",,,,,,""
"2021-12-29","'3132DWAN3'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"27112904315.75",,,,,,""
"2021-12-29","'3132DWCH4'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"27029548644.04",,,,,,""
"2021-12-29","'31418DYX4'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"26129515012.91",,,,,,""
"2021-12-29","'31418DWR9'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"25892920296.55",,,,,,""
"2021-12-29","'3132DWBB8'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"24337262896.76",,,,,,""
"2021-12-29","'3132DWA52'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"24125676457.25",,,,,,""
"2021-12-29","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"23977474237.1",,,,,,"Y"
"2021-12-29","'3132DWB51'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"23435514764.03",,,,,,""
"2021-12-29","'36179WBX5'","MBS","GNMA II MORTPASS 2% 03/51","30yr",,,,,"21279712578.45",,,,,,""
"2021-12-29","'3132DWAF0'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"20689354781.95",,,,,,""
"2021-12-29","'3132DWBH5'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"20192326799.29",,,,,,""
"2021-12-29","'31418DVA7'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"19980688040.15",,,,,,""
"2021-12-29","'31418DZV7'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"19758789335.78",,,,,,""
"2021-12-29","'36179WDQ8'","MBS","GNMA II MORTPASS 2% 04/51","30yr",,,,,"19570587354.44",,,,,,""
"2021-12-29","'3132DV7K5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"19565205946.68",,,,,,""
"2021-12-29","'31418DZW5'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"19166604852.84",,,,,,""
"2021-12-29","'31418DQH8'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"18736442476.1",,,,,,""
"2021-12-29","'31418DTQ5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"18691858569.74",,,,,,""
"2021-12-29","'3132DWCC5'","MBS","UMBS MORTPASS 2.5% 09/51","30yr",,,,,"18627528009.59",,,,,,""
"2021-12-29","'36179WG36'","MBS","GNMA II 2.5% 06/51","30yr",,,,,"18149571263.51",,,,,,""
"2021-12-29","'31418D6B3'","MBS","UMBS MORTPASS 2% 11/51","30yr",,,,,"17374861331.45",,,,,,""
"2021-12-29","'36179V7D6'","MBS","GNMA II MORTPASS 2% 02/51","30yr",,,,,"17195115724.2",,,,,,""
"2021-12-29","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"17062188329.12",,,,,,"Y"
