"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2018-08-29","'3140J8GV9'","MBS","FNMA MORTPASS 3% 07/47","30yr",,,,,"73599439584.97",,,,,,"Y"
"2018-08-29","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"51662912847.81",,,,,,"Y"
"2018-08-29","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"36091011968.5",,,,,,"Y"
"2018-08-29","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"35791071789.25",,,,,,"Y"
"2018-08-29","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"34175374112.93",,,,,,"Y"
"2018-08-29","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"32041446234.4",,,,,,"Y"
"2018-08-29","'3140J8GW7'","MBS","FNMA MORTPASS 3.5% 10/47","30yr",,,,,"29679068143.16",,,,,,"Y"
"2018-08-29","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"25902701971.91",,,,,,"Y"
"2018-08-29","'3140J8BU6'","MBS","FNMA MORTPASS 3.5% 12/46","30yr",,,,,"23388266485.43",,,,,,"Y"
"2018-08-29","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"22400453535.68",,,,,,"Y"
"2018-08-29","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"22258778523.48",,,,,,"Y"
"2018-08-29","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"19798256869.5",,,,,,"Y"
"2018-08-29","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"17457414900.38",,,,,,"Y"
"2018-08-29","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"17306783585.24",,,,,,"Y"
"2018-08-29","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"16158571111.57",,,,,,"Y"
"2018-08-29","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"16119354506.24",,,,,,"Y"
"2018-08-29","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"15146202701.82",,,,,,"Y"
"2018-08-29","'3138ETP26'","MBS","FNMA MORTPASS 3.5% 09/45","30yr",,,,,"13185665366.77",,,,,,"Y"
"2018-08-29","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"11928666837.64",,,,,,""
"2018-08-29","'3140J8BW2'","MBS","FNMA MORTPASS 2.5% 02/32","15yr",,,,,"11239154208.23",,,,,,"Y"
"2018-08-29","'3138ETKL9'","MBS","FNMA MORTPASS 4% 03/44","30yr",,,,,"11135689732.62",,,,,,"Y"
"2018-08-29","'3138ETP34'","MBS","FNMA MORTPASS 3.5% 07/45","30yr",,,,,"10491281704.3",,,,,,"Y"
"2018-08-29","'3138ETE51'","MBS","FNMA MORTPASS 3.5% 06/43","30yr",,,,,"10191661515.65",,,,,,"Y"
"2018-08-29","'3138ETK39'","MBS","FNMA MORTPASS 3.5% 05/45","30yr",,,,,"9987324902.04",,,,,,"Y"
"2018-08-29","'3138ETKH8'","MBS","FNMA MORTPASS 3.5% 01/43","30yr",,,,,"9772235629.18",,,,,,"Y"
"2018-08-29","'3138ETKM7'","MBS","FNMA MORTPASS 4% 09/44","30yr",,,,,"9597694233.11",,,,,,"Y"
"2018-08-29","'31335AVP0'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"9586497626.88",,,,,,"Y"
"2018-08-29","'3138ETK54'","MBS","FNMA MORTPASS 4% 06/44","30yr",,,,,"9162475688.68",,,,,,"Y"
"2018-08-29","'3138ETP83'","MBS","FNMA MORTPASS 3% 01/46","30yr",,,,,"9087618443.25",,,,,,"Y"
"2018-08-29","'3138ETQA7'","MBS","FNMA MORTPASS 3% 05/45","30yr",,,,,"8873830682.74",,,,,,"Y"
"2018-08-29","'31335ASY5'","MBS","FHLMCGLD 3.5% 12/43","30yr",,,,,"8836015087",,,,,,"Y"
"2018-08-29","'3138ETK88'","MBS","FNMA MORTPASS 4% 04/44","30yr",,,,,"8804136618.66",,,,,,"Y"
"2018-08-29","'31335AT65'","MBS","FHLMCGLD 3% 01/43","30yr",,,,,"8794138366.06",,,,,,"Y"
"2018-08-29","'36179SJS7'","MBS","GNMA II MORTPASS 3% 08/46","30yr",,,,,"8562988215.22",,,,,,""
"2018-08-29","'3138ETKJ4'","MBS","FNMA MORTPASS 3.5% 04/45","30yr",,,,,"8460018557.61",,,,,,"Y"
"2018-08-29","'3140J57J2'","MBS","FNMA MORTPASS 4% 02/47","30yr",,,,,"8216637933.44",,,,,,"Y"
"2018-08-29","'36179TCX1'","MBS","GNMA II 3.5% 07/47","30yr",,,,,"8205994125.09",,,,,,""
"2018-08-29","'3138EQWB4'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"7898594063.09",,,,,,"Y"
"2018-08-29","'36179SSP3'","MBS","GNMA II MORTPASS 3% 12/46","30yr",,,,,"7889137881.58",,,,,,""
"2018-08-29","'31335ARV2'","MBS","FHLMCGLD 3.5% 01/44","30yr",,,,,"7848952561.04",,,,,,"Y"
"2018-08-29","'3138ETK21'","MBS","FNMA MORTPASS 4% 02/45","30yr",,,,,"7573852877.02",,,,,,"Y"
"2018-08-29","'31335AT57'","MBS","FHLMCGLD 4% 05/45","30yr",,,,,"7455924773.9",,,,,,"Y"
"2018-08-29","'36179M2P4'","MBS","GNMA II MORTPASS 3% 02/43","30yr",,,,,"7088285504.2",,,,,,""
"2018-08-29","'3138EQ7C0'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"7086356464.79",,,,,,"Y"
"2018-08-29","'31335AVT2'","MBS","FHLMCGLD 3.5% 02/45","30yr",,,,,"6848691721.16",,,,,,"Y"
"2018-08-29","'31335AT40'","MBS","FHLMCGLD 4% 05/44","30yr",,,,,"6787238282.96",,,,,,"Y"
"2018-08-29","'31335AVQ8'","MBS","FHLMCGLD 4% 12/44","30yr",,,,,"6780288670.45",,,,,,"Y"
"2018-08-29","'3138EQE65'","MBS","FNMA MORTPASS 4.5% 08/40","30yr",,,,,"6750924888.78",,,,,,"Y"
"2018-08-29","'3128MFMB1'","MBS","FHLMCGLD 2.5% 02/32","15yr",,,,,"6692541390.17",,,,,,"Y"
"2018-08-29","'3138EQGA4'","MBS","FNMA MORTPASS 4.5% 09/42","30yr",,,,,"6624791620.1",,,,,,"Y"
"2018-08-29","'36179SEG8'","MBS","GNMA II MORTPASS 3% 06/46","30yr",,,,,"6370464270.96",,,,,,""
"2018-08-29","'3138ETK47'","MBS","FNMA MORTPASS 2.5% 03/29","15yr",,,,,"6327587517.3",,,,,,"Y"
"2018-08-29","'3138ETKZ8'","MBS","FNMA MORTPASS 2.5% 02/28","15yr",,,,,"6290678319.78",,,,,,"Y"
"2018-08-29","'3140J5G29'","MBS","FNMA MORTPASS 3% 03/46","30yr",,,,,"6124631089.57",,,,,,"Y"
"2018-08-29","'3138EQE57'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"6090871034.17",,,,,,"Y"
"2018-08-29","'36179SGK7'","MBS","GNMA II MORTPASS 3% 07/46","30yr",,,,,"6006419707.42",,,,,,""
"2018-08-29","'3140J52N8'","MBS","FNMA MORTPASS 3% 09/31","15yr",,,,,"5746989199.04",,,,,,"Y"
"2018-08-29","'31335ASZ2'","MBS","FHLMCGLD 4% 04/44","30yr",,,,,"5718923771.99",,,,,,"Y"
"2018-08-29","'31335BKE5'","MBS","FHLMCGLD 4% 08/46","30yr",,,,,"5589151784.54",,,,,,"Y"
"2018-08-29","'3138ETK62'","MBS","FNMA MORTPASS 2.5% 01/28","15yr",,,,,"5549229569.36",,,,,,"Y"
"2018-08-29","'36179SB71'","MBS","GNMA II MORTPASS 3% 05/46","30yr",,,,,"5406943605.05",,,,,,""
"2018-08-29","'3138ETP42'","MBS","FNMA MORTPASS 3.5% 09/43","30yr",,,,,"5323969339.51",,,,,,"Y"
"2018-08-29","'31335APU6'","MBS","FHLMCGLD 3.5% 08/43","30yr",,,,,"5320004422.77",,,,,,"Y"
"2018-08-29","'36179NF60'","MBS","GNMA II MORTPASS 3% 06/43","30yr",,,,,"5312424910.13",,,,,,""
"2018-08-29","'36179RLP2'","MBS","GNMA II 3.5% 08/45","30yr",,,,,"5229486255.36",,,,,,""
"2018-08-29","'36179MX39'","MBS","GNMA II MORTPASS 3% 01/43","30yr",,,,,"5218894627.6",,,,,,""
"2018-08-29","'36179M5L0'","MBS","GNMA II MORTPASS 3% 03/43","30yr",,,,,"5090304016.95",,,,,,""
"2018-08-29","'36179S5L7'","MBS","GNMA II 3.5% 05/47","30yr",,,,,"5075852082.1",,,,,,""
"2018-08-29","'3140J6GK7'","MBS","FNMA MORTPASS 3.5% 12/46","30yr",,,,,"5059442540.33",,,,,,""
"2018-08-29","'3138ETRH1'","MBS","FNMA MORTPASS 2.5% 10/28","15yr",,,,,"4946397556.67",,,,,,"Y"
"2018-08-29","'31335ASU3'","MBS","FHLMCGLD 3.5% 10/43","30yr",,,,,"4923679289.26",,,,,,"Y"
"2018-08-29","'31335BSB3'","MBS","FHLMCGLD 4% 02/47","30yr",,,,,"4863981099.99",,,,,,"Y"
"2018-08-29","'36179TEZ4'","MBS","GNMA II 3.5% 08/47","30yr",,,,,"4855743982.18",,,,,,""
"2018-08-29","'36179SNU7'","MBS","GNMA II MORTPASS 3% 10/46","30yr",,,,,"4846242611.95",,,,,,""
"2018-08-29","'36179TAK1'","MBS","GNMA II 3.5% 06/47","30yr",,,,,"4806744455.67",,,,,,""
"2018-08-29","'3138ETAD8'","MBS","FNMA MORTPASS 4% 02/43","30yr",,,,,"4630867992.46",,,,,,"Y"
"2018-08-29","'31335ASV1'","MBS","FHLMCGLD 4% 12/43","30yr",,,,,"4607607620.1",,,,,,"Y"
"2018-08-29","'3128MFDA3'","MBS","FHLMCGLD 2.5% 02/31","15yr",,,,,"4605432847.79",,,,,,"Y"
"2018-08-29","'3138ETP59'","MBS","FNMA MORTPASS 4% 03/45","30yr",,,,,"4569211243.89",,,,,,"Y"
"2018-08-29","'3128MFGD4'","MBS","FHLMCGLD 3% 05/31","15yr",,,,,"4522681068.18",,,,,,"Y"
"2018-08-29","'36179MVR8'","MBS","GNMA II MORTPASS 3% 12/42","30yr",,,,,"4516188032.04",,,,,,""
"2018-08-29","'36179RF87'","MBS","GNMA II MORTPASS 3% 06/45","30yr",,,,,"4511088961.04",,,,,,""
"2018-08-29","'31335AL89'","MBS","FHLMCGLD 3.5% 10/42","30yr",,,,,"4463279048.56",,,,,,"Y"
"2018-08-29","'3128MEVK4'","MBS","FHLMCGLD 2.5% 07/29","15yr",,,,,"4452362430.39",,,,,,"Y"
"2018-08-29","'3138ETRD0'","MBS","FNMA MORTPASS 3% 10/44","30yr",,,,,"4409797054.27",,,,,,"Y"
"2018-08-29","'36179SGL5'","MBS","GNMA II 3.5% 07/46","30yr",,,,,"4399095326.34",,,,,,""
"2018-08-29","'3128MEVJ7'","MBS","FHLMCGLD 2.5% 11/28","15yr",,,,,"4368535558.4",,,,,,"Y"
"2018-08-29","'36179SLS4'","MBS","GNMA II 3.5% 09/46","30yr",,,,,"4362817379.55",,,,,,""
"2018-08-29","'36179S2P1'","MBS","GNMA II 3.5% 04/47","30yr",,,,,"4355963958.95",,,,,,""
"2018-08-29","'3138EQRP9'","MBS","FNMA MORTPASS 4% 06/43","30yr",,,,,"4301764971.91",,,,,,"Y"
"2018-08-29","'36179RBX6'","MBS","GNMA II 3.5% 04/45","30yr",,,,,"4243744793.89",,,,,,""
"2018-08-29","'36179RNW5'","MBS","GNMA II 3.5% 09/45","30yr",,,,,"4180871465.11",,,,,,""
"2018-08-29","'36179RJE0'","MBS","GNMA II 3.5% 07/45","30yr",,,,,"4007758407.24",,,,,,""
"2018-08-29","'36179RXD6'","MBS","GNMA II 3.5% 01/46","30yr",,,,,"4001830388.69",,,,,,""
"2018-08-29","'36179RZT9'","MBS","GNMA II 3.5% 02/46","30yr",,,,,"3923659009.63",,,,,,""
"2018-08-29","'36179SNV5'","MBS","GNMA II 3.5% 10/46","30yr",,,,,"3893732231.03",,,,,,""
"2018-08-29","'36179Q6P1'","MBS","GNMA II 3.5% 03/45","30yr",,,,,"3881049439.48",,,,,,""
"2018-08-29","'36179SUU9'","MBS","GNMA II MORTPASS 3% 01/47","30yr",,,,,"3835205934.42",,,,,,""
"2018-08-29","'3128MEY39'","MBS","FHLMCGLD 2.5% 11/28","15yr",,,,,"3777730937.65",,,,,,"Y"
"2018-08-29","'3138ETRF5'","MBS","FNMA MORTPASS 3.5% 10/45","30yr",,,,,"3750510478.49",,,,,,"Y"
"2018-08-29","'36179MSW1'","MBS","GNMA II MORTPASS 3% 11/42","30yr",,,,,"3729135250.89",,,,,,""
"2018-08-29","'36179RD71'","MBS","GNMA II 3.5% 05/45","30yr",,,,,"3627604398.16",,,,,,""
"2018-08-29","'3138ETRJ7'","MBS","FNMA MORTPASS 2.5% 03/29","15yr",,,,,"3620483130.76",,,,,,"Y"
"2018-08-29","'36179NDQ8'","MBS","GNMA II MORTPASS 3% 05/43","30yr",,,,,"3619597444.75",,,,,,""
"2018-08-29","'36179RF95'","MBS","GNMA II 3.5% 06/45","30yr",,,,,"3513924440.49",,,,,,""
"2018-08-29","'36179QT43'","MBS","GNMA II 3.5% 11/44","30yr",,,,,"3511665542.4",,,,,,""
"2018-08-29","'3138EQGC0'","MBS","FNMA MORTPASS 4.5% 01/41","30yr",,,,,"3457490827.4",,,,,,"Y"
"2018-08-29","'36179RJD2'","MBS","GNMA II MORTPASS 3% 07/45","30yr",,,,,"3447437841.01",,,,,,""
"2018-08-29","'3138EQF98'","MBS","FNMA MORTPASS 4% 01/41","30yr",,,,,"3441057822.88",,,,,,"Y"
"2018-08-29","'3138EQV90'","MBS","FNMA MORTPASS 4% 09/42","30yr",,,,,"3425185227.17",,,,,,"Y"
"2018-08-29","'36179NBA5'","MBS","GNMA II MORTPASS 3% 04/43","30yr",,,,,"3423396082.69",,,,,,""
"2018-08-29","'31335AT24'","MBS","FHLMCGLD 3.5% 10/43","30yr",,,,,"3411423512.38",,,,,,"Y"
"2018-08-29","'36179SQW0'","MBS","GNMA II 3.5% 11/46","30yr",,,,,"3358614373.99",,,,,,""
"2018-08-29","'3138ETRL2'","MBS","FNMA MORTPASS 3% 07/29","15yr",,,,,"3314806514.1",,,,,,"Y"
"2018-08-29","'36179SQV2'","MBS","GNMA II MORTPASS 3% 11/46","30yr",,,,,"3248953765.43",,,,,,""
"2018-08-29","'3138EQQ62'","MBS","FNMA MORTPASS 4.5% 01/42","30yr",,,,,"3227654216.69",,,,,,"Y"
"2018-08-29","'3138EQ2N1'","MBS","FNMA MORTPASS 2.5% 03/43","30yr",,,,,"3163531342.99",,,,,,"Y"
"2018-08-29","'36179QYS4'","MBS","GNMA II 3.5% 01/45","30yr",,,,,"3161567986.97",,,,,,""
"2018-08-29","'3138ETK70'","MBS","FNMA MORTPASS 3.5% 08/44","30yr",,,,,"3131015525.04",,,,,,"Y"
"2018-08-29","'3128M8WR1'","MBS","FHLMCGLD 4.5% 11/39","30yr",,,,,"3092778178.22",,,,,,"Y"
"2018-08-29","'36179MAX8'","MBS","GNMA II 3.5% 04/42","30yr",,,,,"3077485730.13",,,,,,""
"2018-08-29","'3138EQ7B2'","MBS","FNMA MORTPASS 4% 04/43","30yr",,,,,"3026983275.66",,,,,,"Y"
"2018-08-29","'36179SUV7'","MBS","GNMA II 3.5% 01/47","30yr",,,,,"2991073875.5",,,,,,""
"2018-08-29","'36179Q6N6'","MBS","GNMA II MORTPASS 3% 03/45","30yr",,,,,"2971958167.78",,,,,,""
"2018-08-29","'36179NLD8'","MBS","GNMA II 3.5% 08/43","30yr",,,,,"2971393921.47",,,,,,""
"2018-08-29","'3138ETRG3'","MBS","FNMA MORTPASS 3.5% 09/44","30yr",,,,,"2958224906.83",,,,,,"Y"
"2018-08-29","'3138EQWA6'","MBS","FNMA MORTPASS 3.5% 10/41","30yr",,,,,"2949590618",,,,,,"Y"
"2018-08-29","'3138EQE40'","MBS","FNMA MORTPASS 4.5% 11/42","30yr",,,,,"2928584015.77",,,,,,"Y"
"2018-08-29","'3128MJ2M1'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"2910876513.28",,,,,,""
"2018-08-29","'3138ETRK4'","MBS","FNMA MORTPASS 2.5% 09/27","15yr",,,,,"2891540467.55",,,,,,"Y"
"2018-08-29","'31335AVX3'","MBS","FHLMCGLD 3.5% 08/45","30yr",,,,,"2871776395.49",,,,,,"Y"
"2018-08-29","'36179SJT5'","MBS","GNMA II 3.5% 08/46","30yr",,,,,"2870838010.72",,,,,,""
"2018-08-29","'36179QRY9'","MBS","GNMA II 3.5% 10/44","30yr",,,,,"2849116793.05",,,,,,""
"2018-08-29","'36179SYS0'","MBS","GNMA II 3.5% 03/47","30yr",,,,,"2791116365.69",,,,,,""
"2018-08-29","'36179NH92'","MBS","GNMA II MORTPASS 3% 07/43","30yr",,,,,"2759539641.8",,,,,,""
"2018-08-29","'31335AVW5'","MBS","FHLMCGLD 3.5% 04/45","30yr",,,,,"2750652742.74",,,,,,"Y"
"2018-08-29","'3138ETU38'","MBS","FNMA MORTPASS 3% 10/29","15yr",,,,,"2747192655.42",,,,,,"Y"
"2018-08-29","'3128MJVR8'","MBS","FHLMCGLD 3.5% 01/45","30yr",,,,,"2733465825.37",,,,,,""
"2018-08-29","'3138ETRM0'","MBS","FNMA MORTPASS 2.5% 09/30","15yr",,,,,"2713922642.88",,,,,,"Y"
"2018-08-29","'36179QWE7'","MBS","GNMA II 3.5% 12/44","30yr",,,,,"2713777557.5",,,,,,""
"2018-08-29","'36179RQ28'","MBS","GNMA II 3.5% 10/45","30yr",,,,,"2685561548.76",,,,,,""
"2018-08-29","'3138ETUY0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"2678564650.37",,,,,,"Y"
"2018-08-29","'36179SEH6'","MBS","GNMA II 3.5% 06/46","30yr",,,,,"2643974293.5",,,,,,""
"2018-08-29","'3128MJZ94'","MBS","FHLMCGLD 4% 06/47","30yr",,,,,"2625666857.71",,,,,,""
