"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2020-08-19","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"53544988190.52",,,,,,"Y"
"2020-08-19","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"35956663331.71",,,,,,"Y"
"2020-08-19","'31418DQH8'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"29543471220.36",,,,,,""
"2020-08-19","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"27542591691.47",,,,,,"Y"
"2020-08-19","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"27518703417.26",,,,,,"Y"
"2020-08-19","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"24265446155.91",,,,,,"Y"
"2020-08-19","'31418DPD8'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"24238347520.06",,,,,,""
"2020-08-19","'3132DV5W1'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"23886510116.77",,,,,,""
"2020-08-19","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"21319685240.99",,,,,,"Y"
"2020-08-19","'36179VMC1'","MBS","GNMA II 2.5% 05/50","30yr",,,,,"20051328760.96",,,,,,""
"2020-08-19","'3140J8GW7'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"18872114213.81",,,,,,"Y"
"2020-08-19","'3132DV7A7'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"17781424444.57",,,,,,""
"2020-08-19","'3132DV6U4'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"17744894053.51",,,,,,""
"2020-08-19","'3132DV6C4'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"17675890111.08",,,,,,""
"2020-08-19","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"16627945837.17",,,,,,"Y"
"2020-08-19","'31418DQ88'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"16416329373.12",,,,,,""
"2020-08-19","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"16412471240.73",,,,,,"Y"
"2020-08-19","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"15982885862.85",,,,,,"Y"
"2020-08-19","'36179VKL3'","MBS","GNMA II MORTPASS 3% 04/50","30yr",,,,,"15726196097",,,,,,""
"2020-08-19","'3140J8BU6'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"15207335259.89",,,,,,"Y"
"2020-08-19","'31335CJN5'","MBS","FHLMCGLD 3.5% 01/48","30yr",,,,,"15201317917.02",,,,,,"Y"
"2020-08-19","'36179VQS2'","MBS","GNMA II 2.5% 07/50","30yr",,,,,"14715085318",,,,,,""
"2020-08-19","'36179VN22'","MBS","GNMA II 2.5% 06/50","30yr",,,,,"14423886108.74",,,,,,""
"2020-08-19","'3140X5R70'","MBS","UMBS MORTPASS 3.5% 03/49","30yr",,,,,"13891917871.6",,,,,,"Y"
"2020-08-19","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"13570457089.28",,,,,,"Y"
"2020-08-19","'3138ETKG0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"13072815935.78",,,,,,"Y"
"2020-08-19","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"11899371412.17",,,,,,"Y"
"2020-08-19","'3138ETKK1'","MBS","UMBS MORTPASS 3.5% 01/44","30yr",,,,,"11550339115.41",,,,,,"Y"
"2020-08-19","'3138ETP75'","MBS","UMBS MORTPASS 3.5% 12/45","30yr",,,,,"11269815071.66",,,,,,"Y"
