"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2019-02-06","'3140J8GV9'","MBS","FNMA MORTPASS 3% 07/47","30yr",,,,,"70850161271.28",,,,,,"Y"
"2019-02-06","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"49722615681.11",,,,,,"Y"
"2019-02-06","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"34625905364.91",,,,,,"Y"
"2019-02-06","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"34349717886.17",,,,,,"Y"
"2019-02-06","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"32499200300.05",,,,,,"Y"
"2019-02-06","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"30680548230.66",,,,,,"Y"
"2019-02-06","'3140J8GW7'","MBS","FNMA MORTPASS 3.5% 10/47","30yr",,,,,"28151294987.04",,,,,,"Y"
"2019-02-06","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"24556756487.51",,,,,,"Y"
"2019-02-06","'3140J8BU6'","MBS","FNMA MORTPASS 3.5% 12/46","30yr",,,,,"22238317059.94",,,,,,"Y"
"2019-02-06","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"21508255958.63",,,,,,"Y"
"2019-02-06","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"21349919031.03",,,,,,"Y"
"2019-02-06","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"19028472524.55",,,,,,"Y"
"2019-02-06","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"16737058737.4",,,,,,"Y"
"2019-02-06","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"16481574061.55",,,,,,"Y"
"2019-02-06","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"15482869971.2",,,,,,"Y"
"2019-02-06","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"15348339590.99",,,,,,"Y"
"2019-02-06","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"14450588320.32",,,,,,"Y"
"2019-02-06","'3138ETP26'","MBS","FNMA MORTPASS 3.5% 09/45","30yr",,,,,"12524283583.45",,,,,,"Y"
"2019-02-06","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"11277654183.13",,,,,,""
"2019-02-06","'3140J8BW2'","MBS","FNMA MORTPASS 2.5% 02/32","15yr",,,,,"10605021915.61",,,,,,"Y"
"2019-02-06","'3138ETKL9'","MBS","FNMA MORTPASS 4% 03/44","30yr",,,,,"10514419467.22",,,,,,"Y"
