"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2019-07-24","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"67973215132.37",,,,,,"Y"
"2019-07-24","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"47108810371.04",,,,,,"Y"
"2019-07-24","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"33213757692.41",,,,,,"Y"
"2019-07-24","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"32925614988.89",,,,,,"Y"
"2019-07-24","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"30426142287.41",,,,,,"Y"
"2019-07-24","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"29368529867.76",,,,,,"Y"
"2019-07-24","'3140J8GW7'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"26572037949.05",,,,,,"Y"
"2019-07-24","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"22930592926.7",,,,,,"Y"
"2019-07-24","'3140J8BU6'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"21097588829.05",,,,,,"Y"
"2019-07-24","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"20389424126.83",,,,,,"Y"
"2019-07-24","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"20249552660.08",,,,,,"Y"
"2019-07-24","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"18034654266.6",,,,,,"Y"
"2019-07-24","'3138ETKG0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"16060369482.04",,,,,,"Y"
"2019-07-24","'3138ETP75'","MBS","UMBS MORTPASS 3.5% 12/45","30yr",,,,,"15636428295.66",,,,,,"Y"
"2019-07-24","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"14654708452.75",,,,,,"Y"
"2019-07-24","'3138ETKK1'","MBS","UMBS MORTPASS 3.5% 01/44","30yr",,,,,"14602990280.23",,,,,,"Y"
"2019-07-24","'3138ETE44'","MBS","UMBS MORTPASS 3.5% 05/43","30yr",,,,,"13784890425.96",,,,,,"Y"
"2019-07-24","'3138ETP26'","MBS","UMBS MORTPASS 3.5% 09/45","30yr",,,,,"11889995828.43",,,,,,"Y"
"2019-07-24","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"10459164570.75",,,,,,""
"2019-07-24","'3140J8BW2'","MBS","UMBS MORTPASS 2.5% 02/32","15yr",,,,,"9966418728.64",,,,,,"Y"
"2019-07-24","'3138ETKL9'","MBS","UMBS MORTPASS 4% 03/44","30yr",,,,,"9935710757.53",,,,,,"Y"
"2019-07-24","'3138ETP34'","MBS","UMBS MORTPASS 3.5% 07/45","30yr",,,,,"9404880791.19",,,,,,"Y"
"2019-07-24","'3138ETE51'","MBS","UMBS MORTPASS 3.5% 06/43","30yr",,,,,"9308689253.1",,,,,,"Y"
"2019-07-24","'3138ETK39'","MBS","UMBS MORTPASS 3.5% 05/45","30yr",,,,,"8998531408.81",,,,,,"Y"
"2019-07-24","'3138ETKH8'","MBS","UMBS MORTPASS 3.5% 01/43","30yr",,,,,"8876705647.05",,,,,,"Y"
"2019-07-24","'31335AVP0'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"8554435844.01",,,,,,"Y"
"2019-07-24","'3138ETKM7'","MBS","UMBS MORTPASS 4% 09/44","30yr",,,,,"8530350275.53",,,,,,"Y"
"2019-07-24","'3138ETP83'","MBS","UMBS MORTPASS 3% 01/46","30yr",,,,,"8346486965.22",,,,,,"Y"
"2019-07-24","'3138ETK54'","MBS","UMBS MORTPASS 4% 06/44","30yr",,,,,"8161786518.25",,,,,,"Y"
"2019-07-24","'3138ETQA7'","MBS","UMBS MORTPASS 3% 05/45","30yr",,,,,"8130921396.73",,,,,,"Y"
"2019-07-24","'31335AT65'","MBS","FHLMCGLD 3% 01/43","30yr",,,,,"7999167873.25",,,,,,"Y"
"2019-07-24","'31335ASY5'","MBS","FHLMCGLD 3.5% 12/43","30yr",,,,,"7924305448.29",,,,,,"Y"
"2019-07-24","'3138ETK88'","MBS","UMBS MORTPASS 4% 04/44","30yr",,,,,"7851945714.06",,,,,,"Y"
"2019-07-24","'3138ETKJ4'","MBS","UMBS MORTPASS 3.5% 04/45","30yr",,,,,"7641454368.27",,,,,,"Y"
"2019-07-24","'36179SJS7'","MBS","GNMA II MORTPASS 3% 08/46","30yr",,,,,"7485276769.46",,,,,,""
"2019-07-24","'36179TCX1'","MBS","GNMA II 3.5% 07/47","30yr",,,,,"7344801152.34",,,,,,""
"2019-07-24","'3140J57J2'","MBS","UMBS MORTPASS 4% 02/47","30yr",,,,,"7180941713.17",,,,,,"Y"
"2019-07-24","'3138EQWB4'","MBS","UMBS MORTPASS 4% 06/42","30yr",,,,,"7107081750.85",,,,,,"Y"
"2019-07-24","'31335ARV2'","MBS","FHLMCGLD 3.5% 01/44","30yr",,,,,"7081369643.92",,,,,,"Y"
"2019-07-24","'36179SSP3'","MBS","GNMA II MORTPASS 3% 12/46","30yr",,,,,"6936922947.59",,,,,,""
"2019-07-24","'3622AAEY6'","MBS","GNMA I MORTPASS 3% 08/43","30yr",,,,,"6859152315.38",,,,,,"Y"
"2019-07-24","'3138ETK21'","MBS","UMBS MORTPASS 4% 02/45","30yr",,,,,"6686613523.73",,,,,,"Y"
"2019-07-24","'31335AT57'","MBS","FHLMCGLD 4% 05/45","30yr",,,,,"6533804254.43",,,,,,"Y"
"2019-07-24","'3138EQ7C0'","MBS","UMBS MORTPASS 3.5% 05/43","30yr",,,,,"6472329497.68",,,,,,"Y"
"2019-07-24","'36179M2P4'","MBS","GNMA II MORTPASS 3% 02/43","30yr",,,,,"6226659085.34",,,,,,""
"2019-07-24","'31335AVT2'","MBS","FHLMCGLD 3.5% 02/45","30yr",,,,,"6096814199.01",,,,,,"Y"
"2019-07-24","'31335AT40'","MBS","FHLMCGLD 4% 05/44","30yr",,,,,"5976482545.41",,,,,,"Y"
"2019-07-24","'3138EQE65'","MBS","UMBS MORTPASS 4.5% 08/40","30yr",,,,,"5974724439.21",,,,,,"Y"
"2019-07-24","'31335AVQ8'","MBS","FHLMCGLD 4% 12/44","30yr",,,,,"5903835261.79",,,,,,"Y"
"2019-07-24","'3138EQGA4'","MBS","UMBS MORTPASS 4.5% 09/42","30yr",,,,,"5893881914.85",,,,,,"Y"
"2019-07-24","'3128MFMB1'","MBS","FHLMCGLD 2.5% 02/32","15yr",,,,,"5821028562.53",,,,,,"Y"
"2019-07-24","'3140J5G29'","MBS","UMBS MORTPASS 3% 03/46","30yr",,,,,"5639793825.64",,,,,,"Y"
"2019-07-24","'36179SEG8'","MBS","GNMA II MORTPASS 3% 06/46","30yr",,,,,"5536504346.19",,,,,,""
"2019-07-24","'3138EQE57'","MBS","UMBS MORTPASS 4% 06/42","30yr",,,,,"5456917654.79",,,,,,"Y"
"2019-07-24","'3138ETK47'","MBS","UMBS MORTPASS 2.5% 03/29","15yr",,,,,"5385397937.33",,,,,,"Y"
"2019-07-24","'3138ETKZ8'","MBS","UMBS MORTPASS 2.5% 02/28","15yr",,,,,"5322249383.92",,,,,,"Y"
"2019-07-24","'36179SGK7'","MBS","GNMA II MORTPASS 3% 07/46","30yr",,,,,"5232521138.41",,,,,,""
"2019-07-24","'31335ASZ2'","MBS","FHLMCGLD 4% 04/44","30yr",,,,,"5043198999.85",,,,,,"Y"
"2019-07-24","'3140J52N8'","MBS","UMBS MORTPASS 3% 09/31","15yr",,,,,"4940990292.62",,,,,,"Y"
"2019-07-24","'31335BKE5'","MBS","FHLMCGLD 4% 08/46","30yr",,,,,"4822865489.54",,,,,,"Y"
"2019-07-24","'3138ETP42'","MBS","UMBS MORTPASS 3.5% 09/43","30yr",,,,,"4822195085.06",,,,,,"Y"
