"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2017-06-21","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"41789250380.69",,,,,,"Y"
"2017-06-21","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"41453311575.14",,,,,,"Y"
"2017-06-21","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"37411712002.22",,,,,,"Y"
"2017-06-21","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"25683176344.08",,,,,,"Y"
"2017-06-21","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"25535327149.09",,,,,,"Y"
"2017-06-21","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"22504328207.74",,,,,,"Y"
"2017-06-21","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"20971034239.41",,,,,,"Y"
"2017-06-21","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"20221199823.51",,,,,,"Y"
"2017-06-21","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"19372611886.95",,,,,,"Y"
"2017-06-21","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"18589916199.68",,,,,,"Y"
"2017-06-21","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"18155589820.89",,,,,,"Y"
"2017-06-21","'3138ETP26'","MBS","FNMA MORTPASS 3.5% 09/45","30yr",,,,,"16061341780.17",,,,,,"Y"
"2017-06-21","'3138ETKL9'","MBS","FNMA MORTPASS 4% 03/44","30yr",,,,,"14110453142.48",,,,,,"Y"
"2017-06-21","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"13184676917.55",,,,,,""
"2017-06-21","'3138ETP34'","MBS","FNMA MORTPASS 3.5% 07/45","30yr",,,,,"12992724413.67",,,,,,"Y"
"2017-06-21","'3138ETKM7'","MBS","FNMA MORTPASS 4% 09/44","30yr",,,,,"12358740621.29",,,,,,"Y"
"2017-06-21","'3138ETK39'","MBS","FNMA MORTPASS 3.5% 05/45","30yr",,,,,"12297111933.26",,,,,,"Y"
"2017-06-21","'3138ETE51'","MBS","FNMA MORTPASS 3.5% 06/43","30yr",,,,,"12080500532.33",,,,,,"Y"
