"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2021-06-02","'3132DWAW3'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"36006045211.66",,,,,,""
"2021-06-02","'31418DV74'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"32804138954.66",,,,,,""
"2021-06-02","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"31141235489.7",,,,,,"Y"
"2021-06-02","'3132DWBP7'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"29161174096.32",,,,,,""
"2021-06-02","'3132DWAN3'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"28974341044.9",,,,,,""
"2021-06-02","'31418DWR9'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"27455981420.69",,,,,,""
"2021-06-02","'3132DWA52'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"25893809722.42",,,,,,""
"2021-06-02","'3132DWBB8'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"25721696314.41",,,,,,""
"2021-06-02","'31418DQH8'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"23619547836.93",,,,,,""
"2021-06-02","'3132DWAF0'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"22877584060.14",,,,,,""
"2021-06-02","'36179VTW0'","MBS","GNMA II 2.5% 09/50","30yr",,,,,"22357894151.97",,,,,,""
"2021-06-02","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"22196714859.73",,,,,,"Y"
"2021-06-02","'3132DV7K5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"21087852932.31",,,,,,""
"2021-06-02","'31418DVA7'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"20967962941.91",,,,,,""
"2021-06-02","'3132DWBH5'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"20713274904.72",,,,,,""
"2021-06-02","'31418DTQ5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"20691778468.86",,,,,,""
