"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2018-04-25","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"53520719639.16",,,,,,"Y"
"2018-04-25","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"37551915903.5",,,,,,"Y"
"2018-04-25","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"37248590367.78",,,,,,"Y"
"2018-04-25","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"35903033084.37",,,,,,"Y"
"2018-04-25","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"33422960992.84",,,,,,"Y"
"2018-04-25","'31335BQW9'","MBS","FEDERAL HOME 3.5% 09/47","30yr",,,,,"27176219570",,,,,,"Y"
"2018-04-25","'3140J8BU6'","MBS","FNMA MORTPASS 3.5% 12/46","30yr",,,,,"24568841797.89",,,,,,"Y"
"2018-04-25","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"23309358024.04",,,,,,"Y"
"2018-04-25","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"23185323837.74",,,,,,"Y"
"2018-04-25","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"20588662930.15",,,,,,"Y"
"2018-04-25","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"18179749152.12",,,,,,"Y"
"2018-04-25","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"18165420718.67",,,,,,"Y"
"2018-04-25","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"16947976957.09",,,,,,"Y"
"2018-04-25","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"16863042181.29",,,,,,"Y"
"2018-04-25","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"15887487892.3",,,,,,"Y"
"2018-04-25","'3138ETP26'","MBS","FNMA MORTPASS 3.5% 09/45","30yr",,,,,"13880055108.33",,,,,,"Y"
"2018-04-25","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"12510962531.21",,,,,,""
"2018-04-25","'3140J8BW2'","MBS","FNMA MORTPASS 2.5% 02/32","15yr",,,,,"11816414256.5",,,,,,"Y"
