"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2018-11-07","'3140J8GV9'","MBS","FNMA MORTPASS 3% 07/47","30yr",,,,,"72417099646.72",,,,,,"Y"
"2018-11-07","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"50803520088.19",,,,,,"Y"
"2018-11-07","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"35458316439.98",,,,,,"Y"
"2018-11-07","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"35152988512.54",,,,,,"Y"
"2018-11-07","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"33402837082.86",,,,,,"Y"
"2018-11-07","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"31448134017.22",,,,,,"Y"
"2018-11-07","'3140J8GW7'","MBS","FNMA MORTPASS 3.5% 10/47","30yr",,,,,"28998414033.48",,,,,,"Y"
"2018-11-07","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"25286864377.85",,,,,,"Y"
"2018-11-07","'3140J8BU6'","MBS","FNMA MORTPASS 3.5% 12/46","30yr",,,,,"22884180234.7",,,,,,"Y"
"2018-11-07","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"22008860514.65",,,,,,"Y"
"2018-11-07","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"21856228043.82",,,,,,"Y"
"2018-11-07","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"19456572286.55",,,,,,"Y"
"2018-11-07","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"17136997397.72",,,,,,"Y"
