"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2018-01-10","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"38890751604.71",,,,,,"Y"
"2018-01-10","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"38587090134.53",,,,,,"Y"
"2018-01-10","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"37526850784.18",,,,,,"Y"
"2018-01-10","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"34635487271.99",,,,,,"Y"
"2018-01-10","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"24124517637.73",,,,,,"Y"
"2018-01-10","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"23989325124.89",,,,,,"Y"
"2018-01-10","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"21260463353.34",,,,,,"Y"
"2018-01-10","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"19052220921.12",,,,,,"Y"
"2018-01-10","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"18801669241.98",,,,,,"Y"
"2018-01-10","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"17686993548.65",,,,,,"Y"
"2018-01-10","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"17449555080.41",,,,,,"Y"
"2018-01-10","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"16588436298.01",,,,,,"Y"
"2018-01-10","'3138ETP26'","MBS","FNMA MORTPASS 3.5% 09/45","30yr",,,,,"14542060648.65",,,,,,"Y"
"2018-01-10","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"12881137155.55",,,,,,""
"2018-01-10","'3138ETKL9'","MBS","FNMA MORTPASS 4% 03/44","30yr",,,,,"12469978581.4",,,,,,"Y"
"2018-01-10","'3138ETP34'","MBS","FNMA MORTPASS 3.5% 07/45","30yr",,,,,"11651265138.78",,,,,,"Y"
"2018-01-10","'3138ETE51'","MBS","FNMA MORTPASS 3.5% 06/43","30yr",,,,,"11080159496.58",,,,,,"Y"
"2018-01-10","'3138ETK39'","MBS","FNMA MORTPASS 3.5% 05/45","30yr",,,,,"11051513725.49",,,,,,"Y"
"2018-01-10","'3138ETKM7'","MBS","FNMA MORTPASS 4% 09/44","30yr",,,,,"10839471153.03",,,,,,"Y"
"2018-01-10","'3138ETKH8'","MBS","FNMA MORTPASS 3.5% 01/43","30yr",,,,,"10674680260.87",,,,,,"Y"
"2018-01-10","'31335AVP0'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"10542330631.64",,,,,,"Y"
"2018-01-10","'3138ETK54'","MBS","FNMA MORTPASS 4% 06/44","30yr",,,,,"10281889362.6",,,,,,"Y"
"2018-01-10","'3138ETK88'","MBS","FNMA MORTPASS 4% 04/44","30yr",,,,,"9860872993.25",,,,,,"Y"
"2018-01-10","'3138ETP83'","MBS","FNMA MORTPASS 3% 01/46","30yr",,,,,"9791274900.94",,,,,,"Y"
"2018-01-10","'31335ASY5'","MBS","FHLMCGLD 3.5% 12/43","30yr",,,,,"9670894797.83",,,,,,"Y"
"2018-01-10","'3138ETQA7'","MBS","FNMA MORTPASS 3% 05/45","30yr",,,,,"9599721354.4",,,,,,"Y"
"2018-01-10","'31335AT65'","MBS","FHLMCGLD 3% 01/43","30yr",,,,,"9447373960.8",,,,,,"Y"
"2018-01-10","'3140J57J2'","MBS","FNMA MORTPASS 4% 02/47","30yr",,,,,"9441664526.77",,,,,,"Y"
"2018-01-10","'36179SJS7'","MBS","GNMA II MORTPASS 3% 08/46","30yr",,,,,"9377735319",,,,,,""
"2018-01-10","'3138ETKJ4'","MBS","FNMA MORTPASS 3.5% 04/45","30yr",,,,,"9331754011.51",,,,,,"Y"
"2018-01-10","'3138EQWB4'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"8730724735.89",,,,,,"Y"
"2018-01-10","'3138ETK21'","MBS","FNMA MORTPASS 4% 02/45","30yr",,,,,"8587638682.58",,,,,,"Y"
"2018-01-10","'36179SSP3'","MBS","GNMA II MORTPASS 3% 12/46","30yr",,,,,"8579914689.13",,,,,,""
"2018-01-10","'31335ARV2'","MBS","FHLMCGLD 3.5% 01/44","30yr",,,,,"8538468180.15",,,,,,"Y"
"2018-01-10","'31335AT57'","MBS","FHLMCGLD 4% 05/45","30yr",,,,,"8392058531.65",,,,,,"Y"
"2018-01-10","'36179M2P4'","MBS","GNMA II MORTPASS 3% 02/43","30yr",,,,,"7878414391.97",,,,,,""
"2018-01-10","'3138EQ7C0'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"7719265341.83",,,,,,"Y"
"2018-01-10","'31335AVQ8'","MBS","FHLMCGLD 4% 12/44","30yr",,,,,"7628357650.36",,,,,,"Y"
"2018-01-10","'3138EQE65'","MBS","FNMA MORTPASS 4.5% 08/40","30yr",,,,,"7608788382.98",,,,,,"Y"
"2018-01-10","'31335AT40'","MBS","FHLMCGLD 4% 05/44","30yr",,,,,"7586363752.21",,,,,,"Y"
"2018-01-10","'31335AVT2'","MBS","FHLMCGLD 3.5% 02/45","30yr",,,,,"7538151436.24",,,,,,"Y"
"2018-01-10","'3138EQGA4'","MBS","FNMA MORTPASS 4.5% 09/42","30yr",,,,,"7474871738.22",,,,,,"Y"
"2018-01-10","'3128MJY61'","MBS","FHLMCGLD 3% 11/46","30yr",,,,,"7325350531.11",,,,,,""
"2018-01-10","'3138ETKZ8'","MBS","FNMA MORTPASS 2.5% 02/28","15yr",,,,,"7206009990.81",,,,,,"Y"
"2018-01-10","'3138ETK47'","MBS","FNMA MORTPASS 2.5% 03/29","15yr",,,,,"7189837142.68",,,,,,"Y"
"2018-01-10","'36179SEG8'","MBS","GNMA II MORTPASS 3% 06/46","30yr",,,,,"7014025185.69",,,,,,""
"2018-01-10","'3138EQE57'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"6794391431.46",,,,,,"Y"
"2018-01-10","'36179SGK7'","MBS","GNMA II MORTPASS 3% 07/46","30yr",,,,,"6602396090.12",,,,,,""
"2018-01-10","'3140J5G29'","MBS","FNMA MORTPASS 3% 03/46","30yr",,,,,"6556427044.08",,,,,,"Y"
"2018-01-10","'3140J52N8'","MBS","FNMA MORTPASS 3% 09/31","15yr",,,,,"6512194643.82",,,,,,"Y"
"2018-01-10","'3128MJZB9'","MBS","FHLMCGLD 3% 12/46","30yr",,,,,"6384307708.34",,,,,,""
"2018-01-10","'31335ASZ2'","MBS","FHLMCGLD 4% 04/44","30yr",,,,,"6379048963",,,,,,"Y"
"2018-01-10","'3138ETK62'","MBS","FNMA MORTPASS 2.5% 01/28","15yr",,,,,"6357398786.73",,,,,,"Y"
"2018-01-10","'31335BKE5'","MBS","FHLMCGLD 4% 08/46","30yr",,,,,"6339739655.89",,,,,,"Y"
"2018-01-10","'36179TCX1'","MBS","GNMA II 3.5% 07/47","30yr",,,,,"6125853542.69",,,,,,""
"2018-01-10","'36179SB71'","MBS","GNMA II MORTPASS 3% 05/46","30yr",,,,,"5972030087.1",,,,,,""
"2018-01-10","'36179NF60'","MBS","GNMA II MORTPASS 3% 06/43","30yr",,,,,"5935866890.41",,,,,,""
"2018-01-10","'36179RLP2'","MBS","GNMA II 3.5% 08/45","30yr",,,,,"5920767539.89",,,,,,""
"2018-01-10","'3138ETP42'","MBS","FNMA MORTPASS 3.5% 09/43","30yr",,,,,"5843245945.81",,,,,,"Y"
"2018-01-10","'36179MX39'","MBS","GNMA II MORTPASS 3% 01/43","30yr",,,,,"5810781837.41",,,,,,""
"2018-01-10","'31335APU6'","MBS","FHLMCGLD 3.5% 08/43","30yr",,,,,"5784051011.82",,,,,,"Y"
"2018-01-10","'3128MJZF0'","MBS","FHLMCGLD 3% 01/47","30yr",,,,,"5750590415.93",,,,,,""
"2018-01-10","'36179M5L0'","MBS","GNMA II MORTPASS 3% 03/43","30yr",,,,,"5672446020.19",,,,,,""
"2018-01-10","'3138ETRH1'","MBS","FNMA MORTPASS 2.5% 10/28","15yr",,,,,"5634147105.19",,,,,,"Y"
"2018-01-10","'3140J6GK7'","MBS","FNMA MORTPASS 3.5% 12/46","30yr",,,,,"5562682297.58",,,,,,""
"2018-01-10","'36179S5L7'","MBS","GNMA II 3.5% 05/47","30yr",,,,,"5521843295.16",,,,,,""
"2018-01-10","'31335ASU3'","MBS","FHLMCGLD 3.5% 10/43","30yr",,,,,"5400085532.22",,,,,,"Y"
"2018-01-10","'36179SNU7'","MBS","GNMA II MORTPASS 3% 10/46","30yr",,,,,"5280587889.74",,,,,,""
"2018-01-10","'3138ETP59'","MBS","FNMA MORTPASS 4% 03/45","30yr",,,,,"5227404772.57",,,,,,"Y"
"2018-01-10","'36179TAK1'","MBS","GNMA II 3.5% 06/47","30yr",,,,,"5223669314.64",,,,,,""
"2018-01-10","'3128MFDA3'","MBS","FHLMCGLD 2.5% 02/31","15yr",,,,,"5144647739.06",,,,,,"Y"
"2018-01-10","'31335ASV1'","MBS","FHLMCGLD 4% 12/43","30yr",,,,,"5138529439.33",,,,,,"Y"
"2018-01-10","'3138ETAD8'","MBS","FNMA MORTPASS 4% 02/43","30yr",,,,,"5125960557.36",,,,,,"Y"
"2018-01-10","'3128MFGD4'","MBS","FEDERAL HOME 3% 05/31","15yr",,,,,"5105301596.99",,,,,,"Y"
"2018-01-10","'3128MEVK4'","MBS","FHLMCGLD 2.5% 07/29","15yr",,,,,"5060958969.47",,,,,,"Y"
"2018-01-10","'36179RF87'","MBS","GNMA II MORTPASS 3% 06/45","30yr",,,,,"5057541965.41",,,,,,""
"2018-01-10","'36179MVR8'","MBS","GNMA II MORTPASS 3% 12/42","30yr",,,,,"5031859143.08",,,,,,""
"2018-01-10","'3128MEVJ7'","MBS","FHLMCGLD 2.5% 11/28","15yr",,,,,"5004793047.99",,,,,,"Y"
