"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2018-08-08","'3140J8GV9'","MBS","FNMA MORTPASS 3% 07/47","30yr",,,,,"74259167358.46",,,,,,"Y"
"2018-08-08","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"52140881760.54",,,,,,"Y"
"2018-08-08","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"36444644383.74",,,,,,"Y"
"2018-08-08","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"36144334586.71",,,,,,"Y"
"2018-08-08","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"34579421352.79",,,,,,"Y"
"2018-08-08","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"32381686167.69",,,,,,"Y"
"2018-08-08","'3140J8GW7'","MBS","FNMA MORTPASS 3.5% 10/47","30yr",,,,,"30048930332.88",,,,,,"Y"
"2018-08-08","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"26219022297.21",,,,,,"Y"
"2018-08-08","'3140J8BU6'","MBS","FNMA MORTPASS 3.5% 12/46","30yr",,,,,"23666918231.63",,,,,,"Y"
"2018-08-08","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"22614365977.77",,,,,,"Y"
"2018-08-08","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"22492734001.84",,,,,,"Y"
"2018-08-08","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"19992254148.77",,,,,,"Y"
"2018-08-08","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"17637147916.92",,,,,,"Y"
"2018-08-08","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"17514914960.67",,,,,,"Y"
"2018-08-08","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"16327500156.28",,,,,,"Y"
"2018-08-08","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"16321852913.95",,,,,,"Y"
"2018-08-08","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"15319840034.28",,,,,,"Y"
"2018-08-08","'3138ETP26'","MBS","FNMA MORTPASS 3.5% 09/45","30yr",,,,,"13345204648.35",,,,,,"Y"
"2018-08-08","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"12076129321.26",,,,,,""
"2018-08-08","'3140J8BW2'","MBS","FNMA MORTPASS 2.5% 02/32","15yr",,,,,"11382264202.58",,,,,,"Y"
"2018-08-08","'3138ETKL9'","MBS","FNMA MORTPASS 4% 03/44","30yr",,,,,"11286769388.61",,,,,,"Y"
"2018-08-08","'3138ETP34'","MBS","FNMA MORTPASS 3.5% 07/45","30yr",,,,,"10620993073.51",,,,,,"Y"
"2018-08-08","'3138ETE51'","MBS","FNMA MORTPASS 3.5% 06/43","30yr",,,,,"10302611371.32",,,,,,"Y"
"2018-08-08","'3138ETK39'","MBS","FNMA MORTPASS 3.5% 05/45","30yr",,,,,"10116012650.37",,,,,,"Y"
"2018-08-08","'3138ETKH8'","MBS","FNMA MORTPASS 3.5% 01/43","30yr",,,,,"9887143244.59",,,,,,"Y"
"2018-08-08","'3138ETKM7'","MBS","FNMA MORTPASS 4% 09/44","30yr",,,,,"9745106337.86",,,,,,"Y"
"2018-08-08","'31335AVP0'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"9701932207.16",,,,,,"Y"
"2018-08-08","'3138ETK54'","MBS","FNMA MORTPASS 4% 06/44","30yr",,,,,"9294151016.19",,,,,,"Y"
"2018-08-08","'3138ETP83'","MBS","FNMA MORTPASS 3% 01/46","30yr",,,,,"9174843263.24",,,,,,"Y"
"2018-08-08","'3138ETQA7'","MBS","FNMA MORTPASS 3% 05/45","30yr",,,,,"8971483354.79",,,,,,"Y"
"2018-08-08","'31335ASY5'","MBS","FHLMCGLD 3.5% 12/43","30yr",,,,,"8942863985.61",,,,,,"Y"
"2018-08-08","'3138ETK88'","MBS","FNMA MORTPASS 4% 04/44","30yr",,,,,"8929984022.9",,,,,,"Y"
"2018-08-08","'31335AT65'","MBS","FHLMCGLD 3% 01/43","30yr",,,,,"8883862753.07",,,,,,"Y"
"2018-08-08","'36179SJS7'","MBS","GNMA II MORTPASS 3% 08/46","30yr",,,,,"8681604430.17",,,,,,""
"2018-08-08","'3138ETKJ4'","MBS","FNMA MORTPASS 3.5% 04/45","30yr",,,,,"8566238833.59",,,,,,"Y"
"2018-08-08","'3140J57J2'","MBS","FNMA MORTPASS 4% 02/47","30yr",,,,,"8358598163.42",,,,,,"Y"
"2018-08-08","'36179TCX1'","MBS","GNMA II 3.5% 07/47","30yr",,,,,"8276271426.73",,,,,,""
"2018-08-08","'3138EQWB4'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"7994900472.28",,,,,,"Y"
"2018-08-08","'36179SSP3'","MBS","GNMA II MORTPASS 3% 12/46","30yr",,,,,"7982480598.17",,,,,,""
"2018-08-08","'31335ARV2'","MBS","FHLMCGLD 3.5% 01/44","30yr",,,,,"7927408656.6",,,,,,"Y"
"2018-08-08","'3138ETK21'","MBS","FNMA MORTPASS 4% 02/45","30yr",,,,,"7684074265.33",,,,,,"Y"
"2018-08-08","'31335AT57'","MBS","FHLMCGLD 4% 05/45","30yr",,,,,"7565566091.34",,,,,,"Y"
"2018-08-08","'36179M2P4'","MBS","GNMA II MORTPASS 3% 02/43","30yr",,,,,"7188443802.66",,,,,,""
"2018-08-08","'3138EQ7C0'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"7170074651.01",,,,,,"Y"
"2018-08-08","'31335AVT2'","MBS","FHLMCGLD 3.5% 02/45","30yr",,,,,"6935890901.95",,,,,,"Y"
"2018-08-08","'31335AT40'","MBS","FHLMCGLD 4% 05/44","30yr",,,,,"6884344710",,,,,,"Y"
"2018-08-08","'31335AVQ8'","MBS","FHLMCGLD 4% 12/44","30yr",,,,,"6883986001.91",,,,,,"Y"
"2018-08-08","'3138EQE65'","MBS","FNMA MORTPASS 4.5% 08/40","30yr",,,,,"6849850059.98",,,,,,"Y"
"2018-08-08","'3128MFMB1'","MBS","FHLMCGLD 2.5% 02/32","15yr",,,,,"6779842979.81",,,,,,"Y"
"2018-08-08","'3138EQGA4'","MBS","FNMA MORTPASS 4.5% 09/42","30yr",,,,,"6723246083.6",,,,,,"Y"
"2018-08-08","'36179SEG8'","MBS","GNMA II MORTPASS 3% 06/46","30yr",,,,,"6456306448.8",,,,,,""
"2018-08-08","'3138ETK47'","MBS","FNMA MORTPASS 2.5% 03/29","15yr",,,,,"6433171127.29",,,,,,"Y"
"2018-08-08","'3138ETKZ8'","MBS","FNMA MORTPASS 2.5% 02/28","15yr",,,,,"6405252623.35",,,,,,"Y"
"2018-08-08","'3140J5G29'","MBS","FNMA MORTPASS 3% 03/46","30yr",,,,,"6181088671.49",,,,,,"Y"
"2018-08-08","'3138EQE57'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"6174503237.31",,,,,,"Y"
"2018-08-08","'36179SGK7'","MBS","GNMA II MORTPASS 3% 07/46","30yr",,,,,"6093339127.34",,,,,,""
"2018-08-08","'3140J52N8'","MBS","FNMA MORTPASS 3% 09/31","15yr",,,,,"5839982794.52",,,,,,"Y"
"2018-08-08","'31335ASZ2'","MBS","FHLMCGLD 4% 04/44","30yr",,,,,"5798979115.94",,,,,,"Y"
"2018-08-08","'31335BKE5'","MBS","FHLMCGLD 4% 08/46","30yr",,,,,"5678249993.94",,,,,,"Y"
"2018-08-08","'3138ETK62'","MBS","FNMA MORTPASS 2.5% 01/28","15yr",,,,,"5648331544.13",,,,,,"Y"
"2018-08-08","'36179SB71'","MBS","GNMA II MORTPASS 3% 05/46","30yr",,,,,"5482196690.54",,,,,,""
"2018-08-08","'36179NF60'","MBS","GNMA II MORTPASS 3% 06/43","30yr",,,,,"5396117628.51",,,,,,""
"2018-08-08","'3138ETP42'","MBS","FNMA MORTPASS 3.5% 09/43","30yr",,,,,"5385849584.54",,,,,,"Y"
