"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2021-11-03","'3132DWAW3'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"34145829509.05",,,,,,""
"2021-11-03","'31418DV74'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"31890525760.96",,,,,,""
"2021-11-03","'3132DWCB7'","MBS","UMBS MORTPASS 2% 09/51","30yr",,,,,"30143219222.66",,,,,,""
"2021-11-03","'3132DWBP7'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"28641220577.77",,,,,,""
"2021-11-03","'3132DWAN3'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"27933992990.76",,,,,,""
"2021-11-03","'3132DWCH4'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"26960608659.12",,,,,,""
"2021-11-03","'31418DYX4'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"26613436771.48",,,,,,""
"2021-11-03","'31418DWR9'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"26604096385.19",,,,,,""
"2021-11-03","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"25662956678.47",,,,,,"Y"
"2021-11-03","'3132DWBB8'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"24946416153.92",,,,,,""
"2021-11-03","'3132DWA52'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"24801508721.37",,,,,,""
"2021-11-03","'3132DWB51'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"23656610320.68",,,,,,""
"2021-11-03","'36179WBX5'","MBS","GNMA II MORTPASS 2% 03/51","30yr",,,,,"21492065050.46",,,,,,""
"2021-11-03","'3132DWAF0'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"21362071701.66",,,,,,""
"2021-11-03","'3132DWBH5'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"20654326362.98",,,,,,""
"2021-11-03","'31418DVA7'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"20622432262.34",,,,,,""
"2021-11-03","'3132DV7K5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"20195603032.63",,,,,,""
