"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2021-11-24","'3132DWAW3'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"34145856668.5",,,,,,""
"2021-11-24","'31418DV74'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"31891137467.14",,,,,,""
"2021-11-24","'3132DWCB7'","MBS","UMBS MORTPASS 2% 09/51","30yr",,,,,"30147167384.1",,,,,,""
"2021-11-24","'3132DWBP7'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"28641220577.77",,,,,,""
"2021-11-24","'3132DWAN3'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"27935125497.82",,,,,,""
"2021-11-24","'3132DWCH4'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"27236853729.57",,,,,,""
"2021-11-24","'31418DYX4'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"26627416196.83",,,,,,""
"2021-11-24","'31418DWR9'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"26604096385.19",,,,,,""
"2021-11-24","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"25662956678.47",,,,,,"Y"
"2021-11-24","'3132DWBB8'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"24946443470.56",,,,,,""
"2021-11-24","'3132DWA52'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"24802478247.77",,,,,,""
"2021-11-24","'3132DWB51'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"23666972692.38",,,,,,""
"2021-11-24","'36179WBX5'","MBS","GNMA II MORTPASS 2% 03/51","30yr",,,,,"21725982507.35",,,,,,""
"2021-11-24","'3132DWAF0'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"21362071701.66",,,,,,""
"2021-11-24","'3132DWBH5'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"20655252238.76",,,,,,""
"2021-11-24","'31418DVA7'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"20624873896.64",,,,,,""
"2021-11-24","'3132DV7K5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"20195603032.63",,,,,,""
"2021-11-24","'31418DZV7'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"20079306557.68",,,,,,""
"2021-11-24","'31418DQH8'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"19989669816.18",,,,,,""
"2021-11-24","'31418DTQ5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"19365536266.02",,,,,,""
"2021-11-24","'36179WDQ8'","MBS","GNMA II MORTPASS 2% 04/51","30yr",,,,,"19091115596.15",,,,,,""
"2021-11-24","'31418DZW5'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"18984047097.95",,,,,,""
"2021-11-24","'3132DWCC5'","MBS","UMBS MORTPASS 2.5% 09/51","30yr",,,,,"18873137714.54",,,,,,""
"2021-11-24","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"17642328820.1",,,,,,"Y"
"2021-11-24","'36179WG36'","MBS","GNMA II 2.5% 06/51","30yr",,,,,"17516421480.38",,,,,,""
"2021-11-24","'36179V7D6'","MBS","GNMA II MORTPASS 2% 02/51","30yr",,,,,"17512390514.72",,,,,,""
"2021-11-24","'36179VTW0'","MBS","GNMA II 2.5% 09/50","30yr",,,,,"17264416102.05",,,,,,""
"2021-11-24","'31418D2M3'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"17017338515.93",,,,,,""
"2021-11-24","'3132DWCN1'","MBS","UMBS MORTPASS 2% 11/51","30yr",,,,,"16962634773.51",,,,,,""
"2021-11-24","'31418DYB2'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"16904218845.6",,,,,,""
"2021-11-24","'31418D4X7'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"16775681844.09",,,,,,""
"2021-11-24","'31418D6B3'","MBS","UMBS MORTPASS 2% 11/51","30yr",,,,,"16716873626.11",,,,,,""
"2021-11-24","'31418D2L5'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"16251919668.91",,,,,,""
"2021-11-24","'36179WFG8'","MBS","GNMA II 2.5% 05/51","30yr",,,,,"16164331093.72",,,,,,""
"2021-11-24","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"16009018554.54",,,,,,"Y"
"2021-11-24","'3132DWBZ5'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"15842513411.92",,,,,,""
"2021-11-24","'36179VZQ6'","MBS","GNMA II MORTPASS 2% 12/50","30yr",,,,,"15688128044.78",,,,,,""
"2021-11-24","'36179V4U1'","MBS","GNMA II MORTPASS 2% 01/51","30yr",,,,,"15623502542.7",,,,,,""
"2021-11-24","'3132DWBU6'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"15509227813.99",,,,,,""
"2021-11-24","'31418DQ88'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"15468867450.69",,,,,,""
"2021-11-24","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"15374739950.04",,,,,,"Y"
"2021-11-24","'3132DV6U4'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"14724728343.89",,,,,,""
"2021-11-24","'3132DWBY8'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"14495889306.05",,,,,,""
"2021-11-24","'36179VSG6'","MBS","GNMA II 2.5% 08/50","30yr",,,,,"14472426995.62",,,,,,""
"2021-11-24","'31418DPD8'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"14203880062.54",,,,,,""
"2021-11-24","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"13829508214.42",,,,,,"Y"
"2021-11-24","'3132DV7A7'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"13669633882.04",,,,,,""
"2021-11-24","'31418DXK3'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"13644186689.38",,,,,,""
"2021-11-24","'3132DV5W1'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"13495955501.73",,,,,,""
"2021-11-24","'36179VZR4'","MBS","GNMA II 2.5% 12/50","30yr",,,,,"13234078313.47",,,,,,""
"2021-11-24","'31418D3X8'","MBS","UMBS MORTPASS 2% 09/51","30yr",,,,,"13014612442.93",,,,,,""
"2021-11-24","'36179WND6'","MBS","GNMA II MORTPASS 2% 09/51","30yr",,,,,"12823367506.8",,,,,,""
"2021-11-24","'31418D3Y6'","MBS","UMBS MORTPASS 2.5% 09/51","30yr",,,,,"12808494413.59",,,,,,""
"2021-11-24","'3132DWB69'","MBS","UMBS MORTPASS 2.5% 08/51","30yr",,,,,"12572197971.85",,,,,,""
"2021-11-24","'36179VMC1'","MBS","GNMA II 2.5% 05/50","30yr",,,,,"12524749938.13",,,,,,""
"2021-11-24","'36179VXX3'","MBS","GNMA II MORTPASS 2% 11/50","30yr",,,,,"12145578388.7",,,,,,""
"2021-11-24","'31418DSJ2'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"11749884634.03",,,,,,""
"2021-11-24","'3132DWBT9'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"11479115149.04",,,,,,""
"2021-11-24","'36179V4V9'","MBS","GNMA II 2.5% 01/51","30yr",,,,,"11202283396.59",,,,,,""
"2021-11-24","'3132DWCJ0'","MBS","UMBS MORTPASS 2.5% 10/51","30yr",,,,,"11153210727.41",,,,,,""
"2021-11-24","'31418D3H3'","MBS","UMBS MORTPASS 2.5% 08/51","30yr",,,,,"11066306843.61",,,,,,""
"2021-11-24","'3132DV6C4'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"10954903400.88",,,,,,""
"2021-11-24","'36179VQS2'","MBS","GNMA II 2.5% 07/50","30yr",,,,,"10592567799.04",,,,,,""
"2021-11-24","'36179WP93'","MBS","GNMA II MORTPASS 2% 10/51","30yr",,,,,"10532931198.23",,,,,,""
"2021-11-24","'3132DWCP6'","MBS","UMBS MORTPASS 2.5% 11/51","30yr",,,,,"10359408105.12",,,,,,""
"2021-11-24","'31418D3G5'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"10354856766.95",,,,,,""
