"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2020-11-18","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"46060566482.3",,,,,,"Y"
"2020-11-18","'31418DQH8'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"31260271470.28",,,,,,""
"2020-11-18","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"30582765545.6",,,,,,"Y"
"2020-11-18","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"24855903343.55",,,,,,"Y"
"2020-11-18","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"24550041111.51",,,,,,"Y"
"2020-11-18","'31418DPD8'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"23392955818.5",,,,,,""
"2020-11-18","'3132DWAF0'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"23136510701.08",,,,,,""
"2020-11-18","'3132DV5W1'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"22680834485.83",,,,,,""
"2020-11-18","'3132DV7K5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"22145201137.75",,,,,,""
"2020-11-18","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"21815370412.16",,,,,,"Y"
"2020-11-18","'31418DQ88'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"21214340891.1",,,,,,""
"2020-11-18","'31418DTQ5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"20397504768.14",,,,,,""
"2020-11-18","'36179VMC1'","MBS","GNMA II 2.5% 05/50","30yr",,,,,"19889398461.34",,,,,,""
"2020-11-18","'36179VSG6'","MBS","GNMA II 2.5% 08/50","30yr",,,,,"19533232528.63",,,,,,""
"2020-11-18","'3132DV7A7'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"19491186763.04",,,,,,""
"2020-11-18","'3132DV6U4'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"19486532431.99",,,,,,""
"2020-11-18","'36179VTW0'","MBS","GNMA II 2.5% 09/50","30yr",,,,,"19269362238.45",,,,,,""
"2020-11-18","'3132DWAN3'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"19241505263",,,,,,""
"2020-11-18","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"18007255539.89",,,,,,"Y"
"2020-11-18","'3132DV6C4'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"17241540356.51",,,,,,""
"2020-11-18","'3140J8GW7'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"16116711442.73",,,,,,"Y"
"2020-11-18","'36179VKL3'","MBS","GNMA II MORTPASS 3% 04/50","30yr",,,,,"15511105316.19",,,,,,""
"2020-11-18","'36179VQS2'","MBS","GNMA II 2.5% 07/50","30yr",,,,,"15483749060.73",,,,,,""
"2020-11-18","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"14818146402.81",,,,,,"Y"
"2020-11-18","'36179VN22'","MBS","GNMA II 2.5% 06/50","30yr",,,,,"14710048847.03",,,,,,""
"2020-11-18","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"14463739205.54",,,,,,"Y"
"2020-11-18","'31418DSJ2'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"14319206232.5",,,,,,""
"2020-11-18","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"13640583803.84",,,,,,"Y"
"2020-11-18","'3140J8BU6'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"12930734886.02",,,,,,"Y"
"2020-11-18","'31335CJN5'","MBS","FHLMCGLD 3.5% 01/48","30yr",,,,,"12435058152.19",,,,,,"Y"
"2020-11-18","'3138ETKG0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"11519226262.64",,,,,,"Y"
"2020-11-18","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"11467015777.37",,,,,,"Y"
"2020-11-18","'3140X5R70'","MBS","UMBS MORTPASS 3.5% 03/49","30yr",,,,,"11447667443.16",,,,,,"Y"
"2020-11-18","'3132DV7C3'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"11309193750.76",,,,,,""
"2020-11-18","'31418DVA7'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"11239685514",,,,,,""
"2020-11-18","'36179VMD9'","MBS","GNMA II MORTPASS 3% 05/50","30yr",,,,,"10991983074.89",,,,,,""
"2020-11-18","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"10595003409.69",,,,,,"Y"
"2020-11-18","'36179VKK5'","MBS","GNMA II 2.5% 04/50","30yr",,,,,"10411240672.62",,,,,,""
"2020-11-18","'3138ETKK1'","MBS","UMBS MORTPASS 3.5% 01/44","30yr",,,,,"10308743261.53",,,,,,"Y"
"2020-11-18","'36179VHS2'","MBS","GNMA II MORTPASS 3% 03/50","30yr",,,,,"9803214401.07",,,,,,""
"2020-11-18","'36179VFP0'","MBS","GNMA II MORTPASS 3% 02/50","30yr",,,,,"9711399682.45",,,,,,""
"2020-11-18","'3138ETE44'","MBS","UMBS MORTPASS 3.5% 05/43","30yr",,,,,"9637371605.3",,,,,,"Y"
"2020-11-18","'3138ETP75'","MBS","UMBS MORTPASS 3.5% 12/45","30yr",,,,,"9544089761.4",,,,,,"Y"
"2020-11-18","'3132DV7B5'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"9105229283.85",,,,,,""
"2020-11-18","'3140X5EA7'","MBS","UMBS MORTPASS 4% 02/48","30yr",,,,,"8987465322.71",,,,,,"Y"
"2020-11-18","'31418DPE6'","MBS","UMBS MORTPASS 3% 05/50","30yr",,,,,"8461147984.68",,,,,,""
"2020-11-18","'31418DUG5'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"8371064209.17",,,,,,""
"2020-11-18","'31335CJP0'","MBS","FHLMCGLD 4% 02/48","30yr",,,,,"7760063690.82",,,,,,"Y"
"2020-11-18","'31418DRS3'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"7564566039.82",,,,,,""
"2020-11-18","'3138ETP26'","MBS","UMBS MORTPASS 3.5% 09/45","30yr",,,,,"7538411350.26",,,,,,"Y"
"2020-11-18","'3140J8BW2'","MBS","UMBS MORTPASS 2.5% 02/32","15yr",,,,,"7318033492.65",,,,,,"Y"
"2020-11-18","'3132DV7J8'","MBS","UMBS MORTPASS 2% 08/50","30yr",,,,,"7283555845.09",,,,,,""
"2020-11-18","'31418DNH1'","MBS","UMBS MORTPASS 3% 04/50","30yr",,,,,"7190181916.21",,,,,,""
"2020-11-18","'31418DSH6'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"7161218135.71",,,,,,""
"2020-11-18","'3132DV5D3'","MBS","UMBS MORTPASS 3% 02/50","30yr",,,,,"7052964655.42",,,,,,""
"2020-11-18","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"6883572597.75",,,,,,""
"2020-11-18","'3132DV7L3'","MBS","UMBS MORTPASS 2.5% 10/50","30yr",,,,,"6868842518.7",,,,,,""
"2020-11-18","'31418DSM5'","MBS","UMBS MORTPASS 2% 09/35","15yr",,,,,"6555615209.06",,,,,,""
"2020-11-18","'3138ETKL9'","MBS","UMBS MORTPASS 4% 03/44","30yr",,,,,"6497663431.1",,,,,,"Y"
"2020-11-18","'3138ETE51'","MBS","UMBS MORTPASS 3.5% 06/43","30yr",,,,,"6480004872.77",,,,,,"Y"
"2020-11-18","'3138ETKH8'","MBS","UMBS MORTPASS 3.5% 01/43","30yr",,,,,"6264093706.44",,,,,,"Y"
"2020-11-18","'31418DMJ8'","MBS","UMBS MORTPASS 3% 03/50","30yr",,,,,"6191430900.66",,,,,,""
"2020-11-18","'36179VVY3'","MBS","GNMA II 2.5% 10/50","30yr",,,,,"6065180836",,,,,,""
"2020-11-18","'3138ETP34'","MBS","UMBS MORTPASS 3.5% 07/45","30yr",,,,,"5848288458.62",,,,,,"Y"
"2020-11-18","'3140X5KQ5'","MBS","UMBS MORTPASS 3% 06/33","15yr",,,,,"5805950869.71",,,,,,"Y"
"2020-11-18","'31418DJR4'","MBS","UMBS MORTPASS 3% 12/49","30yr",,,,,"5803660699.06",,,,,,""
"2020-11-18","'36179U4B5'","MBS","GNMA II MORTPASS 3% 10/49","30yr",,,,,"5736083240.3",,,,,,""
"2020-11-18","'3132D55W8'","MBS","UMBS MORTPASS 2% 09/35","15yr",,,,,"5684375515.71",,,,,,""
"2020-11-18","'3138ETP83'","MBS","UMBS MORTPASS 3% 01/46","30yr",,,,,"5614521045.26",,,,,,"Y"
"2020-11-18","'3138ETK39'","MBS","UMBS MORTPASS 3.5% 05/45","30yr",,,,,"5578152689.48",,,,,,"Y"
