"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2021-09-01","'3132DWAW3'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"35259769594.98",,,,,,""
"2021-09-01","'31418DV74'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"32921811373.57",,,,,,""
"2021-09-01","'3132DWBP7'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"29114171587.11",,,,,,""
"2021-09-01","'3132DWAN3'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"28941618656.3",,,,,,""
"2021-09-01","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"27773994979.33",,,,,,"Y"
"2021-09-01","'31418DWR9'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"27166271189.76",,,,,,""
"2021-09-01","'31418DYX4'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"26966521425.77",,,,,,""
"2021-09-01","'3132DWBB8'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"25602280665.17",,,,,,""
"2021-09-01","'3132DWA52'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"25321738858.05",,,,,,""
"2021-09-01","'3132DWB51'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"23869838498.18",,,,,,""
"2021-09-01","'3132DWAF0'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"22184706664.08",,,,,,""
"2021-09-01","'31418DQH8'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"21736464694.75",,,,,,""
"2021-09-01","'31418DVA7'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"21396125725.91",,,,,,""
"2021-09-01","'3132DWBH5'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"21085686539.36",,,,,,""
"2021-09-01","'3132DV7K5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"21056056394.93",,,,,,""
"2021-09-01","'36179WBX5'","MBS","GNMA II MORTPASS 2% 03/51","30yr",,,,,"20908375033.99",,,,,,""
"2021-09-01","'31418DZV7'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"20356853754.53",,,,,,""
"2021-09-01","'31418DTQ5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"20174111791.91",,,,,,""
"2021-09-01","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"19769248621.19",,,,,,"Y"
"2021-09-01","'36179VTW0'","MBS","GNMA II 2.5% 09/50","30yr",,,,,"19707771894.46",,,,,,""
"2021-09-01","'3132DWCB7'","MBS","UMBS MORTPASS 2% 09/51","30yr",,,,,"18782279470",,,,,,""
"2021-09-01","'36179V7D6'","MBS","GNMA II MORTPASS 2% 02/51","30yr",,,,,"17990125652.2",,,,,,""
"2021-09-01","'36179WDQ8'","MBS","GNMA II MORTPASS 2% 04/51","30yr",,,,,"17413553359.84",,,,,,""
"2021-09-01","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"16947409031.64",,,,,,"Y"
"2021-09-01","'31418DZW5'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"16844497631",,,,,,""
"2021-09-01","'31418DQ88'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"16815833372.93",,,,,,""
"2021-09-01","'31418D2M3'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"16798243092.32",,,,,,""
"2021-09-01","'36179VZQ6'","MBS","GNMA II MORTPASS 2% 12/50","30yr",,,,,"16660780554.07",,,,,,""
"2021-09-01","'36179VSG6'","MBS","GNMA II 2.5% 08/50","30yr",,,,,"16638215476.52",,,,,,""
"2021-09-01","'31418D2L5'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"16427513086.8",,,,,,""
"2021-09-01","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"16347687833.94",,,,,,"Y"
"2021-09-01","'36179V4U1'","MBS","GNMA II MORTPASS 2% 01/51","30yr",,,,,"16191995053.41",,,,,,""
"2021-09-01","'3132DV6U4'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"15970579291.67",,,,,,""
"2021-09-01","'31418DYB2'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"15920248824.44",,,,,,""
"2021-09-01","'3132DWBZ5'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"15859388249.34",,,,,,""
"2021-09-01","'31418DPD8'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"15520494477.83",,,,,,""
"2021-09-01","'3132DWBU6'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"15276566539.6",,,,,,""
"2021-09-01","'3132DV7A7'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"14844110524.12",,,,,,""
"2021-09-01","'3132DV5W1'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"14708155522.41",,,,,,""
"2021-09-01","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"14707327443.7",,,,,,"Y"
"2021-09-01","'3132DWBY8'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"14622887792.66",,,,,,""
"2021-09-01","'36179WFG8'","MBS","GNMA II 2.5% 05/51","30yr",,,,,"14500650526.03",,,,,,""
"2021-09-01","'36179VMC1'","MBS","GNMA II 2.5% 05/50","30yr",,,,,"14270631395.15",,,,,,""
"2021-09-01","'31418DXK3'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"13857889467.9",,,,,,""
"2021-09-01","'36179VZR4'","MBS","GNMA II 2.5% 12/50","30yr",,,,,"13515360116.86",,,,,,""
"2021-09-01","'36179VXX3'","MBS","GNMA II MORTPASS 2% 11/50","30yr",,,,,"12836023875.96",,,,,,""
"2021-09-01","'3132DWB69'","MBS","UMBS MORTPASS 2.5% 08/51","30yr",,,,,"12743268070.92",,,,,,""
"2021-09-01","'31418DSJ2'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"12715351183.17",,,,,,""
"2021-09-01","'36179VQS2'","MBS","GNMA II 2.5% 07/50","30yr",,,,,"12129112614.64",,,,,,""
"2021-09-01","'3132DV6C4'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"11927221545.2",,,,,,""
"2021-09-01","'3132DWBT9'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"11632389489.63",,,,,,""
"2021-09-01","'36179WG36'","MBS","GNMA II 2.5% 06/51","30yr",,,,,"11628472825.74",,,,,,""
"2021-09-01","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"11258084583.87",,,,,,"Y"
"2021-09-01","'36179VN22'","MBS","GNMA II 2.5% 06/50","30yr",,,,,"11211812594.91",,,,,,""
"2021-09-01","'31418D3H3'","MBS","UMBS MORTPASS 2.5% 08/51","30yr",,,,,"11132100968.92",,,,,,""
"2021-09-01","'36179V4V9'","MBS","GNMA II 2.5% 01/51","30yr",,,,,"11051285852.41",,,,,,""
"2021-09-01","'3132DWCC5'","MBS","UMBS MORTPASS 2.5% 09/51","30yr",,,,,"10882546915",,,,,,""
"2021-09-01","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"10560765741.4",,,,,,"Y"
"2021-09-01","'3132DWBA0'","MBS","UMBS MORTPASS 1.5% 03/51","30yr",,,,,"10504288334.34",,,,,,""
"2021-09-01","'36179VXY1'","MBS","GNMA II 2.5% 11/50","30yr",,,,,"10330438988.61",,,,,,""
"2021-09-01","'3132DWBG7'","MBS","UMBS MORTPASS 1.5% 04/51","30yr",,,,,"10321969210.86",,,,,,""
"2021-09-01","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"10158228383.77",,,,,,"Y"
"2021-09-01","'31418D3G5'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"10093465463.84",,,,,,""
"2021-09-01","'36179WJQ2'","MBS","GNMA II MORTPASS 2% 07/51","30yr",,,,,"9950604766.07",,,,,,""
"2021-09-01","'36179VVY3'","MBS","GNMA II 2.5% 10/50","30yr",,,,,"9946504610.68",,,,,,""
"2021-09-01","'31418DSH6'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"9753555765.91",,,,,,""
"2021-09-01","'3140J8GW7'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"9326469924.44",,,,,,"Y"
"2021-09-01","'3132DV7B5'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"9290592433.3",,,,,,""
"2021-09-01","'3132DV7C3'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"9206532763.84",,,,,,""
"2021-09-01","'31418DUG5'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"9186592173.3",,,,,,""
"2021-09-01","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"8568506582.45",,,,,,"Y"
"2021-09-01","'36179VKL3'","MBS","GNMA II MORTPASS 3% 04/50","30yr",,,,,"8249183907.23",,,,,,""
"2021-09-01","'31418D3X8'","MBS","UMBS MORTPASS 2% 09/51","30yr",,,,,"7926107892",,,,,,""
"2021-09-01","'36179VKK5'","MBS","GNMA II 2.5% 04/50","30yr",,,,,"7666453632.84",,,,,,""
"2021-09-01","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"7597036979.03",,,,,,"Y"
"2021-09-01","'3138ETKG0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"7501233571.24",,,,,,"Y"
"2021-09-01","'3140J8BU6'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"7491147864.58",,,,,,"Y"
"2021-09-01","'36179WDR6'","MBS","GNMA II 2.5% 04/51","30yr",,,,,"7484452459.71",,,,,,""
