"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2013-03-27","'3138EHBH4'","MBS","FED NATL MORT 4.5% 10/39","30yr",,,,,"15211931209.12",,,,,,"Y"
"2013-03-27","'36179M2P4'","MBS","GNMA II GTD 3% 02/43","30yr",,,,,"15014196926.13",,,,,,""
"2013-03-27","'3128M8WR1'","MBS","FHLMCGLD 4.5% 11/39","30yr",,,,,"11583954340.34",,,,,,"Y"
"2013-03-27","'36179MX39'","MBS","GNMA II SINGLE 3% 01/43","30yr",,,,,"11206728682.17",,,,,,""
"2013-03-27","'3138EGVV3'","MBS","FNMA MORTPASS 4% 08/39","30yr",,,,,"10912154166.41",,,,,,"Y"
"2013-03-27","'3138EGW75'","MBS","FNMA MORTPASS 4.5% 03/40","30yr",,,,,"10815349110.72",,,,,,"Y"
"2013-03-27","'36179M5L0'","MBS","GOVT NATL MTG 3% 02/43","30yr",,,,,"10603105870",,,,,,""
"2013-03-27","'3128M8WB6'","MBS","FHLMCGLD 5% 03/40","30yr",,,,,"10584405579.03",,,,,,"Y"
"2013-03-27","'3128M8RL0'","MBS","FHLMCGLD 5% 02/40","30yr",,,,,"9955808070.1",,,,,,"Y"
"2013-03-27","'3138EGNT7'","MBS","FED NATL MORT 4.5% 06/40","30yr",,,,,"9903923821.61",,,,,,"Y"
"2013-03-27","'3138EHBL5'","MBS","FED NATL MORT 4.5% 08/39","30yr",,,,,"9890392599.62",,,,,,"Y"
"2013-03-27","'3128M8XK5'","MBS","FHLMCGLD 4.5% 11/39","30yr",,,,,"9852405158.9",,,,,,"Y"
"2013-03-27","'3138EGW34'","MBS","FNMA MORTPASS 4.5% 11/39","30yr",,,,,"9007244140.23",,,,,,"Y"
"2013-03-27","'36179MVR8'","MBS","GNMA II GTD 3% 12/42","30yr",,,,,"8946236858.18",,,,,,""
"2013-03-27","'3138EGPC2'","MBS","FNMA MORTPASS 5% 04/40","30yr",,,,,"8657990393.97",,,,,,"Y"
"2013-03-27","'3138EGPA6'","MBS","FNMA MORTPASS 4% 01/40","30yr",,,,,"8419424219.42",,,,,,"Y"
"2013-03-27","'3138EGF25'","MBS","FNMA MORTPASS 4.5% 07/40","30yr",,,,,"8394270551.46",,,,,,"Y"
"2013-03-27","'3138EGF33'","MBS","FED NATL MORT 5% 06/40","30yr",,,,,"8229051515.28",,,,,,"Y"
"2013-03-27","'36179MSW1'","MBS","GOVT NATIONAL 3% 11/42","30yr",,,,,"8149744908.85",,,,,,""
"2013-03-27","'3138EHCX8'","MBS","FNMS 04.500 CLAL0985","30yr",,,,,"7920634864.88",,,,,,"Y"
"2013-03-27","'3138EGV35'","MBS","FNMA MORTPASS 4% 08/39","30yr",,,,,"7919243554.99",,,,,,"Y"
"2013-03-27","'3128M8V35'","MBS","FHLMCGLD 4.5% 04/40","30yr",,,,,"7840868381.2",,,,,,"Y"
"2013-03-27","'36179MAX8'","MBS","GNMA II GTD 3.5% 04/42","30yr",,,,,"7804229263.15",,,,,,""
"2013-03-27","'3138EGVW1'","MBS","FNMA MORTPASS 4.5% 03/40","30yr",,,,,"7424650938.87",,,,,,"Y"
"2013-03-27","'3128M8X82'","MBS","FHLMCGLD 4.5% 09/39","30yr",,,,,"7410434511.8",,,,,,"Y"
"2013-03-27","'3138EGWB6'","MBS","FED NATL MORT 5% 07/40","30yr",,,,,"7345656903.94",,,,,,"Y"
"2013-03-27","'3128M8X58'","MBS","FHLMCGLD 4.5% 06/39","30yr",,,,,"7179754627.49",,,,,,"Y"
"2013-03-27","'3128M8QT4'","MBS","FED HOME LOAN 4.5% 07/40","30yr",,,,,"6433373737.19",,,,,,"Y"
"2013-03-27","'3128M8QZ0'","MBS","FED HOME LOAN 5% 05/40","30yr",,,,,"6272158984.49",,,,,,"Y"
"2013-03-27","'3128M8V27'","MBS","FED HOME LOAN 4.5% 03/40","30yr",,,,,"5813442890.91",,,,,,"Y"
"2013-03-27","'3138EGQG2'","MBS","FED NATL MORT 4.5% 05/40","30yr",,,,,"5745814048.69",,,,,,"Y"
"2013-03-27","'3138EHBR2'","MBS","FED NATL MORT 4.5% 08/39","30yr",,,,,"5636211896.21",,,,,,"Y"
"2013-03-27","'3128M8WL4'","MBS","FED HOME LOAN 4.5% 10/39","30yr",,,,,"5366053021.68",,,,,,"Y"
"2013-03-27","'3138EGWJ9'","MBS","FED NATL MORT 4.5% 01/40","30yr",,,,,"5332837528.02",,,,,,"Y"
"2013-03-27","'3138EHCZ3'","MBS","FED NATL MORT 4.5% 04/39","30yr",,,,,"5276588814.67",,,,,,"Y"
"2013-03-27","'36179MQN3'","MBS","GOVT NATL MTG 3% 10/42","30yr",,,,,"4927963866.29",,,,,,""
"2013-03-27","'36179MCZ1'","MBS","GOVERNMENT 3.5% 05/42","30yr",,,,,"4900971845.53",,,,,,""
"2013-03-27","'36202E7G8'","MBS","GNMA II 4.5% 07/39","30yr",,,,,"4848929160.59",,,,,,""
"2013-03-27","'3128M8RK2'","MBS","FED HOME LOAN 4.5% 06/40","30yr",,,,,"4745936797.85",,,,,,"Y"
"2013-03-27","'3128M8V76'","MBS","FED HOME LOAN 4% 08/39","30yr",,,,,"4474429097.66",,,,,,"Y"
"2013-03-27","'3128M8WU4'","MBS","FED HOME LOAN 4% 05/39","30yr",,,,,"4438696944.66",,,,,,"Y"
"2013-03-27","'3138EGW59'","MBS","FED NATL MORT 5.5% 06/39","30yr",,,,,"4423074742.62",,,,,,"Y"
"2013-03-27","'3138EGXN9'","MBS","FED NATL MORT 4% 08/39","30yr",,,,,"4366504772.83",,,,,,"Y"
"2013-03-27","'3138EGXS8'","MBS","FED NATL MORT 4% 06/39","30yr",,,,,"4347128715.24",,,,,,"Y"
"2013-03-27","'3128M8X33'","MBS","FED HOME LOAN 4.5% 03/40","30yr",,,,,"4311248424.04",,,,,,"Y"
"2013-03-27","'3128M8QR8'","MBS","FED HOME LOAN 5% 07/40","30yr",,,,,"4292002405.83",,,,,,"Y"
"2013-03-27","'36202F4Q6'","MBS","GNMA II GTD 3.5% 03/42","30yr",,,,,"4286957985.7",,,,,,""
"2013-03-27","'3128MJSK7'","MBS","FED HOME LOAN 3% 01/43","30yr",,,,,"4070610342.6",,,,,,""
"2013-03-27","'3128M8WA8'","MBS","FED HOME LOAN 4% 07/39","30yr",,,,,"4014363695.54",,,,,,"Y"
"2013-03-27","'3128M8XJ8'","MBS","FED HOME LOAN 5% 05/39","30yr",,,,,"3965552776.99",,,,,,"Y"
"2013-03-27","'3128M8WE0'","MBS","FED HOME LOAN 4% 06/39","30yr",,,,,"3860655453.61",,,,,,"Y"
"2013-03-27","'31292SAU4'","MBS","FED HOME LOAN 3% 12/42","30yr",,,,,"3824480978.54",,,,,,""
"2013-03-27","'31292SA67'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"3613405721.53",,,,,,""
"2013-03-27","'3138EHBV3'","MBS","FED NATL MORT 5% 07/39","30yr",,,,,"3604883485.07",,,,,,"Y"
"2013-03-27","'3138EGFQ2'","MBS","FED NATL MORT 5% 07/40","30yr",,,,,"3579360029.68",,,,,,"Y"
"2013-03-27","'3138EGWH3'","MBS","FED NATL MORT 5.5% 09/39","30yr",,,,,"3471688597.87",,,,,,"Y"
"2013-03-27","'3138EGWE0'","MBS","FED NATL MORT 4% 07/39","30yr",,,,,"3446420426.81",,,,,,"Y"
"2013-03-27","'3128M8YC2'","MBS","FED HOME LOAN 4.5% 05/39","30yr",,,,,"3336344154.27",,,,,,"Y"
"2013-03-27","'31292SAQ3'","MBS","FED HOME LOAN 3% 10/42","30yr",,,,,"3282403093.05",,,,,,""
"2013-03-27","'3138EGXR0'","MBS","FED NATL MORT 5.5% 07/39","30yr",,,,,"3240856061.29",,,,,,"Y"
"2013-03-27","'3138EHBS0'","MBS","FED NATL MORT 5% 08/39","30yr",,,,,"3138248583.93",,,,,,"Y"
"2013-03-27","'3128M8RJ5'","MBS","FED HOME LOAN 4% 02/40","30yr",,,,,"2993769485.85",,,,,,"Y"
"2013-03-27","'3138EHA77'","MBS","FED NATL MORT 5.5% 01/40","30yr",,,,,"2980049553.43",,,,,,"Y"
"2013-03-27","'31292SBC3'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"2873519378",,,,,,""
"2013-03-27","'3128MJQ37'","MBS","FED HOME LOAN 3.5% 01/42","30yr",,,,,"2867358390.05",,,,,,""
"2013-03-27","'36179MG53'","MBS","GNMA II 3.5% 07/42","30yr",,,,,"2739045752.02",,,,,,""
"2013-03-27","'3128MJSG6'","MBS","FED HOME LOAN 3% 02/43","30yr",,,,,"2715814759.03",,,,,,""
"2013-03-27","'3138EHBT8'","MBS","FED NATL MORT 5.5% 01/40","30yr",,,,,"2710696378.06",,,,,,"Y"
"2013-03-27","'36202FAU0'","MBS","GNMA PASS-THRU 4.5% 08/39","30yr",,,,,"2691872760.76",,,,,,""
"2013-03-27","'36202F3M6'","MBS","GOVERNMENT 3.5% 02/42","30yr",,,,,"2605751679.19",,,,,,""
"2013-03-27","'36179MK74'","MBS","GOVT NATL MTG 3.5% 08/42","30yr",,,,,"2549491248.73",,,,,,""
"2013-03-27","'31292SA42'","MBS","FED HOME LOAN 3% 02/43","30yr",,,,,"2458019550.21",,,,,,""
"2013-03-27","'3138LTJZ2'","MBS","FEDERAL 3.5% 05/42","30yr",,,,,"2405592231.38",,,,,,""
"2013-03-27","'36202E6D6'","MBS","GNMA II 4.5% 06/39","30yr",,,,,"2303893848.88",,,,,,""
