"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2019-06-12","'3140J8GV9'","MBS","FNMA MORTPASS 3% 07/47","30yr",,,,,"68734172642.93",,,,,,"Y"
"2019-06-12","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"48206557656.99",,,,,,"Y"
"2019-06-12","'3138EQKR2'","MBS","FNMA MORTPASS 3% 07/43","30yr",,,,,"33569596559.69",,,,,,"Y"
"2019-06-12","'3138EQK35'","MBS","FNMA MORTPASS 3% 08/43","30yr",,,,,"33278645287.61",,,,,,"Y"
"2019-06-12","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"31313822088.73",,,,,,"Y"
"2019-06-12","'3138ETKF2'","MBS","FNMA MORTPASS 3% 02/44","30yr",,,,,"29705360672.77",,,,,,"Y"
"2019-06-12","'3140J8GW7'","MBS","FNMA MORTPASS 3.5% 10/47","30yr",,,,,"26990675132.07",,,,,,"Y"
"2019-06-12","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"23604716174.15",,,,,,"Y"
"2019-06-12","'3140J8BU6'","MBS","FNMA MORTPASS 3.5% 12/46","30yr",,,,,"21407468623.08",,,,,,"Y"
"2019-06-12","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"20836728481.23",,,,,,"Y"
"2019-06-12","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"20699046571.2",,,,,,"Y"
"2019-06-12","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"18439654751.06",,,,,,"Y"
"2019-06-12","'3138ETKG0'","MBS","FNMA MORTPASS 3% 01/43","30yr",,,,,"16236980339.44",,,,,,"Y"
"2019-06-12","'3138ETP75'","MBS","FNMA MORTPASS 3.5% 12/45","30yr",,,,,"15857920892.79",,,,,,"Y"
"2019-06-12","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"14992218477.54",,,,,,"Y"
"2019-06-12","'3138ETKK1'","MBS","FNMA MORTPASS 3.5% 01/44","30yr",,,,,"14791566870.98",,,,,,"Y"
"2019-06-12","'3138ETE44'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"13949518763.84",,,,,,"Y"
"2019-06-12","'3138ETP26'","MBS","FNMA MORTPASS 3.5% 09/45","30yr",,,,,"12057905842.75",,,,,,"Y"
"2019-06-12","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"10808114634.51",,,,,,""
"2019-06-12","'3140J8BW2'","MBS","FNMA MORTPASS 2.5% 02/32","15yr",,,,,"10111108985.88",,,,,,"Y"
"2019-06-12","'3138ETKL9'","MBS","FNMA MORTPASS 4% 03/44","30yr",,,,,"10084797672.52",,,,,,"Y"
"2019-06-12","'3138ETP34'","MBS","FNMA MORTPASS 3.5% 07/45","30yr",,,,,"9541885277.49",,,,,,"Y"
"2019-06-12","'3138ETE51'","MBS","FNMA MORTPASS 3.5% 06/43","30yr",,,,,"9419458124.83",,,,,,"Y"
"2019-06-12","'3138ETK39'","MBS","FNMA MORTPASS 3.5% 05/45","30yr",,,,,"9126623943.8",,,,,,"Y"
"2019-06-12","'3138ETKH8'","MBS","FNMA MORTPASS 3.5% 01/43","30yr",,,,,"8987783673.07",,,,,,"Y"
"2019-06-12","'31335AVP0'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"8793854507.08",,,,,,"Y"
"2019-06-12","'3138ETKM7'","MBS","FNMA MORTPASS 4% 09/44","30yr",,,,,"8679046475.72",,,,,,"Y"
"2019-06-12","'3138ETP83'","MBS","FNMA MORTPASS 3% 01/46","30yr",,,,,"8436602908.62",,,,,,"Y"
"2019-06-12","'3138ETK54'","MBS","FNMA MORTPASS 4% 06/44","30yr",,,,,"8279834351.89",,,,,,"Y"
"2019-06-12","'3138ETQA7'","MBS","FNMA MORTPASS 3% 05/45","30yr",,,,,"8225189860.57",,,,,,"Y"
"2019-06-12","'31335AT65'","MBS","FHLMCGLD 3% 01/43","30yr",,,,,"8172608831.69",,,,,,"Y"
"2019-06-12","'31335ASY5'","MBS","FHLMCGLD 3.5% 12/43","30yr",,,,,"8126543515.03",,,,,,"Y"
"2019-06-12","'3138ETK88'","MBS","FNMA MORTPASS 4% 04/44","30yr",,,,,"7969724381.68",,,,,,"Y"
"2019-06-12","'3138ETKJ4'","MBS","FNMA MORTPASS 3.5% 04/45","30yr",,,,,"7743797533.36",,,,,,"Y"
"2019-06-12","'36179SJS7'","MBS","GNMA II MORTPASS 3% 08/46","30yr",,,,,"7738799026.23",,,,,,""
"2019-06-12","'36179TCX1'","MBS","GNMA II 3.5% 07/47","30yr",,,,,"7583149862.52",,,,,,""
"2019-06-12","'3140J57J2'","MBS","FNMA MORTPASS 4% 02/47","30yr",,,,,"7307895886.83",,,,,,"Y"
"2019-06-12","'31335ARV2'","MBS","FHLMCGLD 3.5% 01/44","30yr",,,,,"7259054799.42",,,,,,"Y"
"2019-06-12","'3138EQWB4'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"7201842785.32",,,,,,"Y"
"2019-06-12","'36179SSP3'","MBS","GNMA II MORTPASS 3% 12/46","30yr",,,,,"7152234276.22",,,,,,""
"2019-06-12","'3138ETK21'","MBS","FNMA MORTPASS 4% 02/45","30yr",,,,,"6801157567.1",,,,,,"Y"
"2019-06-12","'31335AT57'","MBS","FHLMCGLD 4% 05/45","30yr",,,,,"6742492791.03",,,,,,"Y"
"2019-06-12","'3138EQ7C0'","MBS","FNMA MORTPASS 3.5% 05/43","30yr",,,,,"6549105759.06",,,,,,"Y"
"2019-06-12","'36179M2P4'","MBS","GNMA II MORTPASS 3% 02/43","30yr",,,,,"6409271472.88",,,,,,""
"2019-06-12","'31335AVT2'","MBS","FHLMCGLD 3.5% 02/45","30yr",,,,,"6267168096.34",,,,,,"Y"
"2019-06-12","'31335AT40'","MBS","FHLMCGLD 4% 05/44","30yr",,,,,"6147033221.45",,,,,,"Y"
"2019-06-12","'31335AVQ8'","MBS","FHLMCGLD 4% 12/44","30yr",,,,,"6096891172.58",,,,,,"Y"
"2019-06-12","'3138EQE65'","MBS","FNMA MORTPASS 4.5% 08/40","30yr",,,,,"6063669724.53",,,,,,"Y"
"2019-06-12","'3128MFMB1'","MBS","FHLMCGLD 2.5% 02/32","15yr",,,,,"6004785727.95",,,,,,"Y"
"2019-06-12","'3138EQGA4'","MBS","FNMA MORTPASS 4.5% 09/42","30yr",,,,,"5977841615.92",,,,,,"Y"
"2019-06-12","'36179SEG8'","MBS","GNMA II MORTPASS 3% 06/46","30yr",,,,,"5734161864.66",,,,,,""
"2019-06-12","'3140J5G29'","MBS","FNMA MORTPASS 3% 03/46","30yr",,,,,"5706845755.56",,,,,,"Y"
"2019-06-12","'3138EQE57'","MBS","FNMA MORTPASS 4% 06/42","30yr",,,,,"5532127896.73",,,,,,"Y"
"2019-06-12","'3138ETK47'","MBS","FNMA MORTPASS 2.5% 03/29","15yr",,,,,"5485708031.08",,,,,,"Y"
"2019-06-12","'3138ETKZ8'","MBS","FNMA MORTPASS 2.5% 02/28","15yr",,,,,"5428326093.39",,,,,,"Y"
"2019-06-12","'36179SGK7'","MBS","GNMA II MORTPASS 3% 07/46","30yr",,,,,"5420505172.18",,,,,,""
"2019-06-12","'31335ASZ2'","MBS","FHLMCGLD 4% 04/44","30yr",,,,,"5195927032.87",,,,,,"Y"
"2019-06-12","'3140J52N8'","MBS","FNMA MORTPASS 3% 09/31","15yr",,,,,"5032776729.39",,,,,,"Y"
"2019-06-12","'31335BKE5'","MBS","FHLMCGLD 4% 08/46","30yr",,,,,"4995954670.96",,,,,,"Y"
"2019-06-12","'31335APU6'","MBS","FHLMCGLD 3.5% 08/43","30yr",,,,,"4919910820.33",,,,,,"Y"
"2019-06-12","'3138ETP42'","MBS","FNMA MORTPASS 3.5% 09/43","30yr",,,,,"4879131794.61",,,,,,"Y"
"2019-06-12","'36179SB71'","MBS","GNMA II MORTPASS 3% 05/46","30yr",,,,,"4873814467.63",,,,,,""
"2019-06-12","'36179NF60'","MBS","GNMA II MORTPASS 3% 06/43","30yr",,,,,"4774405434.87",,,,,,""
"2019-06-12","'3138ETK62'","MBS","FNMA MORTPASS 2.5% 01/28","15yr",,,,,"4766561081.27",,,,,,"Y"
"2019-06-12","'3622AADG6'","MBS","GNMA I 3.5% 10/43","30yr",,,,,"4733994214.97",,,,,,"Y"
"2019-06-12","'36179MX39'","MBS","GNMA II MORTPASS 3% 01/43","30yr",,,,,"4710262129.22",,,,,,""
"2019-06-12","'36179RLP2'","MBS","GNMA II 3.5% 08/45","30yr",,,,,"4647249611.12",,,,,,""
"2019-06-12","'36179S5L7'","MBS","GNMA II 3.5% 05/47","30yr",,,,,"4636974015.6",,,,,,""
"2019-06-12","'3140J6GK7'","MBS","FNMA MORTPASS 3.5% 12/46","30yr",,,,,"4613262651.73",,,,,,""
"2019-06-12","'36179M5L0'","MBS","GNMA II MORTPASS 3% 03/43","30yr",,,,,"4606995511.93",,,,,,""
"2019-06-12","'31335ASU3'","MBS","FHLMCGLD 3.5% 10/43","30yr",,,,,"4517055532",,,,,,"Y"
"2019-06-12","'36179TEZ4'","MBS","GNMA II 3.5% 08/47","30yr",,,,,"4496503252.11",,,,,,""
"2019-06-12","'36179TAK1'","MBS","GNMA II 3.5% 06/47","30yr",,,,,"4418785919.92",,,,,,""
"2019-06-12","'36179SNU7'","MBS","GNMA II MORTPASS 3% 10/46","30yr",,,,,"4382368973.44",,,,,,""
"2019-06-12","'31335BSB3'","MBS","FHLMCGLD 4% 02/47","30yr",,,,,"4351757811.93",,,,,,"Y"
