"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2019-12-18","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"63541708342.77",,,,,,"Y"
"2019-12-18","'31335BPS9'","MBS","FHLMCGLD 3% 02/47","30yr",,,,,"43957794153.37",,,,,,"Y"
"2019-12-18","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"31330907056.18",,,,,,"Y"
"2019-12-18","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"31071511180.3",,,,,,"Y"
"2019-12-18","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"27658163599.54",,,,,,"Y"
"2019-12-18","'31335BKR6'","MBS","FHLMCGLD 3.5% 06/46","30yr",,,,,"27634301218.85",,,,,,"Y"
"2019-12-18","'3140J8GW7'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"24012955072.84",,,,,,"Y"
"2019-12-18","'31335CJN5'","MBS","FHLMCGLD 3.5% 01/48","30yr",,,,,"20953803524.12",,,,,,"Y"
"2019-12-18","'31335BQW9'","MBS","FHLMCGLD 3.5% 09/47","30yr",,,,,"20683105164.87",,,,,,"Y"
"2019-12-18","'3140J8BU6'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"19246296593.38",,,,,,"Y"
"2019-12-18","'31335AST6'","MBS","FHLMCGLD 3% 03/43","30yr",,,,,"19180899225.38",,,,,,"Y"
"2019-12-18","'31335ASW9'","MBS","FHLMCGLD 3% 10/44","30yr",,,,,"19110829437.15",,,,,,"Y"
"2019-12-18","'31335BBK1'","MBS","FHLMCGLD 3% 02/46","30yr",,,,,"16821462080.83",,,,,,"Y"
"2019-12-18","'3138ETKG0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"15114697778.77",,,,,,"Y"
"2019-12-18","'3140X5EA7'","MBS","UMBS MORTPASS 4% 02/48","30yr",,,,,"14608424245",,,,,,"Y"
"2019-12-18","'3138ETP75'","MBS","UMBS MORTPASS 3.5% 12/45","30yr",,,,,"14241558517.02",,,,,,"Y"
"2019-12-18","'31335ASX7'","MBS","FHLMCGLD 3% 08/43","30yr",,,,,"13784241714.68",,,,,,"Y"
"2019-12-18","'3138ETKK1'","MBS","UMBS MORTPASS 3.5% 01/44","30yr",,,,,"13582599587.33",,,,,,"Y"
"2019-12-18","'3138ETE44'","MBS","UMBS MORTPASS 3.5% 05/43","30yr",,,,,"12844588900.47",,,,,,"Y"
"2019-12-18","'31335CJP0'","MBS","FHLMCGLD 4% 02/48","30yr",,,,,"12759604154.13",,,,,,"Y"
"2019-12-18","'3138ETP26'","MBS","UMBS MORTPASS 3.5% 09/45","30yr",,,,,"10888166413.82",,,,,,"Y"
"2019-12-18","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"9695513706.83",,,,,,""
"2019-12-18","'3140J8BW2'","MBS","UMBS MORTPASS 2.5% 02/32","15yr",,,,,"9219866426.49",,,,,,"Y"
"2019-12-18","'3138ETKL9'","MBS","UMBS MORTPASS 4% 03/44","30yr",,,,,"9044794426.82",,,,,,"Y"
"2019-12-18","'3138ETE51'","MBS","UMBS MORTPASS 3.5% 06/43","30yr",,,,,"8703731314.38",,,,,,"Y"
"2019-12-18","'3138ETP34'","MBS","UMBS MORTPASS 3.5% 07/45","30yr",,,,,"8576689873.39",,,,,,"Y"
"2019-12-18","'3138ETKH8'","MBS","UMBS MORTPASS 3.5% 01/43","30yr",,,,,"8298953595.85",,,,,,"Y"
"2019-12-18","'3138ETK39'","MBS","UMBS MORTPASS 3.5% 05/45","30yr",,,,,"8211567545.56",,,,,,"Y"
"2019-12-18","'3138ETP83'","MBS","UMBS MORTPASS 3% 01/46","30yr",,,,,"7792003889.83",,,,,,"Y"
"2019-12-18","'31335AVP0'","MBS","FHLMCGLD 3.5% 09/45","30yr",,,,,"7764242572.92",,,,,,"Y"
"2019-12-18","'3138ETKM7'","MBS","UMBS MORTPASS 4% 09/44","30yr",,,,,"7711737570.12",,,,,,"Y"
"2019-12-18","'3138ETQA7'","MBS","UMBS MORTPASS 3% 05/45","30yr",,,,,"7563521435.95",,,,,,"Y"
"2019-12-18","'31335AT65'","MBS","FHLMCGLD 3% 01/43","30yr",,,,,"7523168482.25",,,,,,"Y"
"2019-12-18","'3138ETK54'","MBS","UMBS MORTPASS 4% 06/44","30yr",,,,,"7412193850.26",,,,,,"Y"
"2019-12-18","'31335ASY5'","MBS","FHLMCGLD 3.5% 12/43","30yr",,,,,"7377159073.51",,,,,,"Y"
"2019-12-18","'3138ETK88'","MBS","UMBS MORTPASS 4% 04/44","30yr",,,,,"7171121370.02",,,,,,"Y"
"2019-12-18","'3138ETKJ4'","MBS","UMBS MORTPASS 3.5% 04/45","30yr",,,,,"6960449556.42",,,,,,"Y"
"2019-12-18","'36179SJS7'","MBS","GNMA II MORTPASS 3% 08/46","30yr",,,,,"6908056126.55",,,,,,""
"2019-12-18","'36179TCX1'","MBS","GNMA II 3.5% 07/47","30yr",,,,,"6665138640.95",,,,,,""
"2019-12-18","'31335ARV2'","MBS","FHLMCGLD 3.5% 01/44","30yr",,,,,"6587148927.12",,,,,,"Y"
"2019-12-18","'3138EQWB4'","MBS","UMBS MORTPASS 4% 06/42","30yr",,,,,"6576015472.8",,,,,,"Y"
"2019-12-18","'36179SSP3'","MBS","GNMA II MORTPASS 3% 12/46","30yr",,,,,"6448769943.83",,,,,,""
"2019-12-18","'3140J57J2'","MBS","UMBS MORTPASS 4% 02/47","30yr",,,,,"6439328792.68",,,,,,"Y"
"2019-12-18","'3622AAEY6'","MBS","GNMA I MORTPASS 3% 08/43","30yr",,,,,"6352702358.39",,,,,,"Y"
"2019-12-18","'3138ETK21'","MBS","UMBS MORTPASS 4% 02/45","30yr",,,,,"6057833019.46",,,,,,"Y"
"2019-12-18","'3138EQ7C0'","MBS","UMBS MORTPASS 3.5% 05/43","30yr",,,,,"6028288127.09",,,,,,"Y"
"2019-12-18","'31335AT57'","MBS","FHLMCGLD 4% 05/45","30yr",,,,,"5881073077.47",,,,,,"Y"
"2019-12-18","'36179M2P4'","MBS","GNMA II MORTPASS 3% 02/43","30yr",,,,,"5862777325.38",,,,,,""
"2019-12-18","'3140X5D91'","MBS","UMBS MORTPASS 4% 06/47","30yr",,,,,"5579645363",,,,,,"Y"
"2019-12-18","'31335AVT2'","MBS","FHLMCGLD 3.5% 02/45","30yr",,,,,"5526882368.43",,,,,,"Y"
"2019-12-18","'3138EQE65'","MBS","UMBS MORTPASS 4.5% 08/40","30yr",,,,,"5502919356.57",,,,,,"Y"
"2019-12-18","'31335AT40'","MBS","FHLMCGLD 4% 05/44","30yr",,,,,"5420747759.88",,,,,,"Y"
"2019-12-18","'3138EQGA4'","MBS","UMBS MORTPASS 4.5% 09/42","30yr",,,,,"5394380734.71",,,,,,"Y"
"2019-12-18","'3128MFMB1'","MBS","FHLMCGLD 2.5% 02/32","15yr",,,,,"5376953691.51",,,,,,"Y"
"2019-12-18","'31335AVQ8'","MBS","FHLMCGLD 4% 12/44","30yr",,,,,"5295997187.41",,,,,,"Y"
"2019-12-18","'3140J5G29'","MBS","UMBS MORTPASS 3% 03/46","30yr",,,,,"5259721924.71",,,,,,"Y"
"2019-12-18","'36179SEG8'","MBS","GNMA II MORTPASS 3% 06/46","30yr",,,,,"5124595593.62",,,,,,""
"2019-12-18","'3138EQE57'","MBS","UMBS MORTPASS 4% 06/42","30yr",,,,,"5034763978.59",,,,,,"Y"
"2019-12-18","'3138ETK47'","MBS","UMBS MORTPASS 2.5% 03/29","15yr",,,,,"4895599668.44",,,,,,"Y"
"2019-12-18","'36179SGK7'","MBS","GNMA II MORTPASS 3% 07/46","30yr",,,,,"4844802523.4",,,,,,""
"2019-12-18","'3138ETKZ8'","MBS","UMBS MORTPASS 2.5% 02/28","15yr",,,,,"4826872275.13",,,,,,"Y"
"2019-12-18","'3140X5D83'","MBS","UMBS MORTPASS 3.5% 04/44","30yr",,,,,"4597446970",,,,,,"Y"
"2019-12-18","'31335ASZ2'","MBS","FHLMCGLD 4% 04/44","30yr",,,,,"4566256722.7",,,,,,"Y"
"2019-12-18","'3138ETP42'","MBS","UMBS MORTPASS 3.5% 09/43","30yr",,,,,"4496106217.34",,,,,,"Y"
"2019-12-18","'3140J52N8'","MBS","UMBS MORTPASS 3% 09/31","15yr",,,,,"4481884295.72",,,,,,"Y"
"2019-12-18","'31335APU6'","MBS","FHLMCGLD 3.5% 08/43","30yr",,,,,"4469220134.62",,,,,,"Y"
"2019-12-18","'36179SB71'","MBS","GNMA II MORTPASS 3% 05/46","30yr",,,,,"4363406879.1",,,,,,""
"2019-12-18","'36179NF60'","MBS","GNMA II MORTPASS 3% 06/43","30yr",,,,,"4334890973.09",,,,,,""
"2019-12-18","'36179MX39'","MBS","GNMA II MORTPASS 3% 01/43","30yr",,,,,"4311633268.46",,,,,,""
